sample_id,source,campaign_id,prefix_len,prefix,raw_prefix,true_label,target_raw_id,org_name,actor,plan_id,scenario_id,mapping_quality
fin6::unknown::5,ctid,fin6::unknown,5,"[""T1087"",""T1018"",""T1482"",""T1016"",""T1069""]","[""T1087.002"",""T1018"",""T1482"",""T1016"",""T1069.002""]",T1134,T1134,fin6,fin6,fin6,unknown,high
fin6::unknown::6,ctid,fin6::unknown,6,"[""T1087"",""T1018"",""T1482"",""T1016"",""T1069"",""T1134""]","[""T1087.002"",""T1018"",""T1482"",""T1016"",""T1069.002"",""T1134""]",T1003,T1003.001,fin6,fin6,fin6,unknown,high
fin6::unknown::7,ctid,fin6::unknown,7,"[""T1087"",""T1018"",""T1482"",""T1016"",""T1069"",""T1134"",""T1003""]","[""T1087.002"",""T1018"",""T1482"",""T1016"",""T1069.002"",""T1134"",""T1003.001""]",T1560,T1560.001,fin6,fin6,fin6,unknown,high
fin6::unknown::8,ctid,fin6::unknown,8,"[""T1087"",""T1018"",""T1482"",""T1016"",""T1069"",""T1134"",""T1003"",""T1560""]","[""T1087.002"",""T1018"",""T1482"",""T1016"",""T1069.002"",""T1134"",""T1003.001"",""T1560.001""]",T1567,T1567.002,fin6,fin6,fin6,unknown,high
fin6::unknown::9,ctid,fin6::unknown,9,"[""T1087"",""T1018"",""T1482"",""T1016"",""T1069"",""T1134"",""T1003"",""T1560"",""T1567""]","[""T1087.002"",""T1018"",""T1482"",""T1016"",""T1069.002"",""T1134"",""T1003.001"",""T1560.001"",""T1567.002""]",T1569,T1569.002,fin6,fin6,fin6,unknown,high
fin7::unknown::1,ctid,fin7::unknown,1,"[""T1113""]","[""T1113""]",T1059,T1059.003,fin7,fin7,fin7,unknown,high
fin7::unknown::2,ctid,fin7::unknown,2,"[""T1113"",""T1059""]","[""T1113"",""T1059.003""]",T1057,T1057,fin7,fin7,fin7,unknown,high
fin7::unknown::3,ctid,fin7::unknown,3,"[""T1113"",""T1059"",""T1057""]","[""T1113"",""T1059.003"",""T1057""]",T1003,T1003.002,fin7,fin7,fin7,unknown,high
fin7::unknown::4,ctid,fin7::unknown,4,"[""T1113"",""T1059"",""T1057"",""T1003""]","[""T1113"",""T1059.003"",""T1057"",""T1003.002""]",T1570,T1570,fin7,fin7,fin7,unknown,high
fin7::unknown::5,ctid,fin7::unknown,5,"[""T1113"",""T1059"",""T1057"",""T1003"",""T1570""]","[""T1113"",""T1059.003"",""T1057"",""T1003.002"",""T1570""]",T1574,T1574.001,fin7,fin7,fin7,unknown,high
fin7::unknown::6,ctid,fin7::unknown,6,"[""T1113"",""T1059"",""T1057"",""T1003"",""T1570"",""T1574""]","[""T1113"",""T1059.003"",""T1057"",""T1003.002"",""T1570"",""T1574.001""]",T1027,T1027,fin7,fin7,fin7,unknown,high
fin7::unknown::7,ctid,fin7::unknown,7,"[""T1113"",""T1059"",""T1057"",""T1003"",""T1570"",""T1574"",""T1027""]","[""T1113"",""T1059.003"",""T1057"",""T1003.002"",""T1570"",""T1574.001"",""T1027""]",T1546,T1546.011,fin7,fin7,fin7,unknown,high
fin7::unknown::8,ctid,fin7::unknown,8,"[""T1113"",""T1059"",""T1057"",""T1003"",""T1570"",""T1574"",""T1027"",""T1546""]","[""T1113"",""T1059.003"",""T1057"",""T1003.002"",""T1570"",""T1574.001"",""T1027"",""T1546.011""]",T1057,T1057,fin7,fin7,fin7,unknown,high
fin7::unknown::9,ctid,fin7::unknown,9,"[""T1113"",""T1059"",""T1057"",""T1003"",""T1570"",""T1574"",""T1027"",""T1546"",""T1057""]","[""T1113"",""T1059.003"",""T1057"",""T1003.002"",""T1570"",""T1574.001"",""T1027"",""T1546.011"",""T1057""]",T1560,T1560.001,fin7,fin7,fin7,unknown,high
menu_pass::unknown::1,ctid,menu_pass::unknown,1,"[""T1105""]","[""T1105""]",T1135,T1135,menu_pass,menu_pass,menu_pass,unknown,high
menu_pass::unknown::10,ctid,menu_pass::unknown,10,"[""T1105"",""T1135"",""T1018"",""T1046"",""T1016"",""T1003"",""T1569"",""T1560"",""T1074"",""T1537""]","[""T1105"",""T1135"",""T1018"",""T1046"",""T1016"",""T1003.001"",""T1569.002"",""T1560.001"",""T1074.001"",""T1537""]",T1047,T1047,menu_pass,menu_pass,menu_pass,unknown,high
menu_pass::unknown::11,ctid,menu_pass::unknown,11,"[""T1105"",""T1135"",""T1018"",""T1046"",""T1016"",""T1003"",""T1569"",""T1560"",""T1074"",""T1537"",""T1047""]","[""T1105"",""T1135"",""T1018"",""T1046"",""T1016"",""T1003.001"",""T1569.002"",""T1560.001"",""T1074.001"",""T1537"",""T1047""]",T1553,T1553.005,menu_pass,menu_pass,menu_pass,unknown,high
menu_pass::unknown::2,ctid,menu_pass::unknown,2,"[""T1105"",""T1135""]","[""T1105"",""T1135""]",T1018,T1018,menu_pass,menu_pass,menu_pass,unknown,high
menu_pass::unknown::3,ctid,menu_pass::unknown,3,"[""T1105"",""T1135"",""T1018""]","[""T1105"",""T1135"",""T1018""]",T1046,T1046,menu_pass,menu_pass,menu_pass,unknown,high
menu_pass::unknown::4,ctid,menu_pass::unknown,4,"[""T1105"",""T1135"",""T1018"",""T1046""]","[""T1105"",""T1135"",""T1018"",""T1046""]",T1016,T1016,menu_pass,menu_pass,menu_pass,unknown,high
menu_pass::unknown::5,ctid,menu_pass::unknown,5,"[""T1105"",""T1135"",""T1018"",""T1046"",""T1016""]","[""T1105"",""T1135"",""T1018"",""T1046"",""T1016""]",T1003,T1003.001,menu_pass,menu_pass,menu_pass,unknown,high
menu_pass::unknown::6,ctid,menu_pass::unknown,6,"[""T1105"",""T1135"",""T1018"",""T1046"",""T1016"",""T1003""]","[""T1105"",""T1135"",""T1018"",""T1046"",""T1016"",""T1003.001""]",T1569,T1569.002,menu_pass,menu_pass,menu_pass,unknown,high
menu_pass::unknown::7,ctid,menu_pass::unknown,7,"[""T1105"",""T1135"",""T1018"",""T1046"",""T1016"",""T1003"",""T1569""]","[""T1105"",""T1135"",""T1018"",""T1046"",""T1016"",""T1003.001"",""T1569.002""]",T1560,T1560.001,menu_pass,menu_pass,menu_pass,unknown,high
menu_pass::unknown::8,ctid,menu_pass::unknown,8,"[""T1105"",""T1135"",""T1018"",""T1046"",""T1016"",""T1003"",""T1569"",""T1560""]","[""T1105"",""T1135"",""T1018"",""T1046"",""T1016"",""T1003.001"",""T1569.002"",""T1560.001""]",T1074,T1074.001,menu_pass,menu_pass,menu_pass,unknown,high
menu_pass::unknown::9,ctid,menu_pass::unknown,9,"[""T1105"",""T1135"",""T1018"",""T1046"",""T1016"",""T1003"",""T1569"",""T1560"",""T1074""]","[""T1105"",""T1135"",""T1018"",""T1046"",""T1016"",""T1003.001"",""T1569.002"",""T1560.001"",""T1074.001""]",T1537,T1537,menu_pass,menu_pass,menu_pass,unknown,high
oilrig::unknown::1,ctid,oilrig::unknown,1,"[""T1082""]","[""T1082""]",T1033,T1033,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::10,ctid,oilrig::unknown,10,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049""]",T1057,T1057,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::11,ctid,oilrig::unknown,11,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057""]",T1007,T1007,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::12,ctid,oilrig::unknown,12,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007""]",T1082,T1082,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::13,ctid,oilrig::unknown,13,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007"",""T1082""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007"",""T1082""]",T1012,T1012,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::14,ctid,oilrig::unknown,14,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012""]",T1087,T1087.002,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::15,ctid,oilrig::unknown,15,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087.002""]",T1069,T1069.002,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::16,ctid,oilrig::unknown,16,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087"",""T1069""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087.002"",""T1069.002""]",T1018,T1018,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::17,ctid,oilrig::unknown,17,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087"",""T1069"",""T1018""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087.002"",""T1069.002"",""T1018""]",T1555,T1555.004,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::18,ctid,oilrig::unknown,18,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087"",""T1069"",""T1018"",""T1555""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087.002"",""T1069.002"",""T1018"",""T1555.004""]",T1041,T1041,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::19,ctid,oilrig::unknown,19,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087"",""T1069"",""T1018"",""T1555"",""T1041""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087.002"",""T1069.002"",""T1018"",""T1555.004"",""T1041""]",T1105,T1105,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::2,ctid,oilrig::unknown,2,"[""T1082"",""T1033""]","[""T1082"",""T1033""]",T1082,T1082,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::20,ctid,oilrig::unknown,20,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087"",""T1069"",""T1018"",""T1555"",""T1041"",""T1105""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087.002"",""T1069.002"",""T1018"",""T1555.004"",""T1041"",""T1105""]",T1505,T1505.003,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::21,ctid,oilrig::unknown,21,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087"",""T1069"",""T1018"",""T1555"",""T1041"",""T1105"",""T1505""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087.002"",""T1069.002"",""T1018"",""T1555.004"",""T1041"",""T1105"",""T1505.003""]",T1082,T1082,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::22,ctid,oilrig::unknown,22,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087"",""T1069"",""T1018"",""T1555"",""T1041"",""T1105"",""T1505"",""T1082""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087.002"",""T1069.002"",""T1018"",""T1555.004"",""T1041"",""T1105"",""T1505.003"",""T1082""]",T1033,T1033,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::23,ctid,oilrig::unknown,23,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087"",""T1069"",""T1018"",""T1555"",""T1041"",""T1105"",""T1505"",""T1082"",""T1033""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087.002"",""T1069.002"",""T1018"",""T1555.004"",""T1041"",""T1105"",""T1505.003"",""T1082"",""T1033""]",T1016,T1016,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::24,ctid,oilrig::unknown,24,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087"",""T1069"",""T1018"",""T1555"",""T1041"",""T1105"",""T1505"",""T1082"",""T1033"",""T1016""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087.002"",""T1069.002"",""T1018"",""T1555.004"",""T1041"",""T1105"",""T1505.003"",""T1082"",""T1033"",""T1016""]",T1049,T1049,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::25,ctid,oilrig::unknown,25,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087"",""T1069"",""T1018"",""T1555"",""T1041"",""T1105"",""T1505"",""T1082"",""T1033"",""T1016"",""T1049""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087.002"",""T1069.002"",""T1018"",""T1555.004"",""T1041"",""T1105"",""T1505.003"",""T1082"",""T1033"",""T1016"",""T1049""]",T1105,T1105,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::26,ctid,oilrig::unknown,26,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087"",""T1069"",""T1018"",""T1555"",""T1041"",""T1105"",""T1505"",""T1082"",""T1033"",""T1016"",""T1049"",""T1105""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087.002"",""T1069.002"",""T1018"",""T1555.004"",""T1041"",""T1105"",""T1505.003"",""T1082"",""T1033"",""T1016"",""T1049"",""T1105""]",T1003,T1003.001,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::27,ctid,oilrig::unknown,27,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087"",""T1069"",""T1018"",""T1555"",""T1041"",""T1105"",""T1505"",""T1082"",""T1033"",""T1016"",""T1049"",""T1105"",""T1003""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087.002"",""T1069.002"",""T1018"",""T1555.004"",""T1041"",""T1105"",""T1505.003"",""T1082"",""T1033"",""T1016"",""T1049"",""T1105"",""T1003.001""]",T1041,T1041,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::28,ctid,oilrig::unknown,28,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087"",""T1069"",""T1018"",""T1555"",""T1041"",""T1105"",""T1505"",""T1082"",""T1033"",""T1016"",""T1049"",""T1105"",""T1003"",""T1041""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087.002"",""T1069.002"",""T1018"",""T1555.004"",""T1041"",""T1105"",""T1505.003"",""T1082"",""T1033"",""T1016"",""T1049"",""T1105"",""T1003.001"",""T1041""]",T1070,T1070.004,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::29,ctid,oilrig::unknown,29,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087"",""T1069"",""T1018"",""T1555"",""T1041"",""T1105"",""T1505"",""T1082"",""T1033"",""T1016"",""T1049"",""T1105"",""T1003"",""T1041"",""T1070""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087.002"",""T1069.002"",""T1018"",""T1555.004"",""T1041"",""T1105"",""T1505.003"",""T1082"",""T1033"",""T1016"",""T1049"",""T1105"",""T1003.001"",""T1041"",""T1070.004""]",T1105,T1105,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::3,ctid,oilrig::unknown,3,"[""T1082"",""T1033"",""T1082""]","[""T1082"",""T1033"",""T1082""]",T1016,T1016,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::30,ctid,oilrig::unknown,30,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087"",""T1069"",""T1018"",""T1555"",""T1041"",""T1105"",""T1505"",""T1082"",""T1033"",""T1016"",""T1049"",""T1105"",""T1003"",""T1041"",""T1070"",""T1105""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087.002"",""T1069.002"",""T1018"",""T1555.004"",""T1041"",""T1105"",""T1505.003"",""T1082"",""T1033"",""T1016"",""T1049"",""T1105"",""T1003.001"",""T1041"",""T1070.004"",""T1105""]",T1572,T1572,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::31,ctid,oilrig::unknown,31,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087"",""T1069"",""T1018"",""T1555"",""T1041"",""T1105"",""T1505"",""T1082"",""T1033"",""T1016"",""T1049"",""T1105"",""T1003"",""T1041"",""T1070"",""T1105"",""T1572""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087.002"",""T1069.002"",""T1018"",""T1555.004"",""T1041"",""T1105"",""T1505.003"",""T1082"",""T1033"",""T1016"",""T1049"",""T1105"",""T1003.001"",""T1041"",""T1070.004"",""T1105"",""T1572""]",T1021,T1021.001,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::32,ctid,oilrig::unknown,32,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087"",""T1069"",""T1018"",""T1555"",""T1041"",""T1105"",""T1505"",""T1082"",""T1033"",""T1016"",""T1049"",""T1105"",""T1003"",""T1041"",""T1070"",""T1105"",""T1572"",""T1021""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087.002"",""T1069.002"",""T1018"",""T1555.004"",""T1041"",""T1105"",""T1505.003"",""T1082"",""T1033"",""T1016"",""T1049"",""T1105"",""T1003.001"",""T1041"",""T1070.004"",""T1105"",""T1572"",""T1021.001""]",T1105,T1105,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::33,ctid,oilrig::unknown,33,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087"",""T1069"",""T1018"",""T1555"",""T1041"",""T1105"",""T1505"",""T1082"",""T1033"",""T1016"",""T1049"",""T1105"",""T1003"",""T1041"",""T1070"",""T1105"",""T1572"",""T1021"",""T1105""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087.002"",""T1069.002"",""T1018"",""T1555.004"",""T1041"",""T1105"",""T1505.003"",""T1082"",""T1033"",""T1016"",""T1049"",""T1105"",""T1003.001"",""T1041"",""T1070.004"",""T1105"",""T1572"",""T1021.001"",""T1105""]",T1569,T1569.002,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::34,ctid,oilrig::unknown,34,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087"",""T1069"",""T1018"",""T1555"",""T1041"",""T1105"",""T1505"",""T1082"",""T1033"",""T1016"",""T1049"",""T1105"",""T1003"",""T1041"",""T1070"",""T1105"",""T1572"",""T1021"",""T1105"",""T1569""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087.002"",""T1069.002"",""T1018"",""T1555.004"",""T1041"",""T1105"",""T1505.003"",""T1082"",""T1033"",""T1016"",""T1049"",""T1105"",""T1003.001"",""T1041"",""T1070.004"",""T1105"",""T1572"",""T1021.001"",""T1105"",""T1569.002""]",T1083,T1083,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::35,ctid,oilrig::unknown,35,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087"",""T1069"",""T1018"",""T1555"",""T1041"",""T1105"",""T1505"",""T1082"",""T1033"",""T1016"",""T1049"",""T1105"",""T1003"",""T1041"",""T1070"",""T1105"",""T1572"",""T1021"",""T1105"",""T1569"",""T1083""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087.002"",""T1069.002"",""T1018"",""T1555.004"",""T1041"",""T1105"",""T1505.003"",""T1082"",""T1033"",""T1016"",""T1049"",""T1105"",""T1003.001"",""T1041"",""T1070.004"",""T1105"",""T1572"",""T1021.001"",""T1105"",""T1569.002"",""T1083""]",T1048,T1048.003,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::36,ctid,oilrig::unknown,36,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087"",""T1069"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087"",""T1069"",""T1018"",""T1555"",""T1041"",""T1105"",""T1505"",""T1082"",""T1033"",""T1016"",""T1049"",""T1105"",""T1003"",""T1041"",""T1070"",""T1105"",""T1572"",""T1021"",""T1105"",""T1569"",""T1083"",""T1048""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001"",""T1069.001"",""T1049"",""T1057"",""T1007"",""T1082"",""T1012"",""T1087.002"",""T1069.002"",""T1018"",""T1555.004"",""T1041"",""T1105"",""T1505.003"",""T1082"",""T1033"",""T1016"",""T1049"",""T1105"",""T1003.001"",""T1041"",""T1070.004"",""T1105"",""T1572"",""T1021.001"",""T1105"",""T1569.002"",""T1083"",""T1048.003""]",T1070,T1070.004,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::4,ctid,oilrig::unknown,4,"[""T1082"",""T1033"",""T1082"",""T1016""]","[""T1082"",""T1033"",""T1082"",""T1016""]",T1087,T1087.002,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::5,ctid,oilrig::unknown,5,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002""]",T1069,T1069.002,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::6,ctid,oilrig::unknown,6,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002""]",T1021,T1021,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::7,ctid,oilrig::unknown,7,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021""]",T1087,T1087.001,oilrig,oilrig,oilrig,unknown,high
oilrig::unknown::8,ctid,oilrig::unknown,8,"[""T1082"",""T1033"",""T1082"",""T1016"",""T1087"",""T1069"",""T1021"",""T1087""]","[""T1082"",""T1033"",""T1082"",""T1016"",""T1087.002"",""T1069.002"",""T1021"",""T1087.001""]",T1069,T1069.001,oilrig,oilrig,oilrig,unknown,high
