embedding_row,sample_id,is_development,development_slot,token_count,oldest_events_removed,retained_text_sha256,l2_norm
544,ctid::oilrig::unknown::0002,0,,72,0,89f404052959a2be1afd8760518210e06164dd99aec51012f53e2fc8a823908b,0.9999999403953552
545,ctid::oilrig::unknown::0003,0,,95,0,27989ae9511481ceb6c914b8fb2fcf754f361513b8f551adfc1346b9c2a5b52b,0.9999999403953552
546,ctid::oilrig::unknown::0004,0,,120,0,606722b2dd5fd2ad5d32a45fe10e8979f7b80af3c0268f6ad3c3aed03ac74795,0.9999998807907104
547,ctid::oilrig::unknown::0005,0,,157,0,e0efe0795cacdb8b7f3212d5765a1672d2f617621ffd590288d165158efb454a,1.0000001192092896
548,ctid::oilrig::unknown::0006,0,,193,0,38e2fe90b85f9799d57508ac4656f6e630ed1a9a28ae0f68cca660c99a3b1ea4,0.9999998807907104
549,ctid::oilrig::unknown::0007,0,,222,0,f837dbe9c0db51573e09da888ff77353b91c5ac766de1ca45e980f015ad8d01d,0.9999999403953552
550,ctid::oilrig::unknown::0008,0,,247,0,dff8a1a7800f77a95da50ed127abac9e46964e38989e98533b485ef6555dbac7,1.0
551,ctid::oilrig::unknown::0009,0,,279,0,e55c2ba32e91188b9ed2a22167df4fe225a3ff690fd115245e17c93a5abd21ab,1.0000001192092896
552,ctid::oilrig::unknown::0010,0,,303,0,b0aae6383c477b7465f3e6815013f1121fedf7d18f7c84efb54d340f78583844,0.9999999403953552
553,ctid::oilrig::unknown::0011,0,,328,0,36d163378c56b51538ad855e088a8d146246489168d2c41f1df9d691f233b8d4,1.0
554,ctid::oilrig::unknown::0012,0,,355,0,00c0f41bd963bdcde5412e7688ed968be6c4fbb2e3984c94b2b9e251630594b6,0.9999999403953552
555,ctid::oilrig::unknown::0013,0,,379,0,7e73df877992a8147999f4b09fd8547b1133b8e9543a5d479e1af5f233863494,1.0000001192092896
556,ctid::oilrig::unknown::0014,0,,428,0,b69d5698736dfde2c9236a6f99cd8f31f1e748911100ab4580614c61d277a8d8,1.0
557,ctid::oilrig::unknown::0015,0,,468,0,6ab4fde8bba6b722a3f658bcb3acafd56e724f9f329ea0c33f16905efe3a7eaa,1.0
558,ctid::oilrig::unknown::0016,0,,507,0,d2a7602bec3d9928d67de428ea6ecfe6c7d009b98708b79b5576188bc82943ea,0.9999998807907104
559,ctid::oilrig::unknown::0017,0,,536,0,106bb22a471b43ff6d1b6e46ac5195276c206a971339718ae67e85af62098094,0.9999999403953552
560,ctid::oilrig::unknown::0018,0,,572,0,ab80471da912b650b249d192c6a40a7340e16c46431ce861999dae01812c8e3b,1.0
561,ctid::oilrig::unknown::0019,0,,608,0,77028ade7ecf632a38063c6b6f65e0e02b9f79f75bcad7223b060d158658315d,0.9999998807907104
562,ctid::oilrig::unknown::0020,0,,643,0,0ca592bfbbb363c0e01d7cac56edaf082ad186858dc4851005f87170f11666be,1.0
563,ctid::oilrig::unknown::0021,0,,694,0,cdad5abe8d111f0dbee1d3c7c65c0837c4347f097528549ad15752311593b625,1.0
564,ctid::oilrig::unknown::0022,0,,728,0,a1524fc70f15fec4e072fe3356c5c842ba62ab31bbb7f06d6596fe8aa4432479,0.9999998807907104
565,ctid::oilrig::unknown::0023,0,,765,0,103e26ba17798505459567b789bf239a3e880cafbc066cb616ef61f10fa21c0d,1.0
566,ctid::oilrig::unknown::0024,0,,797,0,9a82ea423e4c293e4addd922b501d87f4eab950654e9cbc0737d782488776264,0.9999998211860657
567,ctid::oilrig::unknown::0025,0,,830,0,fa56a41894afe81f9a1a14ff23ad561c4fd6c0a122f744c6890511f0f5cb225e,1.0
568,ctid::oilrig::unknown::0026,0,,856,0,d61b52f8a2f74ce080db8fd1951ecac67bdd3929a44da8d53818ac9144d8ecba,1.0
569,ctid::oilrig::unknown::0027,0,,886,0,2b2588c0504f654fbd1b90a20674f71398fe5febb55ff64d0e0de0e2b2c41726,1.0
570,ctid::oilrig::unknown::0028,0,,919,0,ebf80dda4dfd901b4241fbf2c1fc59ff400f5689aa9230977f6c5a657a891233,0.9999998807907104
571,ctid::oilrig::unknown::0029,0,,951,0,4f6b25e81e415600e5c952dbd8efa774b296cf4ad18c49a547ff28218bd83ba6,1.0000001192092896
572,ctid::oilrig::unknown::0030,0,,983,0,b13447d259e0def551e03b4e9b129792af2bb420091621a3d4695a0e52e71588,0.9999998807907104
573,ctid::oilrig::unknown::0031,0,,1008,0,57096e85249a5dfd0e6de2db2b74f6e52df2139230a458edda2a54f3a4db37af,1.0
574,ctid::oilrig::unknown::0032,0,,1040,0,d17abfb7b80e5553c9ff66b3bb07083d4de8d4f364672e80b6c3a5c4ad447d6c,1.0
575,ctid::oilrig::unknown::0033,0,,1086,0,80ad53b068f4a43a50441764c9aa5ee72ac1d377e22b23a0bd687722c80d2e55,1.0
576,ctid::oilrig::unknown::0034,1,ctid:long:2,1171,0,cd974c35994360367483a5869ff5fc82e670ac5ea18fc73757359ebb2d026de7,0.9999999403953552
577,ctid::oilrig::unknown::0035,0,,1227,0,a6dc91e09761d1257030df29aae3fa00d86ecbd91517a2ea93d5ed67059528a0,0.9999998807907104
578,ctid::oilrig::unknown::0036,0,,1315,0,76ed98e49521ef89129f6942ff2fec38f09576b1f7e6c090e5f6e45f49fb1d7b,0.9999999403953552
579,ctid::sandworm::unknown::0001,0,,149,0,91ad1780a7b95f584091f8d4825af40b93ed83d8d053ede7c3e8dca59fc3799b,1.0000001192092896
580,ctid::sandworm::unknown::0002,0,,293,0,5e41238254bf7581bf057a5cf4265056bdb3db402986ecdf9ee5e364e8097870,1.0
581,ctid::sandworm::unknown::0003,0,,392,0,1de6fa33afb91f86559515033b10f88f9ce9c4a2e3ea4191db3d575509f4df6e,0.9999999403953552
582,ctid::sandworm::unknown::0004,0,,493,0,45703f59110a763276b57e41027becdb938e2e41f96224f3111a519096633b52,0.9999999403953552
583,ctid::sandworm::unknown::0005,0,,590,0,d68a2dca2ceed53be53a96e0bc997aaab25e4d1d7db31694b319b2561ed9a7a4,0.9999999403953552
584,ctid::sandworm::unknown::0006,0,,695,0,2959295ab7b70b264616a793fbb22286657d0f504652898cae640a12d188248b,1.0
585,ctid::sandworm::unknown::0007,0,,811,0,f557e44bfc8385a3f63b0c517eb05c8ca3f6d1520dc4f986db41cbea7f8d695b,1.0000001192092896
586,ctid::sandworm::unknown::0008,0,,936,0,1569e2e51d4aec47e43fc235a2eed72bb399ba3cd9ff4578eec4c5fb1b952cd8,0.9999999403953552
587,ctid::sandworm::unknown::0009,0,,973,0,e0e03d49d5296d0e995fc7fc845e670ca679ebf1d8ac44f211d8a573b27e9ee0,0.9999999403953552
588,ctid::sandworm::unknown::0010,1,ctid:short:2,1007,0,6049c6c32dc90f59b8471b1779f6980fb9e9da5e063a0be37847b5f5957bec55,1.0
589,ctid::sandworm::unknown::0011,0,,1051,0,6c6a9eb98506a740ab262e16ec938026d827c8e95b1eea70605df1ed62e520b8,1.0000001192092896
590,ctid::sandworm::unknown::0012,0,,1093,0,bbdd4e6650527582a72147fea162a1666909556601c334c66b54997026696c0c,1.0000001192092896
591,ctid::sandworm::unknown::0013,0,,1193,0,2065819ac16b84501c667c47056a7aef06a9868ce2c845b4ca62e9815faff645,1.0000001192092896
592,ctid::sandworm::unknown::0014,0,,1299,0,2f204f3f465d03a5c77cdba94d93830e23145e755f384e8f2ffc538bc74558a9,1.0000001192092896
593,ctid::sandworm::unknown::0015,0,,1375,0,f184304a29b6defe6c6f9d2940f5bf01c06c29a69f34f721996a76d9f1606fbe,1.0
594,ctid::sandworm::unknown::0016,0,,1409,0,202e15b7d17bf08b4b34e510c1812a2623263099f815a19f3f3c1fd2221b90de,1.0000001192092896
595,ctid::sandworm::unknown::0017,0,,1444,0,b8fda9db5f3d54e660c26407ac9ca48b50e637ebcecc15f4fe5d8e0c3df21ee5,1.0000001192092896
596,ctid::sandworm::unknown::0018,0,,1476,0,06b770f756cb8d35ae83e720ecb9e25073529d638da152d68fac4d2cef61eacb,1.0
597,ctid::sandworm::unknown::0019,0,,1521,0,1fe698e3c8555fd08ba310c0d928f064f1d598ae788b4fd2db5e5d22253850b5,1.0
598,ctid::sandworm::unknown::0020,0,,1605,0,cdac564e02e015a597bfcdba79d2fd2355abe4299878cbdd254c114b111fd87b,0.9999998807907104
599,ctid::sandworm::unknown::0021,0,,1641,0,4a6030bbe563428fa7a4f6caad2081f08799c932df542a1ed5e461867429ecea,1.0
600,ctid::sandworm::unknown::0022,0,,1673,0,c7dc4167c782bc051e9e18af756913278530c80692c400b5dea4a1c8e7d1c757,0.9999999403953552
601,ctid::sandworm::unknown::0023,0,,1741,0,9c0c636c1c2f2d39c924736625cce911b89a3ffd710b76a2c5ddd4b4394e6d0d,1.0
602,ctid::sandworm::unknown::0024,0,,1786,0,b92afb65dd3af924991b1f7eadd69d0267a2ccb63edf23ba9855e911b6965012,1.0
603,ctid::sandworm::unknown::0025,0,,1821,0,8411971a443bafedf7915274c6af4023c36cc3de910952694fb2e60611aea340,1.0
604,ctid::sandworm::unknown::0026,0,,1866,0,1d715c4f8dbcb8e60a0ab3b51bf77799f432f256d9a2079fc1ebe92a907b3d25,0.9999999403953552
605,ctid::sandworm::unknown::0027,0,,1909,0,f324e9f630a1c84f6561025f092f5559baaa401dac851c8285f5dbe407e7302e,1.0
606,ctid::sandworm::unknown::0028,0,,1984,0,785898e0da047e4431f7c2764ba3475864101c076a23b3adb050c76cab2c14e2,1.0
607,ctid::sandworm::unknown::0029,0,,2014,0,4c33b4796bd7d301b54fb9ad133e1f965d371527a4c0e6b9224ed1cba1933239,0.9999998807907104
608,ctid::sandworm::unknown::0030,0,,2080,0,86ee432c8927bd0f789600ed5a5bafdfa30bbbea106c04d7a11e5dd8efd81d5d,1.0
609,ctid::sandworm::unknown::0031,0,,2181,0,58a4f800a9d4b1accef343864e257bbe401f1f11325a5a2b4e03f9f2b3a5dc1e,1.0
610,ctid::sandworm::unknown::0032,0,,2302,0,8e5c38cbceb385c5ffbe502c4a8f370453fa1bfce6da4148a7d0cd93f2b13331,1.0
611,ctid::turla_carbon::unknown::0001,0,,40,0,f27b9bac3d5fa8692bb8355e34b25879d3a69e48ab21a7ccc9e012675187664b,1.0
612,ctid::turla_carbon::unknown::0002,0,,72,0,7f561b3f9a7f6755ed39f5d12fb767827ce4e3753e9726be62924f898dadefea,0.9999999403953552
613,ctid::turla_carbon::unknown::0003,0,,111,0,6078acc38d3368af6b23e269394e252c307a276eacf51f4dcb39d2bf09a8011f,1.0
614,ctid::turla_carbon::unknown::0004,0,,148,0,201769fd90025f9b43fdd63c38677fb7eab8595f95131793acda3fbf649c1529,1.0000001192092896
615,ctid::turla_carbon::unknown::0005,0,,189,0,abd67cfc312188f464b781d09e0e7a9a7b0601ce7b7a023176376433f410b6df,0.9999999403953552
616,ctid::turla_carbon::unknown::0006,0,,230,0,1349cbd171e083392d5271f4da799362ac20c41625ce7bcc03c5793a6858e52f,1.0
617,ctid::turla_carbon::unknown::0007,0,,274,0,ef0ded63507a06b6829cd562289978923874c53f3c14ee84fad70d76f4a43aba,1.0
618,ctid::turla_carbon::unknown::0008,0,,308,0,c16fee3b9e54d20f6728116eecc138788f955772c239cd273e89c355f46ec883,1.0000001192092896
619,ctid::turla_carbon::unknown::0009,0,,370,0,241fec1b132f12c393851f6f47feed060215a3aec612ee969bae29f250b1f24a,0.9999998807907104
620,ctid::turla_carbon::unknown::0010,0,,404,0,dcaefca10615320a961cb6aeec827748da381baf1e9ef1214b4e49123a3774df,0.9999998807907104
621,ctid::turla_carbon::unknown::0011,0,,463,0,870464703cf46dcd5c2968fbe1c5f891a21148f01707e10d70f8ad6bbe50b6d9,1.0
622,ctid::turla_carbon::unknown::0012,0,,519,0,3fe9a638337ea73c6eec488d283121204892c96d27adb3e169586a840af51130,1.0000001192092896
623,ctid::turla_carbon::unknown::0013,0,,561,0,365fe265b9c0ace12e492d18e3d3bfb55f846cdd7ce08f0b40e71163dc2c93c9,1.0
624,ctid::turla_carbon::unknown::0014,0,,596,0,1747640bc0222af260dd66f03c3bd6f9073b8e777fea519a442b47383b57f088,0.9999999403953552
625,ctid::turla_carbon::unknown::0015,0,,641,0,b4553f657200f83ede7b8a6f9d8dd8d59fe64894e608a32098424522b4156b45,0.9999998807907104
626,ctid::turla_carbon::unknown::0016,0,,683,0,84c94aa9ba8594c3b479cc45a4f5ed90981cb3782b7f9650d6fc94bd00b88033,1.0
627,ctid::turla_carbon::unknown::0017,0,,762,0,d1dc30a4ee31c1560425fc5ecd7ad628bb2b3369fbb5ef2a4c841eb4306427cb,1.0000001192092896
628,ctid::turla_carbon::unknown::0018,0,,805,0,2ef8469a731376e1897e1cfdf86138b5d679faa04e009433850843cdcc7a9203,1.0
629,ctid::turla_carbon::unknown::0019,0,,860,0,b622d1f1161bd438d5434d6991ab4cbad867757af228d6502e488e7d7176e8a3,1.0
630,ctid::turla_carbon::unknown::0020,0,,906,0,50a20efbb20cddf55daa43ce8b6f49166b3d63531ea2f5dd41406d5fe39e6b68,0.9999998211860657
631,ctid::turla_carbon::unknown::0021,0,,938,0,eb9768f1074c2444b807396dfb81e35627630d3a54d4862e4728c8bd833b7560,1.0000001192092896
632,ctid::turla_carbon::unknown::0022,0,,968,0,08367f75ec115ca0b969c6422e35f3fc529d0fd4ac074ccf4e446f7373a73d6e,1.0
633,ctid::turla_carbon::unknown::0023,0,,999,0,62404bf861bec5c1d7d68c99246093ae106247be4f84b3cbd1d7bd93b4e363e1,0.9999999403953552
634,ctid::turla_carbon::unknown::0024,1,ctid:long:3,1050,0,dfa0a1535ff193b0ae0d614dc95d21d0488bd1067525d1430c4b7da0655b44aa,0.9999999403953552
635,ctid::turla_snake::unknown::0001,0,,87,0,425ef7fcbce00d37b7b2aecdc344aa3332c5697549cf7e792db79ce2df00f721,0.9999998211860657
636,ctid::turla_snake::unknown::0002,0,,125,0,6fd2f8cb256b212f3d769d304c457e7edd07ee0ee7a0539c0b8576ae59753753,1.0
637,ctid::turla_snake::unknown::0003,0,,188,0,2d1e71f01312dbcb03a7490b05f4b63ff5a78e4791c4e6f093b25e9c4fe88e86,0.9999999403953552
638,ctid::turla_snake::unknown::0004,0,,226,0,5cab56dcf7fc62fb883bf4642843a28eabb3f7feb5e573b085fdbc1138a2b7ab,1.0
639,ctid::turla_snake::unknown::0005,0,,269,0,29b77b76a34d68929a6d0f97ec6c36dfdca0b5a6013da35dca826a54dffacec6,0.9999999403953552
640,ctid::turla_snake::unknown::0006,0,,304,0,71cb6a1545c6db12ee3d63a27cd9e0e52b67b4c6affd0d1168aec635bdbeb35e,1.0
641,ctid::turla_snake::unknown::0007,0,,344,0,f5c3a8bfda9440c553816c9d8c06e0f9b8660e295d0b361d145ebbffff9fbec6,1.0
642,ctid::turla_snake::unknown::0008,0,,380,0,4d4de4d32223ff1c09f40b0c7fa1c184ba219a8cf7a499e07ae5effe08dfafa9,1.0000001192092896
643,ctid::turla_snake::unknown::0009,0,,413,0,92ca593ec7024e3fca5db75a8fe27bf4d6d82b1ba54c0a1ebc4267a1a5bc30e2,1.0000001192092896
644,ctid::turla_snake::unknown::0010,0,,461,0,6f7a9b5edbccbffceef9c6f929372d2b1f50277ffd79bc73b8aad0cd4c5db25d,1.0
645,ctid::turla_snake::unknown::0011,0,,498,0,f032e0844080b17bf75eded99423903a3cb1f40f164839b0bde91ee8a808e4b7,0.9999998807907104
646,ctid::turla_snake::unknown::0012,1,ctid:medium:2,537,0,d5577facf737f330d5b721c5b092c15bfb41daf71f784813a28f1b429fb4bae4,1.0
647,ctid::turla_snake::unknown::0013,0,,605,0,1fecb2b4548d7fe16706020dd115b76f8bc3c8aae85bb9937536819b6a4e5279,1.0
648,ctid::turla_snake::unknown::0014,0,,634,0,23040fc9a1917eb363b1da90827435f01db3b6e615938f684b65eaeb33e0cea1,0.9999998807907104
649,ctid::turla_snake::unknown::0015,0,,682,0,3887c8fb9a51b3be4485df33e99d3ec7728ae6c704f5effff7dbe30edb82d82c,1.0
650,ctid::turla_snake::unknown::0016,0,,719,0,f0278c924dc3fce6d86ce05f89d5c86be7d83a32b9c79c6971073c910afdd18b,0.9999998807907104
651,ctid::turla_snake::unknown::0017,0,,765,0,11c74953c1b4ad9231826712abbb5289265e24264b416913aa3622e088a57eeb,1.0
652,ctid::turla_snake::unknown::0018,0,,827,0,5b2963fe6411bc7ea38a2fa45b4de020f9120eabd9fd40a0e1f494df4ae39dbf,0.9999998807907104
653,ctid::turla_snake::unknown::0019,0,,870,0,89bf3483e8e267871b3f9deff8dca4825212a4ce70cfa0cac47186c398d327aa,0.9999999403953552
654,ctid::turla_snake::unknown::0020,0,,912,0,9bae982590df9b4f82d79e35cd269e9a7899220449eefa4007e61036fa38c265,0.9999999403953552
655,ctid::turla_snake::unknown::0021,0,,977,0,ff21e1fdef50bbc647572f8db32b1e2cdc2bf4838454500ef28438a495c3c54d,1.0000001192092896
656,ctid::turla_snake::unknown::0022,0,,1010,0,d4f98683761e6c4d7916b836fc2399bc879a065ca3f9b2b4116a3803fca0dc96,0.9999998807907104
657,ctid::turla_snake::unknown::0023,0,,1057,0,db0bdd9582ab52d3117825c6b4412814ae2b4e4a21b28fd971af05b5766a0152,1.0000001192092896
658,ctid::turla_snake::unknown::0024,0,,1105,0,a9946ed45151f3f62de740fc67eb2365d1f9c77d8d259c52af9217ebbc90ee6f,0.9999998807907104
659,ctid::turla_snake::unknown::0025,0,,1139,0,caf5b1188bd289ceb2d5f878a01c914628b0d73ec45c604f46eac6208cdd76e8,0.9999999403953552
660,ctid::turla_snake::unknown::0026,0,,1177,0,d132a3212668db1377fd7d38319d70fac7662d12969747819b7d317b95cdb245,1.0
661,ctid::turla_snake::unknown::0027,0,,1210,0,23e4379dceeec9f68b1dfd377c85b6bce6eb625ef2a39c5995a7d6781c3bfc09,1.0
662,ctid::wizard_spider::unknown::0001,0,,94,0,5fb80b4e055d44db5bc7ddb70a0516ec595c2958bd6a64c19db5bbadd95b60b4,0.9999999403953552
663,ctid::wizard_spider::unknown::0002,0,,183,0,f9d1971349d4c32a885b4df77540a5b52596eff4952314c7183a2af455860fb6,1.0
664,ctid::wizard_spider::unknown::0003,0,,292,0,b72630b89a4151abe13d7c308b118dbaefeefb66ccd74eaed99e357eab4249a6,1.0
665,ctid::wizard_spider::unknown::0004,0,,335,0,0f793f2bd84bd42291b166e302d1cf3523dbe0af174a3eda561f000e81aa4969,1.0
666,ctid::wizard_spider::unknown::0005,0,,369,0,7e3a1dd3300f051697133281e09fc2dc3e97f753f7580b0c1decbbff80cab5e6,0.9999999403953552
667,ctid::wizard_spider::unknown::0006,0,,400,0,e19ca38f765b36441c13572a2532051ba31f136b4b418b60539e880321854457,0.9999999403953552
668,ctid::wizard_spider::unknown::0007,0,,454,0,812267a095039f2f2375a307417cc2d6bb93c355451aa5d01872ed6dc7bb64c9,1.0
669,ctid::wizard_spider::unknown::0008,0,,489,0,e5c5e16d2ab80fd195c81f7f3012b5f77a5cd3ac1059f7f5ed070a86d8e74d3e,1.0
670,ctid::wizard_spider::unknown::0009,0,,523,0,9a93b32220121b6a1f47fd5daa502e22502ba893368d27051d3f6c2e0dc4dcc4,0.9999999403953552
671,ctid::wizard_spider::unknown::0010,0,,598,0,d3dfc085b633de3f05a18b79de2ea765e827612de4e7f256f186021ebdf65ebb,0.9999999403953552
672,ctid::wizard_spider::unknown::0011,0,,699,0,e8c8ecc19a6c74393f862651ca5f3aa3ca614a10588696816526aeb7b94f6a80,1.0
673,ctid::wizard_spider::unknown::0012,0,,758,0,2deaf526791673ae4d820ca041034fab27116aefcab06551f843a314ffd9bf41,1.0
674,ctid::wizard_spider::unknown::0013,0,,799,0,86491a532f7c7fd1da5b67effd47dd08f81a916b427e541162e003d4c83d76f1,1.0000001192092896
675,ctid::wizard_spider::unknown::0014,0,,833,0,e97b2c63eafd76b5047f3525794ca8a24d1710978bdbb891d5486451a168cd80,0.9999999403953552
676,ctid::wizard_spider::unknown::0015,0,,878,0,0aa579ae658dfb3116d1e862a18e6e69a78f6288ad7142e429a9f3c574246deb,1.0000001192092896
677,ctid::wizard_spider::unknown::0016,0,,916,0,7fa6dedee6c40075ddd020f5e5662753ddda89c646962783b6ed4c245729e9c4,0.9999999403953552
678,ctid::wizard_spider::unknown::0017,0,,948,0,9e9515b6f5ad36de674d26e3f7efe67e96793a2894493e2dba35b3748b83c832,0.9999998807907104
679,ctid::wizard_spider::unknown::0018,1,ctid:medium:4,980,0,ee4b96f34e9a7854876a6865474b27be4e335e5b4025dea0e9da1c84d31406ee,1.0
680,ctid::wizard_spider::unknown::0019,0,,1021,0,503289a53fc6ad5e7b084d0981c95ae4093d09d1d535ae87cd65ac4c42a5570e,1.0
681,ctid::wizard_spider::unknown::0020,0,,1077,0,df13cfaaf1d3295c679e06fd86b9e443d7cab089e47ae11a8be4f62dbb556331,1.0
682,ctid::wizard_spider::unknown::0021,0,,1152,0,cfe49c9e0973e93d6e6edeb6602eda89bbc9405e2f4c37ac614f1a6b017bd8d0,0.9999999403953552
683,ctid::wizard_spider::unknown::0022,0,,1264,0,c8b7b20c2c556aeada5cef0d37a8cb3c712262223778a8fa0befcff813b4424d,1.0
684,ctid::wizard_spider::unknown::0023,0,,1344,0,9ea2b5a8d5e0b3183e02c2d6da0ccadbeee146ed9e776c513ad119f28078ba77,1.0
685,ctid::wizard_spider::unknown::0024,0,,1445,0,37f3b9d5c2245d495a744e07f688755be7cd234e1bf1c71252d5c18ed286c03b,0.9999999403953552
686,ctid::wizard_spider::unknown::0025,0,,1507,0,a91da0707a0acc83b4653c13f90253bc4c15fbaaa516b3817603863171648d53,1.0
687,ctid::wizard_spider::unknown::0026,0,,1544,0,c02085d991091c65940fb52f532cd7ef83bf1fba787f7eacc322fb8f21ba8018,1.0
688,ctid::wizard_spider::unknown::0027,0,,1620,0,da1d4b3c3d07d7125f3c31baa596d7b694795ce6a300418a85077fbb09ac5734,1.0000001192092896
689,ctid::wizard_spider::unknown::0028,0,,1680,0,8c4d338ac198dc4a5dcc9909352e88a3f32971c740dc2c56195660717fb058e3,1.0
690,ctid::wizard_spider::unknown::0029,0,,1787,0,28ee5f402b0f17cb070f6c3f88efc6e7ad68c236808c330ec58e3e3f337190aa,1.0
691,ctid::wizard_spider::unknown::0030,0,,1860,0,2e45eab31c30da53ac623825bec22f50fe84bb6122968315f22485305905e7e2,0.9999999403953552
692,ctid::wizard_spider::unknown::0031,0,,1924,0,eab1896f3dd35fa97db0fec64cc29275c71572837468208bbb2acdf57431d7dd,0.9999999403953552
693,ctid::wizard_spider::unknown::0032,0,,1956,0,7ba243d995e0330834290257a04c2150966e16fb2b64953707f0f351dc8f9b90,0.9999998807907104
694,ctid::wizard_spider::unknown::0033,0,,2084,0,b6bb7a1cd2fb6cb40e555ef404f60ec45b7a70066a8debe6f6d5fb7f9428f33d,1.0
695,stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0001,0,,187,0,64e4208aabd77e1f931853c9c56f4eb464cce75e0187760c6cb4fe9feb5a6494,1.0
696,stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0002,0,,238,0,52af3e3a5f2d44b616b3c2b705a4a7b9f769241b75d46ec7fb20ad3e42a0bf0d,0.9999999403953552
697,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0001,0,,27,0,89c7192637be7e0b40fc6ce623253622ffd051bff9aa0401a7ef125cd7ad21eb,1.0000001192092896
698,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0002,0,,55,0,81ba0e3404abb9f2a6d47744010a56ea6cdc6c7c274fcf4ba82aa33ed86682ec,1.0
699,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0003,0,,81,0,95ca491fc313f4030d6ac346bf1c83eaae8dc412fecefe009d871de3f5dd1949,0.9999999403953552
700,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0004,0,,106,0,5cc95cf90b30f398d89c7b733d97643f71bf1e78537b6ae1ca59755c8eb9bc5d,1.0
701,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0005,0,,135,0,69acf68ff40aa81e1ad2f532ceddd4c1685086e601f2e42adfd66666a76a12fd,1.0000001192092896
702,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0006,0,,166,0,6f8097cfb9e4a21e30f5f705475c676bc257693a8fde310c0e0f466fdb625132,0.9999998807907104
703,stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0001,0,,187,0,64e4208aabd77e1f931853c9c56f4eb464cce75e0187760c6cb4fe9feb5a6494,1.0
704,stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0002,0,,238,0,52af3e3a5f2d44b616b3c2b705a4a7b9f769241b75d46ec7fb20ad3e42a0bf0d,0.9999999403953552
705,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0001,0,,30,0,dbcf730cb42f9dcfa22f13d81067a435bb2ee38b2c16412ff2a9014dda90b3f0,0.9999999403953552
706,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0002,0,,57,0,0cab13b28e4c35867b5dd054626f2e94f479ec1acab79d7d3dac8456ca5adb67,0.9999999403953552
707,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0003,0,,84,0,61765b70c999300ea972d9c05653b570913b6428a99f611fd6f7f48490e0bdb3,1.0
708,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0004,0,,115,0,7ea91dd60dec17e35efdd55e7a2b73d58e6d8bd3180f79516bf5365e90f4683c,1.0000001192092896
709,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0001,0,,29,0,c9f713da59b3bc8dc065b5309e35cf56afad25db5d4f497797f4addfcc9bad0f,0.9999999403953552
710,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0002,0,,52,0,cc255b573222c081c0bdf0a667bd901151e2a933e5763a591320d7b1d69c48f9,1.0000001192092896
711,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0001,0,,25,0,efdc0c30f3cdfa9c12f40bfb4685aa09d833c5232f5220c34288d4ea478084f9,1.0
712,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0002,0,,51,0,9b9c88c2c90e68b8ea67c3a2b626585c761fa696917b9d1f9c32fab7c3ff1b35,1.0
713,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0003,0,,75,0,0c7f7d2c475ab81d612305956ed21908220d0e48b0d14476f3c19bb3847c59af,1.0
714,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0004,0,,102,0,4f2f9a1654c01e2fe6ba8f7854041f014e063c52666819b530e5d7d6987d75f6,1.0
715,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0005,0,,132,0,3fb626de5a031f5b57ff1023ed04e034bdaa347922050f34e62ed0fbaf05d5a1,0.9999999403953552
716,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0006,0,,154,0,eb88bab9280b14353780dad0995e03e09f394d2fe9ece0056f943a2d6a0793e2,0.9999999403953552
717,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0007,0,,180,0,7061751b5bcbcb43f1ef52f7725bd8341177994d02b8ab723b376d66f72a99d9,0.9999999403953552
718,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0008,0,,202,0,3b756d7fcf258299c770e40c07852967e906e82a385cf6987d8a31ef15df75fa,0.9999999403953552
719,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0009,0,,228,0,c9a1fe2d3e2401d52c7efae6d37a4a615d9dab476d3c8bfb6b924e878693ebeb,0.9999999403953552
