sample_id,source,campaign_id,prefix_len,prefix,raw_prefix,true_label,target_raw_id,org_name,actor,plan_id,scenario_id,mapping_quality,recent_prefix_ids,kg_context,kg_snippet_ids,kg_snippet_types,kg_retrieved_snippet_ids,kg_chars_before,kg_chars_after,kg_empty_reason,flow_file,profile_file,profile_name
apt29::unknown::19,ctid,apt29::unknown,19,"[""T1036"",""T1059"",""T1119"",""T1016"",""T1033"",""T1041"",""T1057"",""T1007"",""T1082"",""T1069"",""T1087"",""T1012"",""T1036"",""T1134"",""T1548"",""T1112"",""T1055"",""T1036"",""T1018""]","[""T1036.002"",""T1059.001"",""T1119"",""T1016"",""T1033"",""T1041"",""T1057"",""T1007"",""T1082"",""T1069"",""T1087"",""T1012"",""T1036.005"",""T1134.001"",""T1548.002"",""T1112"",""T1055"",""T1036.005"",""T1018""]",T1016,T1016,apt29,apt29,apt29,unknown,high,"[""T1055"", ""T1036"", ""T1018""]","Misdat uses Match Legitimate Resource Name or Location | Target ATT&CK ID: T1036.005 | [Misdat](https://attack.mitre.org/software/S0083) saves itself as a file named `msdtc.exe`, which is also the name of the legitimate Microsoft Distributed Transaction ... ; Ember Bear uses Remote System Discovery | Target ATT&CK ID: T1018 | [Ember Bear](https://attack.mitre.org/groups/G1003) has used tools such as Nmap and MASSCAN for remote service discovery.(Citation: CISA GRU29155 2024) ; TURNEDUP uses Asynchronous Procedure Call | Target ATT&CK ID: T1055.004 | [TURNEDUP](https://attack.mitre.org/software/S0199) is capable of injecting code into the APC queue of a created ...","[""relationship::relationship--01ab8fee-5204-40c1-ac7a-b11a5683a87d"", ""relationship::relationship--01b94982-fedb-4469-adf1-7f2a2a9069ea"", ""relationship::relationship--02e3008d-1b2b-4824-b715-d6d8335cc4b2""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--01ab8fee-5204-40c1-ac7a-b11a5683a87d"", ""relationship::relationship--01b94982-fedb-4469-adf1-7f2a2a9069ea"", ""relationship::relationship--02e3008d-1b2b-4824-b715-d6d8335cc4b2"", ""relationship::relationship--0321e766-10c1-4215-9fd6-7f712b642dca"", ""relationship::relationship--03927cb1-f80c-4b86-ac8d-f0963141eaa8""]",1189,672,,,,
apt29::unknown::2,ctid,apt29::unknown,2,"[""T1036"",""T1059""]","[""T1036.002"",""T1059.001""]",T1119,T1119,apt29,apt29,apt29,unknown,high,"[""T1036"", ""T1059""]",WIRTE uses PowerShell | Target ATT&CK ID: T1059.001 | [WIRTE](https://attack.mitre.org/groups/G0090) has used PowerShell for script execution.(Citation: Lab52 WIRTE Apr 2019) ; Lokibot uses Visual Basic | Target ATT&CK ID: T1059.005 | [Lokibot](https://attack.mitre.org/software/S0447) has used VBS scripts and XLS macros for execution.(Citation: Talos Lokibot Jan 2021) ; Fox Kitten uses Command and Scripting Interpreter | Target ATT&CK ID: T1059 | [Fox Kitten](https://attack.mitre.org/groups/G0117) has used a Perl reverse shell to communicate with C2.(Citation: ClearSky Pay2Kitten December 2020) ; RansomHub uses PowerShell | Target ATT&CK ID: T1059.001 | ...,"[""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8"", ""relationship::relationship--00fe415d-9364-4d03-95ee-f1413d996c30""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8"", ""relationship::relationship--00fe415d-9364-4d03-95ee-f1413d996c30"", ""relationship::relationship--01563b41-e89b-4cd2-b018-ee57bf616396"", ""relationship::relationship--0191f3d3-59d3-4fcc-bfff-5fbfa0675cfd""]",1175,665,,,,
apt29::unknown::20,ctid,apt29::unknown,20,"[""T1036"",""T1059"",""T1119"",""T1016"",""T1033"",""T1041"",""T1057"",""T1007"",""T1082"",""T1069"",""T1087"",""T1012"",""T1036"",""T1134"",""T1548"",""T1112"",""T1055"",""T1036"",""T1018"",""T1016""]","[""T1036.002"",""T1059.001"",""T1119"",""T1016"",""T1033"",""T1041"",""T1057"",""T1007"",""T1082"",""T1069"",""T1087"",""T1012"",""T1036.005"",""T1134.001"",""T1548.002"",""T1112"",""T1055"",""T1036.005"",""T1018"",""T1016""]",T1057,T1057,apt29,apt29,apt29,unknown,high,"[""T1036"", ""T1018"", ""T1016""]",Explosive uses System Network Configuration Discovery | Target ATT&CK ID: T1016 | [Explosive](https://attack.mitre.org/software/S0569) has collected the MAC address from the victim's machine.(Citation: CheckPoint Volatile Cedar March 2015) ; GoldFinder uses Internet Connection Discovery | Target ATT&CK ID: T1016.001 | [GoldFinder](https://attack.mitre.org/software/S0597) performed HTTP GET requests to check internet connectivity and identify HTTP proxy servers and other redirectors that an ... ; Chrommme uses System Network Configuration Discovery | Target ATT&CK ID: T1016 | [Chrommme](https://attack.mitre.org/software/S0667) can enumerate the IP address of a compromised host.(Citation: ...,"[""relationship::relationship--00038d0e-7fc7-41c3-9055-edb4d87ea912"", ""relationship::relationship--001ecf24-8276-40d2-ba05-2d20e5c53ec9"", ""relationship::relationship--012617bd-bdb5-434f-996c-bea7afe1b8a5""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--00038d0e-7fc7-41c3-9055-edb4d87ea912"", ""relationship::relationship--001ecf24-8276-40d2-ba05-2d20e5c53ec9"", ""relationship::relationship--012617bd-bdb5-434f-996c-bea7afe1b8a5"", ""relationship::relationship--01ab8fee-5204-40c1-ac7a-b11a5683a87d"", ""relationship::relationship--01b94982-fedb-4469-adf1-7f2a2a9069ea""]",1203,699,,,,
apt29::unknown::21,ctid,apt29::unknown,21,"[""T1036"",""T1059"",""T1119"",""T1016"",""T1033"",""T1041"",""T1057"",""T1007"",""T1082"",""T1069"",""T1087"",""T1012"",""T1036"",""T1134"",""T1548"",""T1112"",""T1055"",""T1036"",""T1018"",""T1016"",""T1057""]","[""T1036.002"",""T1059.001"",""T1119"",""T1016"",""T1033"",""T1041"",""T1057"",""T1007"",""T1082"",""T1069"",""T1087"",""T1012"",""T1036.005"",""T1134.001"",""T1548.002"",""T1112"",""T1055"",""T1036.005"",""T1018"",""T1016"",""T1057""]",T1070,T1070.004,apt29,apt29,apt29,unknown,high,"[""T1018"", ""T1016"", ""T1057""]",Explosive uses System Network Configuration Discovery | Target ATT&CK ID: T1016 | [Explosive](https://attack.mitre.org/software/S0569) has collected the MAC address from the victim's machine.(Citation: CheckPoint Volatile Cedar March 2015) ; GoldFinder uses Internet Connection Discovery | Target ATT&CK ID: T1016.001 | [GoldFinder](https://attack.mitre.org/software/S0597) performed HTTP GET requests to check internet connectivity and identify HTTP proxy servers and other redirectors that an ... ; Chrommme uses System Network Configuration Discovery | Target ATT&CK ID: T1016 | [Chrommme](https://attack.mitre.org/software/S0667) can enumerate the IP address of a compromised host.(Citation: ...,"[""relationship::relationship--00038d0e-7fc7-41c3-9055-edb4d87ea912"", ""relationship::relationship--001ecf24-8276-40d2-ba05-2d20e5c53ec9"", ""relationship::relationship--012617bd-bdb5-434f-996c-bea7afe1b8a5""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--00038d0e-7fc7-41c3-9055-edb4d87ea912"", ""relationship::relationship--001ecf24-8276-40d2-ba05-2d20e5c53ec9"", ""relationship::relationship--012617bd-bdb5-434f-996c-bea7afe1b8a5"", ""relationship::relationship--01b94982-fedb-4469-adf1-7f2a2a9069ea"", ""relationship::relationship--01e01c24-ba4c-41d7-8f30-8fca364dc2c6""]",1189,699,,,,
apt29::unknown::22,ctid,apt29::unknown,22,"[""T1036"",""T1059"",""T1119"",""T1016"",""T1033"",""T1041"",""T1057"",""T1007"",""T1082"",""T1069"",""T1087"",""T1012"",""T1036"",""T1134"",""T1548"",""T1112"",""T1055"",""T1036"",""T1018"",""T1016"",""T1057"",""T1070""]","[""T1036.002"",""T1059.001"",""T1119"",""T1016"",""T1033"",""T1041"",""T1057"",""T1007"",""T1082"",""T1069"",""T1087"",""T1012"",""T1036.005"",""T1134.001"",""T1548.002"",""T1112"",""T1055"",""T1036.005"",""T1018"",""T1016"",""T1057"",""T1070.004""]",T1082,T1082,apt29,apt29,apt29,unknown,high,"[""T1016"", ""T1057"", ""T1070""]",Explosive uses System Network Configuration Discovery | Target ATT&CK ID: T1016 | [Explosive](https://attack.mitre.org/software/S0569) has collected the MAC address from the victim's machine.(Citation: CheckPoint Volatile Cedar March 2015) ; GoldFinder uses Internet Connection Discovery | Target ATT&CK ID: T1016.001 | [GoldFinder](https://attack.mitre.org/software/S0597) performed HTTP GET requests to check internet connectivity and identify HTTP proxy servers and other redirectors that an ... ; TDTESS uses File Deletion | Target ATT&CK ID: T1070.004 | [TDTESS](https://attack.mitre.org/software/S0164) creates then deletes log files during installation of itself as a service.(Citation: ...,"[""relationship::relationship--00038d0e-7fc7-41c3-9055-edb4d87ea912"", ""relationship::relationship--001ecf24-8276-40d2-ba05-2d20e5c53ec9"", ""relationship::relationship--0061f7aa-fe4e-41e5-8ebf-e9f526bda08f""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--00038d0e-7fc7-41c3-9055-edb4d87ea912"", ""relationship::relationship--001ecf24-8276-40d2-ba05-2d20e5c53ec9"", ""relationship::relationship--0061f7aa-fe4e-41e5-8ebf-e9f526bda08f"", ""relationship::relationship--012617bd-bdb5-434f-996c-bea7afe1b8a5"", ""relationship::relationship--01b13af3-d241-47ed-b351-e83604c0d92f"", ""relationship::relationship--01dc7e85-da23-4a0b-937e-a7a6e83c7f53""]",1395,697,,,,
apt29::unknown::23,ctid,apt29::unknown,23,"[""T1036"",""T1059"",""T1119"",""T1016"",""T1033"",""T1041"",""T1057"",""T1007"",""T1082"",""T1069"",""T1087"",""T1012"",""T1036"",""T1134"",""T1548"",""T1112"",""T1055"",""T1036"",""T1018"",""T1016"",""T1057"",""T1070"",""T1082""]","[""T1036.002"",""T1059.001"",""T1119"",""T1016"",""T1033"",""T1041"",""T1057"",""T1007"",""T1082"",""T1069"",""T1087"",""T1012"",""T1036.005"",""T1134.001"",""T1548.002"",""T1112"",""T1055"",""T1036.005"",""T1018"",""T1016"",""T1057"",""T1070.004"",""T1082""]",T1049,T1049,apt29,apt29,apt29,unknown,high,"[""T1057"", ""T1070"", ""T1082""]",Micropsia uses System Information Discovery | Target ATT&CK ID: T1082 | [Micropsia](https://attack.mitre.org/software/S0339) gathers the hostname and OS version from the victim’s machine.(Citation: Talos Micropsia June 2017)(Citation: Radware Micropsia ... ; njRAT uses System Information Discovery | Target ATT&CK ID: T1082 | [njRAT](https://attack.mitre.org/software/S0385) enumerates the victim operating system and computer name during the initial infection.(Citation: Fidelis njRAT June 2013) ; TDTESS uses File Deletion | Target ATT&CK ID: T1070.004 | [TDTESS](https://attack.mitre.org/software/S0164) creates then deletes log files during installation of itself as a service.(Citation: ...,"[""relationship::relationship--002c9202-d7a0-4181-b912-42f7d6d38339"", ""relationship::relationship--005cbf7d-9d0b-443b-91db-7b148a1eb55b"", ""relationship::relationship--0061f7aa-fe4e-41e5-8ebf-e9f526bda08f""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--002c9202-d7a0-4181-b912-42f7d6d38339"", ""relationship::relationship--005cbf7d-9d0b-443b-91db-7b148a1eb55b"", ""relationship::relationship--0061f7aa-fe4e-41e5-8ebf-e9f526bda08f"", ""relationship::relationship--011286cc-53bc-4910-bf38-79f1d79fc707"", ""relationship::relationship--01933b06-956c-4f09-9dcc-e7c6b672dc94""]",1243,696,,,,
apt29::unknown::24,ctid,apt29::unknown,24,"[""T1036"",""T1059"",""T1119"",""T1016"",""T1033"",""T1041"",""T1057"",""T1007"",""T1082"",""T1069"",""T1087"",""T1012"",""T1036"",""T1134"",""T1548"",""T1112"",""T1055"",""T1036"",""T1018"",""T1016"",""T1057"",""T1070"",""T1082"",""T1049""]","[""T1036.002"",""T1059.001"",""T1119"",""T1016"",""T1033"",""T1041"",""T1057"",""T1007"",""T1082"",""T1069"",""T1087"",""T1012"",""T1036.005"",""T1134.001"",""T1548.002"",""T1112"",""T1055"",""T1036.005"",""T1018"",""T1016"",""T1057"",""T1070.004"",""T1082"",""T1049""]",T1003,T1003,apt29,apt29,apt29,unknown,high,"[""T1070"", ""T1082"", ""T1049""]",Micropsia uses System Information Discovery | Target ATT&CK ID: T1082 | [Micropsia](https://attack.mitre.org/software/S0339) gathers the hostname and OS version from the victim’s machine.(Citation: Talos Micropsia June 2017)(Citation: Radware Micropsia ... ; njRAT uses System Information Discovery | Target ATT&CK ID: T1082 | [njRAT](https://attack.mitre.org/software/S0385) enumerates the victim operating system and computer name during the initial infection.(Citation: Fidelis njRAT June 2013) ; TDTESS uses File Deletion | Target ATT&CK ID: T1070.004 | [TDTESS](https://attack.mitre.org/software/S0164) creates then deletes log files during installation of itself as a service.(Citation: ...,"[""relationship::relationship--002c9202-d7a0-4181-b912-42f7d6d38339"", ""relationship::relationship--005cbf7d-9d0b-443b-91db-7b148a1eb55b"", ""relationship::relationship--0061f7aa-fe4e-41e5-8ebf-e9f526bda08f""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--002c9202-d7a0-4181-b912-42f7d6d38339"", ""relationship::relationship--005cbf7d-9d0b-443b-91db-7b148a1eb55b"", ""relationship::relationship--0061f7aa-fe4e-41e5-8ebf-e9f526bda08f"", ""relationship::relationship--011286cc-53bc-4910-bf38-79f1d79fc707"", ""relationship::relationship--01933b06-956c-4f09-9dcc-e7c6b672dc94""]",1243,696,,,,
apt29::unknown::25,ctid,apt29::unknown,25,"[""T1036"",""T1059"",""T1119"",""T1016"",""T1033"",""T1041"",""T1057"",""T1007"",""T1082"",""T1069"",""T1087"",""T1012"",""T1036"",""T1134"",""T1548"",""T1112"",""T1055"",""T1036"",""T1018"",""T1016"",""T1057"",""T1070"",""T1082"",""T1049"",""T1003""]","[""T1036.002"",""T1059.001"",""T1119"",""T1016"",""T1033"",""T1041"",""T1057"",""T1007"",""T1082"",""T1069"",""T1087"",""T1012"",""T1036.005"",""T1134.001"",""T1548.002"",""T1112"",""T1055"",""T1036.005"",""T1018"",""T1016"",""T1057"",""T1070.004"",""T1082"",""T1049"",""T1003""]",T1547,T1547.009,apt29,apt29,apt29,unknown,high,"[""T1082"", ""T1049"", ""T1003""]",Indrik Spider uses LSASS Memory | Target ATT&CK ID: T1003.001 | [Indrik Spider](https://attack.mitre.org/groups/G0119) used [Cobalt Strike](https://attack.mitre.org/software/S0154) to carry out credential dumping using ProcDump.(Citation: Symantec ... ; Micropsia uses System Information Discovery | Target ATT&CK ID: T1082 | [Micropsia](https://attack.mitre.org/software/S0339) gathers the hostname and OS version from the victim’s machine.(Citation: Talos Micropsia June 2017)(Citation: Radware Micropsia ... ; njRAT uses System Information Discovery | Target ATT&CK ID: T1082 | [njRAT](https://attack.mitre.org/software/S0385) enumerates the victim operating system and computer name during ...,"[""relationship::relationship--000aa4d0-315e-40d7-b2b6-76e91ecf0fe8"", ""relationship::relationship--002c9202-d7a0-4181-b912-42f7d6d38339"", ""relationship::relationship--005cbf7d-9d0b-443b-91db-7b148a1eb55b""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--000aa4d0-315e-40d7-b2b6-76e91ecf0fe8"", ""relationship::relationship--002c9202-d7a0-4181-b912-42f7d6d38339"", ""relationship::relationship--005cbf7d-9d0b-443b-91db-7b148a1eb55b"", ""relationship::relationship--01122760-11f7-4fc9-8500-65ee57a6494f"", ""relationship::relationship--011286cc-53bc-4910-bf38-79f1d79fc707""]",1263,697,,,,
apt29::unknown::26,ctid,apt29::unknown,26,"[""T1036"",""T1059"",""T1119"",""T1016"",""T1033"",""T1041"",""T1057"",""T1007"",""T1082"",""T1069"",""T1087"",""T1012"",""T1036"",""T1134"",""T1548"",""T1112"",""T1055"",""T1036"",""T1018"",""T1016"",""T1057"",""T1070"",""T1082"",""T1049"",""T1003"",""T1547""]","[""T1036.002"",""T1059.001"",""T1119"",""T1016"",""T1033"",""T1041"",""T1057"",""T1007"",""T1082"",""T1069"",""T1087"",""T1012"",""T1036.005"",""T1134.001"",""T1548.002"",""T1112"",""T1055"",""T1036.005"",""T1018"",""T1016"",""T1057"",""T1070.004"",""T1082"",""T1049"",""T1003"",""T1547.009""]",T1134,T1134,apt29,apt29,apt29,unknown,high,"[""T1049"", ""T1003"", ""T1547""]",Indrik Spider uses LSASS Memory | Target ATT&CK ID: T1003.001 | [Indrik Spider](https://attack.mitre.org/groups/G0119) used [Cobalt Strike](https://attack.mitre.org/software/S0154) to carry out credential dumping using ProcDump.(Citation: Symantec ... ; RogueRobin uses Shortcut Modification | Target ATT&CK ID: T1547.009 | [RogueRobin](https://attack.mitre.org/software/S0270) establishes persistence by creating a shortcut (.LNK file) in the Windows startup folder to run a script each time the user logs ... ; Emissary uses Registry Run Keys / Startup Folder | Target ATT&CK ID: T1547.001 | Variants of [Emissary](https://attack.mitre.org/software/S0082) have added Run Registry keys to ...,"[""relationship::relationship--000aa4d0-315e-40d7-b2b6-76e91ecf0fe8"", ""relationship::relationship--0040312a-e85d-4066-8203-2e66f8aa5288"", ""relationship::relationship--0040fdbd-ec7e-49b3-b715-c8c91e08666b""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--000aa4d0-315e-40d7-b2b6-76e91ecf0fe8"", ""relationship::relationship--0040312a-e85d-4066-8203-2e66f8aa5288"", ""relationship::relationship--0040fdbd-ec7e-49b3-b715-c8c91e08666b"", ""relationship::relationship--01122760-11f7-4fc9-8500-65ee57a6494f"", ""relationship::relationship--01e22d76-e2ee-407a-834f-e3428df142ba""]",1265,693,,,,
apt29::unknown::27,ctid,apt29::unknown,27,"[""T1036"",""T1059"",""T1119"",""T1016"",""T1033"",""T1041"",""T1057"",""T1007"",""T1082"",""T1069"",""T1087"",""T1012"",""T1036"",""T1134"",""T1548"",""T1112"",""T1055"",""T1036"",""T1018"",""T1016"",""T1057"",""T1070"",""T1082"",""T1049"",""T1003"",""T1547"",""T1134""]","[""T1036.002"",""T1059.001"",""T1119"",""T1016"",""T1033"",""T1041"",""T1057"",""T1007"",""T1082"",""T1069"",""T1087"",""T1012"",""T1036.005"",""T1134.001"",""T1548.002"",""T1112"",""T1055"",""T1036.005"",""T1018"",""T1016"",""T1057"",""T1070.004"",""T1082"",""T1049"",""T1003"",""T1547.009"",""T1134""]",T1003,T1003,apt29,apt29,apt29,unknown,high,"[""T1003"", ""T1547"", ""T1134""]",Indrik Spider uses LSASS Memory | Target ATT&CK ID: T1003.001 | [Indrik Spider](https://attack.mitre.org/groups/G0119) used [Cobalt Strike](https://attack.mitre.org/software/S0154) to carry out credential dumping using ProcDump.(Citation: Symantec ... ; RogueRobin uses Shortcut Modification | Target ATT&CK ID: T1547.009 | [RogueRobin](https://attack.mitre.org/software/S0270) establishes persistence by creating a shortcut (.LNK file) in the Windows startup folder to run a script each time the user logs ... ; Emissary uses Registry Run Keys / Startup Folder | Target ATT&CK ID: T1547.001 | Variants of [Emissary](https://attack.mitre.org/software/S0082) have added Run Registry keys to ...,"[""relationship::relationship--000aa4d0-315e-40d7-b2b6-76e91ecf0fe8"", ""relationship::relationship--0040312a-e85d-4066-8203-2e66f8aa5288"", ""relationship::relationship--0040fdbd-ec7e-49b3-b715-c8c91e08666b""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--000aa4d0-315e-40d7-b2b6-76e91ecf0fe8"", ""relationship::relationship--0040312a-e85d-4066-8203-2e66f8aa5288"", ""relationship::relationship--0040fdbd-ec7e-49b3-b715-c8c91e08666b"", ""relationship::relationship--00d3d6a8-c711-4bb5-bf0a-e17c0ecac8c8"", ""relationship::relationship--01122760-11f7-4fc9-8500-65ee57a6494f""]",1265,693,,,,
apt29::unknown::28,ctid,apt29::unknown,28,"[""T1036"",""T1059"",""T1119"",""T1016"",""T1033"",""T1041"",""T1057"",""T1007"",""T1082"",""T1069"",""T1087"",""T1012"",""T1036"",""T1134"",""T1548"",""T1112"",""T1055"",""T1036"",""T1018"",""T1016"",""T1057"",""T1070"",""T1082"",""T1049"",""T1003"",""T1547"",""T1134"",""T1003""]","[""T1036.002"",""T1059.001"",""T1119"",""T1016"",""T1033"",""T1041"",""T1057"",""T1007"",""T1082"",""T1069"",""T1087"",""T1012"",""T1036.005"",""T1134.001"",""T1548.002"",""T1112"",""T1055"",""T1036.005"",""T1018"",""T1016"",""T1057"",""T1070.004"",""T1082"",""T1049"",""T1003"",""T1547.009"",""T1134"",""T1003""]",T1134,T1134,apt29,apt29,apt29,unknown,high,"[""T1547"", ""T1134"", ""T1003""]",Indrik Spider uses LSASS Memory | Target ATT&CK ID: T1003.001 | [Indrik Spider](https://attack.mitre.org/groups/G0119) used [Cobalt Strike](https://attack.mitre.org/software/S0154) to carry out credential dumping using ProcDump.(Citation: Symantec ... ; RogueRobin uses Shortcut Modification | Target ATT&CK ID: T1547.009 | [RogueRobin](https://attack.mitre.org/software/S0270) establishes persistence by creating a shortcut (.LNK file) in the Windows startup folder to run a script each time the user logs ... ; Emissary uses Registry Run Keys / Startup Folder | Target ATT&CK ID: T1547.001 | Variants of [Emissary](https://attack.mitre.org/software/S0082) have added Run Registry keys to ...,"[""relationship::relationship--000aa4d0-315e-40d7-b2b6-76e91ecf0fe8"", ""relationship::relationship--0040312a-e85d-4066-8203-2e66f8aa5288"", ""relationship::relationship--0040fdbd-ec7e-49b3-b715-c8c91e08666b""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--000aa4d0-315e-40d7-b2b6-76e91ecf0fe8"", ""relationship::relationship--0040312a-e85d-4066-8203-2e66f8aa5288"", ""relationship::relationship--0040fdbd-ec7e-49b3-b715-c8c91e08666b"", ""relationship::relationship--00d3d6a8-c711-4bb5-bf0a-e17c0ecac8c8"", ""relationship::relationship--01122760-11f7-4fc9-8500-65ee57a6494f""]",1265,693,,,,
apt29::unknown::3,ctid,apt29::unknown,3,"[""T1036"",""T1059"",""T1119""]","[""T1036.002"",""T1059.001"",""T1119""]",T1016,T1016,apt29,apt29,apt29,unknown,high,"[""T1036"", ""T1059"", ""T1119""]",WIRTE uses PowerShell | Target ATT&CK ID: T1059.001 | [WIRTE](https://attack.mitre.org/groups/G0090) has used PowerShell for script execution.(Citation: Lab52 WIRTE Apr 2019) ; Lokibot uses Visual Basic | Target ATT&CK ID: T1059.005 | [Lokibot](https://attack.mitre.org/software/S0447) has used VBS scripts and XLS macros for execution.(Citation: Talos Lokibot Jan 2021) ; Fox Kitten uses Command and Scripting Interpreter | Target ATT&CK ID: T1059 | [Fox Kitten](https://attack.mitre.org/groups/G0117) has used a Perl reverse shell to communicate with C2.(Citation: ClearSky Pay2Kitten December 2020) ; RansomHub uses PowerShell | Target ATT&CK ID: T1059.001 | ...,"[""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8"", ""relationship::relationship--00fe415d-9364-4d03-95ee-f1413d996c30""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8"", ""relationship::relationship--00fe415d-9364-4d03-95ee-f1413d996c30"", ""relationship::relationship--01563b41-e89b-4cd2-b018-ee57bf616396"", ""relationship::relationship--0191f3d3-59d3-4fcc-bfff-5fbfa0675cfd""]",1175,665,,,,
apt29::unknown::30,ctid,apt29::unknown,30,"[""T1036"",""T1059"",""T1119"",""T1016"",""T1033"",""T1041"",""T1057"",""T1007"",""T1082"",""T1069"",""T1087"",""T1012"",""T1036"",""T1134"",""T1548"",""T1112"",""T1055"",""T1036"",""T1018"",""T1016"",""T1057"",""T1070"",""T1082"",""T1049"",""T1003"",""T1547"",""T1134"",""T1003"",""T1134"",""T1081""]","[""T1036.002"",""T1059.001"",""T1119"",""T1016"",""T1033"",""T1041"",""T1057"",""T1007"",""T1082"",""T1069"",""T1087"",""T1012"",""T1036.005"",""T1134.001"",""T1548.002"",""T1112"",""T1055"",""T1036.005"",""T1018"",""T1016"",""T1057"",""T1070.004"",""T1082"",""T1049"",""T1003"",""T1547.009"",""T1134"",""T1003"",""T1134"",""T1081""]",T1552,T1552.004,apt29,apt29,apt29,unknown,high,"[""T1003"", ""T1134"", ""T1081""]",Indrik Spider uses LSASS Memory | Target ATT&CK ID: T1003.001 | [Indrik Spider](https://attack.mitre.org/groups/G0119) used [Cobalt Strike](https://attack.mitre.org/software/S0154) to carry out credential dumping using ProcDump.(Citation: Symantec ... ; Azorult uses Create Process with Token | Target ATT&CK ID: T1134.002 | [Azorult](https://attack.mitre.org/software/S0344) can call WTSQueryUserToken and CreateProcessAsUser to start a new process with local system privileges.(Citation: Unit42 Azorult Nov 2018) ; Daggerfly uses Security Account Manager | Target ATT&CK ID: T1003.002 | [Daggerfly](https://attack.mitre.org/groups/G1034) used [Reg](https://attack.mitre.org/software/S0075) to ...,"[""relationship::relationship--000aa4d0-315e-40d7-b2b6-76e91ecf0fe8"", ""relationship::relationship--00d3d6a8-c711-4bb5-bf0a-e17c0ecac8c8"", ""relationship::relationship--01122760-11f7-4fc9-8500-65ee57a6494f""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--000aa4d0-315e-40d7-b2b6-76e91ecf0fe8"", ""relationship::relationship--00d3d6a8-c711-4bb5-bf0a-e17c0ecac8c8"", ""relationship::relationship--01122760-11f7-4fc9-8500-65ee57a6494f"", ""relationship::relationship--01e22d76-e2ee-407a-834f-e3428df142ba"", ""relationship::relationship--02a05d88-504c-4b79-bc55-1174b02e62c2""]",1265,698,,,,
