development_slot,sample_id,source_audit_only,campaign_id_audit_only,arm,candidate_set_audit_only,b0_top5_audit_only,target_parent_ids_excluded_audit_only,transmitted_body_sha256,leakage_assertions_passed,generation_status,json_object,exact_schema_keys,valid_summary,valid_top5_in_candidates,evidence_summary,reranked_next_ttps,changed_from_b0,raw_output,reasoning_content_len,finish_reason,model_returned,completion_id,request_id,attempts,last_http_status,last_latency_ms,error_type,error_message,input_tokens_all_attempts,cache_hit_tokens_all_attempts,cache_miss_tokens_all_attempts,output_tokens_all_attempts,estimated_cost_usd_all_attempts,generated_at
ctid:short:3,ctid::fin7::unknown::0005,ctid,fin7::unknown,UNION_LLM,"[""T1003"",""T1005"",""T1021"",""T1053"",""T1059"",""T1074"",""T1078"",""T1090"",""T1105"",""T1210"",""T1570""]","[""T1021"",""T1078"",""T1105"",""T1053"",""T1005""]","[""T1574"",""T1027"",""T1546""]",db4b12daa76daf055b4528b24c063a5fc359d90d9d0e82282f2eeb4795a1a72e,True,ok,True,True,True,True,基于历史事件，攻击者已进行截图、执行、发现、凭据转储和横向移动，未来可能利用命令解释器、有效账户、远程服务、凭据转储和工具传输。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",1,"{""evidence_summary"":""基于历史事件，攻击者已进行截图、执行、发现、凭据转储和横向移动，未来可能利用命令解释器、有效账户、远程服务、凭据转储和工具传输。"",""reranked_next_ttps"":[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]}",0,stop,deepseek-v4-flash,23715ee2-9c62-4f3d-9da2-2debd08721fe,,1,200,1864,,,921,0,921,78,0.00015078000000000002,2026-08-10T03:10:20.240165+00:00
ctid:short:3,ctid::fin7::unknown::0005,ctid,fin7::unknown,EDLR,"[""T1003"",""T1005"",""T1021"",""T1053"",""T1059"",""T1074"",""T1078"",""T1090"",""T1105"",""T1210"",""T1570""]","[""T1021"",""T1078"",""T1105"",""T1053"",""T1005""]","[""T1574"",""T1027"",""T1546""]",ef26ab1b117422dc190cacc85c6ef611709cf51bee6395bdbe3070445ddb42ea,True,ok,True,True,True,True,基于历史事件序列，后续可能涉及命令执行、凭据访问、横向移动等。结合候选技术表的序列统计和排名，优先检查高相关技术。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",1,"{
  ""evidence_summary"": ""基于历史事件序列，后续可能涉及命令执行、凭据访问、横向移动等。结合候选技术表的序列统计和排名，优先检查高相关技术。"",
  ""reranked_next_ttps"": [""T1059"", ""T1078"", ""T1021"", ""T1003"", ""T1105""]
}",0,stop,deepseek-v4-flash,d22a26a8-6a35-48c9-a6de-718be9f2e1d5,,1,200,2125,,,2122,0,2122,78,0.0003189200000000001,2026-08-10T03:10:20.638132+00:00
ctid:short:3,ctid::fin7::unknown::0005,ctid,fin7::unknown,EDLR_SHUFFLE,"[""T1003"",""T1005"",""T1021"",""T1053"",""T1059"",""T1074"",""T1078"",""T1090"",""T1105"",""T1210"",""T1570""]","[""T1021"",""T1078"",""T1105"",""T1053"",""T1005""]","[""T1574"",""T1027"",""T1546""]",dab995324d5c3897a5d889a96f259b3b9dca82ba7cdb12723e95ee367b9d2ffa,True,ok,True,True,True,True,基于历史事件序列，后续可能涉及命令执行、横向移动、凭据获取等，结合候选技术统计，优先检查高相关技术。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",1,"{
  ""evidence_summary"": ""基于历史事件序列，后续可能涉及命令执行、横向移动、凭据获取等，结合候选技术统计，优先检查高相关技术。"",
  ""reranked_next_ttps"": [""T1059"", ""T1078"", ""T1021"", ""T1003"", ""T1105""]
}",0,stop,deepseek-v4-flash,f004325a-8458-4a81-a98d-57b1184be9c2,,1,200,1913,,,2122,0,2122,74,0.0003178000000000001,2026-08-10T03:10:20.498522+00:00
stockpile:long:1,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0012,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,EA_TOP5,"[""T1005"",""T1074"",""T1560"",""T1041"",""T1059""]","[""T1005"",""T1074"",""T1560"",""T1041"",""T1059""]","[""T1016"",""T1040"",""T1059""]",27f448f9bacc9bfabcf9a694c728fc3daf1be71083b0764089e3426b3c731f8d,True,ok,True,True,True,True,攻击者收集屏幕、剪贴板、文件，暂存并压缩后经C2外传，同时发现环境信息，未来可能利用脚本执行或凭据访问。,"[""T1059"",""T1074"",""T1560"",""T1041"",""T1005""]",1,"{""evidence_summary"":""攻击者收集屏幕、剪贴板、文件，暂存并压缩后经C2外传，同时发现环境信息，未来可能利用脚本执行或凭据访问。"",""reranked_next_ttps"":[""T1059"",""T1074"",""T1560"",""T1041"",""T1005""]}",0,stop,deepseek-v4-flash,fae1d35f-b3c9-4191-bb72-85c826e1592c,,1,200,2165,,,639,0,639,72,0.00010962000000000001,2026-08-10T03:10:21.059393+00:00
stockpile:long:1,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0012,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,UNION_LLM,"[""T1003"",""T1005"",""T1021"",""T1041"",""T1057"",""T1059"",""T1074"",""T1082"",""T1105"",""T1560""]","[""T1005"",""T1074"",""T1560"",""T1041"",""T1059""]","[""T1016"",""T1040"",""T1059""]",eecb60ed8bd2e6316075cb3071e1c221fc50889b89e5754f7296a2de4847bf7c,True,ok,True,True,True,True,历史事件显示攻击者先收集屏幕、剪贴板、书签、录音，再定位敏感文件、暂存、压缩、经C2外传，并发现AV和WiFi。未来可能转向执行、凭据访问、横向移动、工具传输和系统信息收集。,"[""T1059"",""T1003"",""T1021"",""T1105"",""T1082""]",1,"{""evidence_summary"":""历史事件显示攻击者先收集屏幕、剪贴板、书签、录音，再定位敏感文件、暂存、压缩、经C2外传，并发现AV和WiFi。未来可能转向执行、凭据访问、横向移动、工具传输和系统信息收集。"",""reranked_next_ttps"":[""T1059"",""T1003"",""T1021"",""T1105"",""T1082""]}",0,stop,deepseek-v4-flash,9c04bf9e-a1d6-4e95-9add-94908563b1b5,,1,200,1914,,,1017,0,1017,95,0.00016898000000000003,2026-08-10T03:10:20.945730+00:00
stockpile:long:1,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0012,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,EDLR,"[""T1003"",""T1005"",""T1021"",""T1041"",""T1057"",""T1059"",""T1074"",""T1082"",""T1105"",""T1560""]","[""T1005"",""T1074"",""T1560"",""T1041"",""T1059""]","[""T1016"",""T1040"",""T1059""]",8d28f102a4dbcb3af135a90996cfa311b626a80dda431bfec4a45113316dc352,True,ok,True,True,True,True,历史事件显示收集、暂存、压缩和渗出流程，后续可能转向凭据获取、远程访问或工具传输。,"[""T1003"",""T1021"",""T1105"",""T1041"",""T1057""]",1,"{""evidence_summary"":""历史事件显示收集、暂存、压缩和渗出流程，后续可能转向凭据获取、远程访问或工具传输。"",""reranked_next_ttps"":[""T1003"",""T1021"",""T1105"",""T1041"",""T1057""]}",0,stop,deepseek-v4-flash,b75ab932-84a0-4a84-a950-c12ff5ec9d35,,1,200,1969,,,2105,0,2105,61,0.00031178000000000005,2026-08-10T03:10:21.145431+00:00
stockpile:long:1,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0012,stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,EDLR_SHUFFLE,"[""T1003"",""T1005"",""T1021"",""T1041"",""T1057"",""T1059"",""T1074"",""T1082"",""T1105"",""T1560""]","[""T1005"",""T1074"",""T1560"",""T1041"",""T1059""]","[""T1016"",""T1040"",""T1059""]",f2ce5825d8a42eb5f70ecb7dcf893e585267d60f41162c60c4e08c9e93f66806,True,ok,True,True,True,True,基于历史事件，攻击者主要进行收集、发现和渗透，未来可能转向执行、凭据访问和横向移动。,"[""T1059"",""T1041"",""T1005"",""T1074"",""T1082""]",1,"{
  ""evidence_summary"": ""基于历史事件，攻击者主要进行收集、发现和渗透，未来可能转向执行、凭据访问和横向移动。"",
  ""reranked_next_ttps"": [""T1059"", ""T1041"", ""T1005"", ""T1074"", ""T1082""]
}",0,stop,deepseek-v4-flash,7348a433-fbb2-469a-abda-e069821610a7,,1,200,1958,,,2105,0,2105,70,0.00031430000000000005,2026-08-10T03:10:21.176122+00:00
stockpile:long:2,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0008,stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,EA_TOP5,"[""T1021"",""T1059"",""T1078"",""T1003"",""T1105""]","[""T1021"",""T1059"",""T1078"",""T1003"",""T1105""]","[""T1047""]",be67ca98ece71a5c6fc6bc0fb0f15a86ab2d740ab54c2ffa0512ea6d8df917cb,True,ok,True,True,True,True,攻击者利用PowerView和Mimikatz进行侦察与凭据窃取，随后通过SMB横向移动并传输工具，未来可能使用脚本执行、有效账户及远程服务。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",1,"{""evidence_summary"":""攻击者利用PowerView和Mimikatz进行侦察与凭据窃取，随后通过SMB横向移动并传输工具，未来可能使用脚本执行、有效账户及远程服务。"",""reranked_next_ttps"":[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]}",0,stop,deepseek-v4-flash,6454a15b-d8a4-4283-9bc4-d2e35e521a77,,1,200,2107,,,583,0,583,75,0.00010262,2026-08-10T03:10:21.604634+00:00
stockpile:long:2,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0008,stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,UNION_LLM,"[""T1003"",""T1005"",""T1021"",""T1041"",""T1059"",""T1078"",""T1087"",""T1105"",""T1484"",""T1560"",""T1562""]","[""T1021"",""T1059"",""T1078"",""T1003"",""T1105""]","[""T1047""]",edfc8d97a474a2fa6c072696a0fe56bc350527052d03bad1d65e368e2c85b864,True,ok,True,True,True,True,历史事件显示攻击者使用PowerView和Mimikatz进行发现与凭据窃取，随后通过SMB横向移动，未来可能利用脚本执行、有效账户和工具传输。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",1,"{""evidence_summary"":""历史事件显示攻击者使用PowerView和Mimikatz进行发现与凭据窃取，随后通过SMB横向移动，未来可能利用脚本执行、有效账户和工具传输。"",""reranked_next_ttps"":[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]}",0,stop,deepseek-v4-flash,32abcbc2-f94f-4fb9-8022-1bbde29da27b,,1,200,1764,,,1020,0,1020,75,0.00016380000000000002,2026-08-10T03:10:21.508376+00:00
stockpile:long:2,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0008,stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,EDLR,"[""T1003"",""T1005"",""T1021"",""T1041"",""T1059"",""T1078"",""T1087"",""T1105"",""T1484"",""T1560"",""T1562""]","[""T1021"",""T1059"",""T1078"",""T1003"",""T1105""]","[""T1047""]",a47085116611476e34506f7e1b1a22f45dbc5ca32433e455a2e6dd387cd9f7e8,True,ok,True,True,True,True,历史事件显示攻击者先进行AD发现和凭据窃取，随后横向移动并传输工具，未来可能继续执行、提权或横向移动。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",1,"{""evidence_summary"":""历史事件显示攻击者先进行AD发现和凭据窃取，随后横向移动并传输工具，未来可能继续执行、提权或横向移动。"",""reranked_next_ttps"":[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]}",0,stop,deepseek-v4-flash,7abd1519-5205-4610-8bf2-056a7fda5de3,,1,200,1556,,,2219,0,2219,68,0.00032970000000000005,2026-08-10T03:10:21.370941+00:00
stockpile:long:2,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0008,stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,EDLR_SHUFFLE,"[""T1003"",""T1005"",""T1021"",""T1041"",""T1059"",""T1078"",""T1087"",""T1105"",""T1484"",""T1560"",""T1562""]","[""T1021"",""T1059"",""T1078"",""T1003"",""T1105""]","[""T1047""]",f5071ead6b39bdcf186e6df5e008fb46a25af8972596479b790cd6954733e5df,True,ok,True,True,True,True,历史事件显示攻击者先进行域内发现和凭据窃取，随后横向移动并传输工具，未来可能利用脚本执行、有效账户、远程服务、凭据转储和工具传输。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",1,"{""evidence_summary"":""历史事件显示攻击者先进行域内发现和凭据窃取，随后横向移动并传输工具，未来可能利用脚本执行、有效账户、远程服务、凭据转储和工具传输。"",""reranked_next_ttps"":[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]}",0,stop,deepseek-v4-flash,fd2c7d18-178d-46ce-bdb4-2871505e1245,,1,200,1550,,,2219,0,2219,78,0.0003325,2026-08-10T03:10:21.380791+00:00
stockpile:long:3,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0009,stockpile,78e7504d-968f-477d-8806-4d6c04b94431,EA_TOP5,"[""T1021"",""T1059"",""T1078"",""T1003"",""T1105""]","[""T1021"",""T1059"",""T1078"",""T1003"",""T1105""]","[""T1570"",""T1047"",""T1021""]",a60b19e5f2f38cb88ef04c192f6a448cb1b7380ad7b2e7a296dffc15a7c4645e,True,ok,True,True,True,True,攻击者先收集凭据与主机信息，再横向移动并传输工具，后续可能执行命令或利用有效账户。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",1,"{""evidence_summary"":""攻击者先收集凭据与主机信息，再横向移动并传输工具，后续可能执行命令或利用有效账户。"",""reranked_next_ttps"":[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]}",0,stop,deepseek-v4-flash,3295d820-6fb1-4f83-bcc0-cb2a41950095,,1,200,1716,,,596,0,596,61,0.00010052,2026-08-10T03:10:21.712012+00:00
stockpile:long:3,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0009,stockpile,78e7504d-968f-477d-8806-4d6c04b94431,UNION_LLM,"[""T1003"",""T1005"",""T1021"",""T1041"",""T1059"",""T1078"",""T1087"",""T1105"",""T1484"",""T1560"",""T1562""]","[""T1021"",""T1059"",""T1078"",""T1003"",""T1105""]","[""T1570"",""T1047"",""T1021""]",212d586e4079f46732d7d7ea70fdeb004a792b5dd02043a1aad8a13e5a7c5c41,True,ok,True,True,True,True,历史事件显示攻击者先收集本地数据与凭据，再发现网络资源，随后通过SMB横向移动并传输工具，未来可能利用脚本执行、有效账户、远程服务、凭据转储和工具传输。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",1,"{""evidence_summary"":""历史事件显示攻击者先收集本地数据与凭据，再发现网络资源，随后通过SMB横向移动并传输工具，未来可能利用脚本执行、有效账户、远程服务、凭据转储和工具传输。"",""reranked_next_ttps"":[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]}",0,stop,deepseek-v4-flash,abb7f5d7-263c-4af6-a1a5-d60960cb9760,,1,200,1951,,,1033,0,1033,83,0.00016786,2026-08-10T03:10:22.050753+00:00
stockpile:long:3,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0009,stockpile,78e7504d-968f-477d-8806-4d6c04b94431,EDLR,"[""T1003"",""T1005"",""T1021"",""T1041"",""T1059"",""T1078"",""T1087"",""T1105"",""T1484"",""T1560"",""T1562""]","[""T1021"",""T1059"",""T1078"",""T1003"",""T1105""]","[""T1570"",""T1047"",""T1021""]",caf936fe748ecb0bc8aef3c9077f17dfa331371e87ce3200da9a86be205ace3c,True,ok,True,True,True,True,历史事件显示攻击者先收集凭据和发现网络，随后横向移动并执行命令，未来可能继续利用有效账户和远程服务。,"[""T1021"",""T1059"",""T1078"",""T1003"",""T1105""]",0,"{""evidence_summary"":""历史事件显示攻击者先收集凭据和发现网络，随后横向移动并执行命令，未来可能继续利用有效账户和远程服务。"",""reranked_next_ttps"":[""T1021"",""T1059"",""T1078"",""T1003"",""T1105""]}",0,stop,deepseek-v4-flash,083a8e1f-6bc1-4781-b8dd-a66c19d33bf0,,1,200,1780,,,2232,0,2232,65,0.00033068,2026-08-10T03:10:21.884933+00:00
stockpile:long:3,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0009,stockpile,78e7504d-968f-477d-8806-4d6c04b94431,EDLR_SHUFFLE,"[""T1003"",""T1005"",""T1021"",""T1041"",""T1059"",""T1078"",""T1087"",""T1105"",""T1484"",""T1560"",""T1562""]","[""T1021"",""T1059"",""T1078"",""T1003"",""T1105""]","[""T1570"",""T1047"",""T1021""]",8228a1d6cc1933836293a85dac71f0ed6eda4628ababc08efa670a6ef1d6eb3b,True,ok,True,True,True,True,历史事件显示攻击者先收集凭据与发现网络，随后横向移动并执行工具；结合序列统计，未来可能转向命令执行、账号利用、远程服务、凭据转储及工具传输。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",1,"{""evidence_summary"":""历史事件显示攻击者先收集凭据与发现网络，随后横向移动并执行工具；结合序列统计，未来可能转向命令执行、账号利用、远程服务、凭据转储及工具传输。"",""reranked_next_ttps"":[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]}",0,stop,deepseek-v4-flash,2fe0628b-c0b1-4a70-8621-10c763ce027e,,1,200,1908,,,2232,0,2232,79,0.0003346,2026-08-10T03:10:22.038464+00:00
stockpile:medium:1,stockpile::5d3e170e-f1b8-49f9-9ee1-c51605552a08::0003,stockpile,5d3e170e-f1b8-49f9-9ee1-c51605552a08,EA_TOP5,"[""T1119"",""T1552"",""T1003"",""T1078"",""T1021""]","[""T1119"",""T1552"",""T1003"",""T1078"",""T1021""]","[""T1074""]",bac89ee0c88dd05036765b6f1b5e69ffcf9ca6a3399555b49a2fe2f5b5824186,True,ok,True,True,True,True,攻击者已进行邮件搜索、文件系统IP搜索和敏感文件定位，均为收集阶段，下一步可能转向凭据访问或横向移动。,"[""T1552"",""T1003"",""T1078"",""T1021"",""T1119""]",1,"{""evidence_summary"":""攻击者已进行邮件搜索、文件系统IP搜索和敏感文件定位，均为收集阶段，下一步可能转向凭据访问或横向移动。"",""reranked_next_ttps"":[""T1552"",""T1003"",""T1078"",""T1021"",""T1119""]}",0,stop,deepseek-v4-flash,6dbdeb89-3f5e-45c8-8ade-15302aa64ee4,,1,200,1714,,,425,0,425,65,7.770000000000002e-05,2026-08-10T03:10:21.869110+00:00
stockpile:medium:1,stockpile::5d3e170e-f1b8-49f9-9ee1-c51605552a08::0003,stockpile,5d3e170e-f1b8-49f9-9ee1-c51605552a08,UNION_LLM,"[""T1003"",""T1018"",""T1021"",""T1041"",""T1070"",""T1078"",""T1083"",""T1105"",""T1119"",""T1537"",""T1552"",""T1561"",""T1571""]","[""T1119"",""T1552"",""T1003"",""T1078"",""T1021""]","[""T1074""]",d73c9757f23c9babca836e620cde434e96e729bd59956200bee25cdd6fae11c0,True,ok,True,True,True,True,历史事件显示攻击者正在收集敏感数据，包括邮件和文件系统信息，可能为后续数据外泄做准备。,"[""T1119"",""T1552"",""T1003"",""T1078"",""T1021""]",0,"{""evidence_summary"":""历史事件显示攻击者正在收集敏感数据，包括邮件和文件系统信息，可能为后续数据外泄做准备。"",""reranked_next_ttps"":[""T1119"",""T1552"",""T1003"",""T1078"",""T1021""]}",0,stop,deepseek-v4-flash,b5f0fd06-5bea-4f5f-ae0f-3cec484023d1,,1,200,1935,,,947,0,947,60,0.00014938000000000004,2026-08-10T03:10:22.135728+00:00
stockpile:medium:1,stockpile::5d3e170e-f1b8-49f9-9ee1-c51605552a08::0003,stockpile,5d3e170e-f1b8-49f9-9ee1-c51605552a08,EDLR,"[""T1003"",""T1018"",""T1021"",""T1041"",""T1070"",""T1078"",""T1083"",""T1105"",""T1119"",""T1537"",""T1552"",""T1561"",""T1571""]","[""T1119"",""T1552"",""T1003"",""T1078"",""T1021""]","[""T1074""]",798e342361391e009c74d6b752fcc3adfabf66fcad7c4f99b02e33115740abb8,True,ok,True,True,True,True,历史事件显示攻击者进行数据收集，后续可能转向凭据访问、横向移动或数据外渗。,"[""T1003"",""T1078"",""T1021"",""T1041"",""T1070""]",1,"{
  ""evidence_summary"": ""历史事件显示攻击者进行数据收集，后续可能转向凭据访问、横向移动或数据外渗。"",
  ""reranked_next_ttps"": [""T1003"", ""T1078"", ""T1021"", ""T1041"", ""T1070""]
}",0,stop,deepseek-v4-flash,c96a35c4-ed1f-4cfe-b457-0b6424202b46,,1,200,2039,,,2372,0,2372,67,0.00035084000000000005,2026-08-10T03:10:22.244750+00:00
stockpile:medium:1,stockpile::5d3e170e-f1b8-49f9-9ee1-c51605552a08::0003,stockpile,5d3e170e-f1b8-49f9-9ee1-c51605552a08,EDLR_SHUFFLE,"[""T1003"",""T1018"",""T1021"",""T1041"",""T1070"",""T1078"",""T1083"",""T1105"",""T1119"",""T1537"",""T1552"",""T1561"",""T1571""]","[""T1119"",""T1552"",""T1003"",""T1078"",""T1021""]","[""T1074""]",873a96e974a3f9dbd9e4538c887bdfd7f68f7d73d6f209830fac0c7116a1cd18,True,ok,True,True,True,True,历史事件显示攻击者正在收集敏感数据，可能后续进行凭据窃取、横向移动或数据外传。,"[""T1003"",""T1078"",""T1021"",""T1041"",""T1083""]",1,"{
  ""evidence_summary"": ""历史事件显示攻击者正在收集敏感数据，可能后续进行凭据窃取、横向移动或数据外传。"",
  ""reranked_next_ttps"": [""T1003"", ""T1078"", ""T1021"", ""T1041"", ""T1083""]
}",0,stop,deepseek-v4-flash,ff7d1386-d7a2-4f2a-956e-906d73fc73b8,,1,200,1843,,,2372,0,2372,69,0.00035140000000000003,2026-08-10T03:10:22.084713+00:00
stockpile:medium:2,stockpile::d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e::0003,stockpile,d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e,EA_TOP5,"[""T1059"",""T1005"",""T1547"",""T1021"",""T1018""]","[""T1059"",""T1005"",""T1547"",""T1021"",""T1018""]","[""T1518"",""T1057""]",76d89a9f9b995f97cd46f2b5e1e8657441333f057ae516de0d0ca0f5562f8f09,True,ok,True,True,True,True,事件显示攻击者先收集进程信息，可能随后利用脚本执行或远程服务进行横向移动。,"[""T1059"",""T1021"",""T1018"",""T1005"",""T1547""]",1,"{""evidence_summary"":""事件显示攻击者先收集进程信息，可能随后利用脚本执行或远程服务进行横向移动。"",""reranked_next_ttps"":[""T1059"",""T1021"",""T1018"",""T1005"",""T1547""]}",0,stop,deepseek-v4-flash,8b8a8e33-2c10-474e-a082-2e8d502ab60d,,1,200,1731,,,427,0,427,56,7.546000000000001e-05,2026-08-10T03:10:21.997495+00:00
stockpile:medium:2,stockpile::d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e::0003,stockpile,d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e,UNION_LLM,"[""T1003"",""T1005"",""T1007"",""T1018"",""T1021"",""T1049"",""T1059"",""T1082"",""T1105"",""T1547"",""T1570""]","[""T1059"",""T1005"",""T1547"",""T1021"",""T1018""]","[""T1518"",""T1057""]",60e73a4e027f6d196e77c154504fbb36793be196a6bb091fddeaa9170d07af45,True,ok,True,True,True,True,历史事件显示攻击者先收集进程信息，可能随后利用脚本执行或远程服务进行横向移动，同时可能尝试凭据转储和工具传输。,"[""T1059"",""T1021"",""T1003"",""T1105"",""T1018""]",1,"{""evidence_summary"":""历史事件显示攻击者先收集进程信息，可能随后利用脚本执行或远程服务进行横向移动，同时可能尝试凭据转储和工具传输。"",""reranked_next_ttps"":[""T1059"",""T1021"",""T1003"",""T1105"",""T1018""]}",0,stop,deepseek-v4-flash,4c6b7197-64c7-48e0-96bb-e6eb098ddcce,,1,200,1969,,,856,0,856,68,0.00013888000000000003,2026-08-10T03:10:22.259706+00:00
stockpile:medium:2,stockpile::d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e::0003,stockpile,d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e,EDLR,"[""T1003"",""T1005"",""T1007"",""T1018"",""T1021"",""T1049"",""T1059"",""T1082"",""T1105"",""T1547"",""T1570""]","[""T1059"",""T1005"",""T1547"",""T1021"",""T1018""]","[""T1518"",""T1057""]",781e205c7835471c86547be878ced8b3677adf2f53e47a3eae7c9738383e6cf5,True,ok,True,True,True,True,历史事件显示攻击者先收集进程信息，随后可能进行系统发现、凭据转储或横向移动。结合序列统计，T1105、T1082、T1049等出现频率高，但需优先考虑与进程收集相关的后续动作。,"[""T1105"",""T1082"",""T1049"",""T1007"",""T1570""]",1,"{""evidence_summary"":""历史事件显示攻击者先收集进程信息，随后可能进行系统发现、凭据转储或横向移动。结合序列统计，T1105、T1082、T1049等出现频率高，但需优先考虑与进程收集相关的后续动作。"",""reranked_next_ttps"":[""T1105"",""T1082"",""T1049"",""T1007"",""T1570""]}",0,stop,deepseek-v4-flash,eb9b2959-11aa-4a0d-8503-209ff9f940c7,,1,200,2015,,,2057,0,2057,90,0.00031318000000000003,2026-08-10T03:10:22.517050+00:00
stockpile:medium:2,stockpile::d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e::0003,stockpile,d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e,EDLR_SHUFFLE,"[""T1003"",""T1005"",""T1007"",""T1018"",""T1021"",""T1049"",""T1059"",""T1082"",""T1105"",""T1547"",""T1570""]","[""T1059"",""T1005"",""T1547"",""T1021"",""T1018""]","[""T1518"",""T1057""]",d0f0fbfa97cad718970b6c24d3dd649e9c02d74f864dfad34afc9f7b0da93837,True,ok,True,True,True,True,基于历史事件中的进程捕获与DLL枚举行为，结合候选技术的序列统计与语义相关性，优先排查命令脚本执行、远程服务利用及凭据转储等高风险技术。,"[""T1059"",""T1021"",""T1018"",""T1082"",""T1005""]",1,"{
  ""evidence_summary"": ""基于历史事件中的进程捕获与DLL枚举行为，结合候选技术的序列统计与语义相关性，优先排查命令脚本执行、远程服务利用及凭据转储等高风险技术。"",
  ""reranked_next_ttps"": [""T1059"", ""T1021"", ""T1018"", ""T1082"", ""T1005""]
}",0,stop,deepseek-v4-flash,a58114cc-2b6c-48c8-9c56-87b7ace3f7f2,,1,200,3598,,,2057,0,2057,83,0.00031122,2026-08-10T03:10:24.241022+00:00
stockpile:medium:3,stockpile::ddbd1850-5fd7-41d5-a7a1-1b15dac49090::0004,stockpile,ddbd1850-5fd7-41d5-a7a1-1b15dac49090,EA_TOP5,"[""T1021"",""T1059"",""T1078"",""T1003"",""T1105""]","[""T1021"",""T1059"",""T1078"",""T1003"",""T1105""]","[""T1021""]",cda6041772459762137ed0f57ea5befd8a8a691de60fd46e3bf09c9c2ede2734,True,ok,True,True,True,True,攻击者先进行网络发现，识别远程主机和共享，随后通过SMB横向移动复制工具，后续可能执行命令、使用凭据或传输工具。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",1,"{""evidence_summary"":""攻击者先进行网络发现，识别远程主机和共享，随后通过SMB横向移动复制工具，后续可能执行命令、使用凭据或传输工具。"",""reranked_next_ttps"":[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]}",0,stop,deepseek-v4-flash,a5676a3e-d8ac-4e24-ab1c-9517a5cbf9bf,,1,200,1772,,,457,0,457,69,8.33e-05,2026-08-10T03:10:22.528415+00:00
