score_row,held_out_source,seed,learning_rate,epoch,beta,sample_id,campaign_id
3430,stockpile,42,0.0003,40,0.9,stockpile::5d3e170e-f1b8-49f9-9ee1-c51605552a08::0002,5d3e170e-f1b8-49f9-9ee1-c51605552a08
3431,stockpile,42,0.0003,40,0.9,stockpile::725226e0-45b8-4432-84ee-144d3f37ff8d::0001,725226e0-45b8-4432-84ee-144d3f37ff8d
3432,stockpile,42,0.0003,40,0.9,stockpile::725226e0-45b8-4432-84ee-144d3f37ff8d::0002,725226e0-45b8-4432-84ee-144d3f37ff8d
3433,stockpile,42,0.0003,40,0.9,stockpile::725226e0-45b8-4432-84ee-144d3f37ff8d::0003,725226e0-45b8-4432-84ee-144d3f37ff8d
3434,stockpile,42,0.0003,40,0.9,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0001,78e7504d-968f-477d-8806-4d6c04b94431
3435,stockpile,42,0.0003,40,0.9,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0002,78e7504d-968f-477d-8806-4d6c04b94431
3436,stockpile,42,0.0003,40,0.9,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0003,78e7504d-968f-477d-8806-4d6c04b94431
3437,stockpile,42,0.0003,40,0.9,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0004,78e7504d-968f-477d-8806-4d6c04b94431
3438,stockpile,42,0.0003,40,0.9,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0005,78e7504d-968f-477d-8806-4d6c04b94431
3439,stockpile,42,0.0003,40,0.9,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0006,78e7504d-968f-477d-8806-4d6c04b94431
3440,stockpile,42,0.0003,40,0.9,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0007,78e7504d-968f-477d-8806-4d6c04b94431
3441,stockpile,42,0.0003,40,0.9,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0008,78e7504d-968f-477d-8806-4d6c04b94431
3442,stockpile,42,0.0003,40,0.9,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0010,78e7504d-968f-477d-8806-4d6c04b94431
3443,stockpile,42,0.0003,40,0.9,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0011,78e7504d-968f-477d-8806-4d6c04b94431
3444,stockpile,42,0.0003,40,0.9,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0012,78e7504d-968f-477d-8806-4d6c04b94431
3445,stockpile,42,0.0003,40,0.9,stockpile::bcdbf6b9-14c5-495c-be84-37bce32c312b::0001,bcdbf6b9-14c5-495c-be84-37bce32c312b
3446,stockpile,42,0.0003,40,0.9,stockpile::bcdbf6b9-14c5-495c-be84-37bce32c312b::0002,bcdbf6b9-14c5-495c-be84-37bce32c312b
3447,stockpile,42,0.0003,40,0.9,stockpile::c220a8e6-609c-4d5b-9e1c-068ca01c2eec::0002,c220a8e6-609c-4d5b-9e1c-068ca01c2eec
3448,stockpile,42,0.0003,40,0.9,stockpile::c724545d-a4cc-492e-8075-2ab9a699c847::0001,c724545d-a4cc-492e-8075-2ab9a699c847
3449,stockpile,42,0.0003,40,0.9,stockpile::c724545d-a4cc-492e-8075-2ab9a699c847::0002,c724545d-a4cc-492e-8075-2ab9a699c847
3450,stockpile,42,0.0003,40,0.9,stockpile::d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e::0001,d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e
3451,stockpile,42,0.0003,40,0.9,stockpile::d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e::0002,d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e
3452,stockpile,42,0.0003,40,0.9,stockpile::d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e::0004,d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e
3453,stockpile,42,0.0003,40,0.9,stockpile::dbd49a4a-ba2d-40d0-9348-2db24fc4b0b6::0002,dbd49a4a-ba2d-40d0-9348-2db24fc4b0b6
3454,stockpile,42,0.0003,40,0.9,stockpile::ddbd1850-5fd7-41d5-a7a1-1b15dac49090::0001,ddbd1850-5fd7-41d5-a7a1-1b15dac49090
3455,stockpile,42,0.0003,40,0.9,stockpile::ddbd1850-5fd7-41d5-a7a1-1b15dac49090::0002,ddbd1850-5fd7-41d5-a7a1-1b15dac49090
3456,stockpile,42,0.0003,40,0.9,stockpile::ddbd1850-5fd7-41d5-a7a1-1b15dac49090::0003,ddbd1850-5fd7-41d5-a7a1-1b15dac49090
3457,stockpile,42,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0001,de07f52d-9928-4071-9142-cb1d3bd851e8
3458,stockpile,42,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0003,de07f52d-9928-4071-9142-cb1d3bd851e8
3459,stockpile,42,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0004,de07f52d-9928-4071-9142-cb1d3bd851e8
3460,stockpile,42,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0005,de07f52d-9928-4071-9142-cb1d3bd851e8
3461,stockpile,42,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0006,de07f52d-9928-4071-9142-cb1d3bd851e8
3462,stockpile,42,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0007,de07f52d-9928-4071-9142-cb1d3bd851e8
3463,stockpile,42,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0008,de07f52d-9928-4071-9142-cb1d3bd851e8
3464,stockpile,42,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0009,de07f52d-9928-4071-9142-cb1d3bd851e8
3465,stockpile,42,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0010,de07f52d-9928-4071-9142-cb1d3bd851e8
3466,stockpile,42,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0011,de07f52d-9928-4071-9142-cb1d3bd851e8
3467,stockpile,42,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0012,de07f52d-9928-4071-9142-cb1d3bd851e8
3468,stockpile,42,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0013,de07f52d-9928-4071-9142-cb1d3bd851e8
3469,stockpile,42,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0014,de07f52d-9928-4071-9142-cb1d3bd851e8
3470,stockpile,42,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0015,de07f52d-9928-4071-9142-cb1d3bd851e8
3471,stockpile,42,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0016,de07f52d-9928-4071-9142-cb1d3bd851e8
3472,stockpile,42,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0017,de07f52d-9928-4071-9142-cb1d3bd851e8
3473,stockpile,42,0.0003,40,0.9,stockpile::e4324b88-8836-4803-b6b7-09b3c6cd4e94::0001,e4324b88-8836-4803-b6b7-09b3c6cd4e94
3474,stockpile,42,0.0003,40,0.9,stockpile::e89a10d3-004f-4c15-b0eb-d1ba76a4b67f::0001,e89a10d3-004f-4c15-b0eb-d1ba76a4b67f
3475,stockpile,42,0.0003,40,0.9,stockpile::e89a10d3-004f-4c15-b0eb-d1ba76a4b67f::0002,e89a10d3-004f-4c15-b0eb-d1ba76a4b67f
3476,stockpile,42,0.0003,40,0.9,stockpile::eddc8f03-f930-41e7-95ba-33fb87bfed74::0001,eddc8f03-f930-41e7-95ba-33fb87bfed74
3477,stockpile,42,0.0003,40,0.9,stockpile::eddc8f03-f930-41e7-95ba-33fb87bfed74::0002,eddc8f03-f930-41e7-95ba-33fb87bfed74
3478,stockpile,42,0.0003,40,0.9,stockpile::ef4d997c-a0d1-4067-9efa-87c58682db71::0001,ef4d997c-a0d1-4067-9efa-87c58682db71
3479,stockpile,42,0.0003,40,0.9,stockpile::ef4d997c-a0d1-4067-9efa-87c58682db71::0002,ef4d997c-a0d1-4067-9efa-87c58682db71
3480,stockpile,42,0.0003,40,0.9,stockpile::ef4d997c-a0d1-4067-9efa-87c58682db71::0003,ef4d997c-a0d1-4067-9efa-87c58682db71
3481,stockpile,42,0.0003,40,0.9,stockpile::f98193a0-8b5b-4b5e-a5aa-e8c3adfcd4e6::0001,f98193a0-8b5b-4b5e-a5aa-e8c3adfcd4e6
3482,stockpile,42,0.0003,40,0.9,stockpile::fbc41624-1052-490c-b5ec-4fd718e2501d::0001,fbc41624-1052-490c-b5ec-4fd718e2501d
3483,stockpile,42,0.0003,40,0.9,stockpile::fbc41624-1052-490c-b5ec-4fd718e2501d::0002,fbc41624-1052-490c-b5ec-4fd718e2501d
3484,stockpile,43,0.0003,40,0.9,stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0001,01c96671-afd3-47d4-8d31-8c116cc0221a
3485,stockpile,43,0.0003,40,0.9,stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0002,01c96671-afd3-47d4-8d31-8c116cc0221a
3486,stockpile,43,0.0003,40,0.9,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0001,01d77744-2515-401a-a497-d9f7241aac3c
3487,stockpile,43,0.0003,40,0.9,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0002,01d77744-2515-401a-a497-d9f7241aac3c
3488,stockpile,43,0.0003,40,0.9,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0003,01d77744-2515-401a-a497-d9f7241aac3c
3489,stockpile,43,0.0003,40,0.9,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0004,01d77744-2515-401a-a497-d9f7241aac3c
3490,stockpile,43,0.0003,40,0.9,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0005,01d77744-2515-401a-a497-d9f7241aac3c
3491,stockpile,43,0.0003,40,0.9,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0006,01d77744-2515-401a-a497-d9f7241aac3c
3492,stockpile,43,0.0003,40,0.9,stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0001,09ad625e-6cba-490f-afe3-5417e7edb9c6
3493,stockpile,43,0.0003,40,0.9,stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0002,09ad625e-6cba-490f-afe3-5417e7edb9c6
3494,stockpile,43,0.0003,40,0.9,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0001,0b5636cf-f019-4ec9-aa7c-6e4f55505374
3495,stockpile,43,0.0003,40,0.9,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0002,0b5636cf-f019-4ec9-aa7c-6e4f55505374
3496,stockpile,43,0.0003,40,0.9,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0003,0b5636cf-f019-4ec9-aa7c-6e4f55505374
3497,stockpile,43,0.0003,40,0.9,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0004,0b5636cf-f019-4ec9-aa7c-6e4f55505374
3498,stockpile,43,0.0003,40,0.9,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0001,0b73bf34-fc5b-48f7-9194-dce993b915b1
3499,stockpile,43,0.0003,40,0.9,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0002,0b73bf34-fc5b-48f7-9194-dce993b915b1
3500,stockpile,43,0.0003,40,0.9,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0001,0f4c3c67-845e-49a0-927e-90ed33c044e0
3501,stockpile,43,0.0003,40,0.9,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0002,0f4c3c67-845e-49a0-927e-90ed33c044e0
3502,stockpile,43,0.0003,40,0.9,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0003,0f4c3c67-845e-49a0-927e-90ed33c044e0
3503,stockpile,43,0.0003,40,0.9,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0004,0f4c3c67-845e-49a0-927e-90ed33c044e0
3504,stockpile,43,0.0003,40,0.9,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0005,0f4c3c67-845e-49a0-927e-90ed33c044e0
3505,stockpile,43,0.0003,40,0.9,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0006,0f4c3c67-845e-49a0-927e-90ed33c044e0
3506,stockpile,43,0.0003,40,0.9,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0007,0f4c3c67-845e-49a0-927e-90ed33c044e0
3507,stockpile,43,0.0003,40,0.9,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0008,0f4c3c67-845e-49a0-927e-90ed33c044e0
3508,stockpile,43,0.0003,40,0.9,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0009,0f4c3c67-845e-49a0-927e-90ed33c044e0
3509,stockpile,43,0.0003,40,0.9,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0010,0f4c3c67-845e-49a0-927e-90ed33c044e0
3510,stockpile,43,0.0003,40,0.9,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0011,0f4c3c67-845e-49a0-927e-90ed33c044e0
3511,stockpile,43,0.0003,40,0.9,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0001,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e
3512,stockpile,43,0.0003,40,0.9,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0002,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e
3513,stockpile,43,0.0003,40,0.9,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0003,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e
3514,stockpile,43,0.0003,40,0.9,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0004,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e
3515,stockpile,43,0.0003,40,0.9,stockpile::1bac97ca-77fc-4c9a-835e-4de1b1b7f639::0001,1bac97ca-77fc-4c9a-835e-4de1b1b7f639
3516,stockpile,43,0.0003,40,0.9,stockpile::1bac97ca-77fc-4c9a-835e-4de1b1b7f639::0002,1bac97ca-77fc-4c9a-835e-4de1b1b7f639
3517,stockpile,43,0.0003,40,0.9,stockpile::4c28c132-d7d7-4a04-8908-d643b7cb1d58::0001,4c28c132-d7d7-4a04-8908-d643b7cb1d58
3518,stockpile,43,0.0003,40,0.9,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0001,50855e29-3b4e-4562-aa55-b3d7f93c26b8
3519,stockpile,43,0.0003,40,0.9,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0002,50855e29-3b4e-4562-aa55-b3d7f93c26b8
3520,stockpile,43,0.0003,40,0.9,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0003,50855e29-3b4e-4562-aa55-b3d7f93c26b8
3521,stockpile,43,0.0003,40,0.9,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0004,50855e29-3b4e-4562-aa55-b3d7f93c26b8
3522,stockpile,43,0.0003,40,0.9,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0005,50855e29-3b4e-4562-aa55-b3d7f93c26b8
3523,stockpile,43,0.0003,40,0.9,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0006,50855e29-3b4e-4562-aa55-b3d7f93c26b8
3524,stockpile,43,0.0003,40,0.9,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0007,50855e29-3b4e-4562-aa55-b3d7f93c26b8
3525,stockpile,43,0.0003,40,0.9,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0001,564ae20d-778d-4965-93dc-b523be2e2ab4
3526,stockpile,43,0.0003,40,0.9,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0002,564ae20d-778d-4965-93dc-b523be2e2ab4
3527,stockpile,43,0.0003,40,0.9,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0003,564ae20d-778d-4965-93dc-b523be2e2ab4
3528,stockpile,43,0.0003,40,0.9,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0004,564ae20d-778d-4965-93dc-b523be2e2ab4
3529,stockpile,43,0.0003,40,0.9,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0005,564ae20d-778d-4965-93dc-b523be2e2ab4
3530,stockpile,43,0.0003,40,0.9,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0006,564ae20d-778d-4965-93dc-b523be2e2ab4
3531,stockpile,43,0.0003,40,0.9,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0007,564ae20d-778d-4965-93dc-b523be2e2ab4
3532,stockpile,43,0.0003,40,0.9,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0008,564ae20d-778d-4965-93dc-b523be2e2ab4
3533,stockpile,43,0.0003,40,0.9,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0009,564ae20d-778d-4965-93dc-b523be2e2ab4
3534,stockpile,43,0.0003,40,0.9,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0010,564ae20d-778d-4965-93dc-b523be2e2ab4
3535,stockpile,43,0.0003,40,0.9,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0011,564ae20d-778d-4965-93dc-b523be2e2ab4
3536,stockpile,43,0.0003,40,0.9,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0013,564ae20d-778d-4965-93dc-b523be2e2ab4
3537,stockpile,43,0.0003,40,0.9,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0014,564ae20d-778d-4965-93dc-b523be2e2ab4
3538,stockpile,43,0.0003,40,0.9,stockpile::5d3e170e-f1b8-49f9-9ee1-c51605552a08::0001,5d3e170e-f1b8-49f9-9ee1-c51605552a08
3539,stockpile,43,0.0003,40,0.9,stockpile::5d3e170e-f1b8-49f9-9ee1-c51605552a08::0002,5d3e170e-f1b8-49f9-9ee1-c51605552a08
3540,stockpile,43,0.0003,40,0.9,stockpile::725226e0-45b8-4432-84ee-144d3f37ff8d::0001,725226e0-45b8-4432-84ee-144d3f37ff8d
3541,stockpile,43,0.0003,40,0.9,stockpile::725226e0-45b8-4432-84ee-144d3f37ff8d::0002,725226e0-45b8-4432-84ee-144d3f37ff8d
3542,stockpile,43,0.0003,40,0.9,stockpile::725226e0-45b8-4432-84ee-144d3f37ff8d::0003,725226e0-45b8-4432-84ee-144d3f37ff8d
3543,stockpile,43,0.0003,40,0.9,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0001,78e7504d-968f-477d-8806-4d6c04b94431
3544,stockpile,43,0.0003,40,0.9,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0002,78e7504d-968f-477d-8806-4d6c04b94431
3545,stockpile,43,0.0003,40,0.9,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0003,78e7504d-968f-477d-8806-4d6c04b94431
3546,stockpile,43,0.0003,40,0.9,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0004,78e7504d-968f-477d-8806-4d6c04b94431
3547,stockpile,43,0.0003,40,0.9,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0005,78e7504d-968f-477d-8806-4d6c04b94431
3548,stockpile,43,0.0003,40,0.9,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0006,78e7504d-968f-477d-8806-4d6c04b94431
3549,stockpile,43,0.0003,40,0.9,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0007,78e7504d-968f-477d-8806-4d6c04b94431
3550,stockpile,43,0.0003,40,0.9,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0008,78e7504d-968f-477d-8806-4d6c04b94431
3551,stockpile,43,0.0003,40,0.9,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0010,78e7504d-968f-477d-8806-4d6c04b94431
3552,stockpile,43,0.0003,40,0.9,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0011,78e7504d-968f-477d-8806-4d6c04b94431
3553,stockpile,43,0.0003,40,0.9,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0012,78e7504d-968f-477d-8806-4d6c04b94431
3554,stockpile,43,0.0003,40,0.9,stockpile::bcdbf6b9-14c5-495c-be84-37bce32c312b::0001,bcdbf6b9-14c5-495c-be84-37bce32c312b
3555,stockpile,43,0.0003,40,0.9,stockpile::bcdbf6b9-14c5-495c-be84-37bce32c312b::0002,bcdbf6b9-14c5-495c-be84-37bce32c312b
3556,stockpile,43,0.0003,40,0.9,stockpile::c220a8e6-609c-4d5b-9e1c-068ca01c2eec::0002,c220a8e6-609c-4d5b-9e1c-068ca01c2eec
3557,stockpile,43,0.0003,40,0.9,stockpile::c724545d-a4cc-492e-8075-2ab9a699c847::0001,c724545d-a4cc-492e-8075-2ab9a699c847
3558,stockpile,43,0.0003,40,0.9,stockpile::c724545d-a4cc-492e-8075-2ab9a699c847::0002,c724545d-a4cc-492e-8075-2ab9a699c847
3559,stockpile,43,0.0003,40,0.9,stockpile::d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e::0001,d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e
3560,stockpile,43,0.0003,40,0.9,stockpile::d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e::0002,d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e
3561,stockpile,43,0.0003,40,0.9,stockpile::d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e::0004,d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e
3562,stockpile,43,0.0003,40,0.9,stockpile::dbd49a4a-ba2d-40d0-9348-2db24fc4b0b6::0002,dbd49a4a-ba2d-40d0-9348-2db24fc4b0b6
3563,stockpile,43,0.0003,40,0.9,stockpile::ddbd1850-5fd7-41d5-a7a1-1b15dac49090::0001,ddbd1850-5fd7-41d5-a7a1-1b15dac49090
3564,stockpile,43,0.0003,40,0.9,stockpile::ddbd1850-5fd7-41d5-a7a1-1b15dac49090::0002,ddbd1850-5fd7-41d5-a7a1-1b15dac49090
3565,stockpile,43,0.0003,40,0.9,stockpile::ddbd1850-5fd7-41d5-a7a1-1b15dac49090::0003,ddbd1850-5fd7-41d5-a7a1-1b15dac49090
3566,stockpile,43,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0001,de07f52d-9928-4071-9142-cb1d3bd851e8
3567,stockpile,43,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0003,de07f52d-9928-4071-9142-cb1d3bd851e8
3568,stockpile,43,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0004,de07f52d-9928-4071-9142-cb1d3bd851e8
3569,stockpile,43,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0005,de07f52d-9928-4071-9142-cb1d3bd851e8
3570,stockpile,43,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0006,de07f52d-9928-4071-9142-cb1d3bd851e8
3571,stockpile,43,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0007,de07f52d-9928-4071-9142-cb1d3bd851e8
3572,stockpile,43,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0008,de07f52d-9928-4071-9142-cb1d3bd851e8
3573,stockpile,43,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0009,de07f52d-9928-4071-9142-cb1d3bd851e8
3574,stockpile,43,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0010,de07f52d-9928-4071-9142-cb1d3bd851e8
3575,stockpile,43,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0011,de07f52d-9928-4071-9142-cb1d3bd851e8
3576,stockpile,43,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0012,de07f52d-9928-4071-9142-cb1d3bd851e8
3577,stockpile,43,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0013,de07f52d-9928-4071-9142-cb1d3bd851e8
3578,stockpile,43,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0014,de07f52d-9928-4071-9142-cb1d3bd851e8
3579,stockpile,43,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0015,de07f52d-9928-4071-9142-cb1d3bd851e8
3580,stockpile,43,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0016,de07f52d-9928-4071-9142-cb1d3bd851e8
3581,stockpile,43,0.0003,40,0.9,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0017,de07f52d-9928-4071-9142-cb1d3bd851e8
3582,stockpile,43,0.0003,40,0.9,stockpile::e4324b88-8836-4803-b6b7-09b3c6cd4e94::0001,e4324b88-8836-4803-b6b7-09b3c6cd4e94
3583,stockpile,43,0.0003,40,0.9,stockpile::e89a10d3-004f-4c15-b0eb-d1ba76a4b67f::0001,e89a10d3-004f-4c15-b0eb-d1ba76a4b67f
3584,stockpile,43,0.0003,40,0.9,stockpile::e89a10d3-004f-4c15-b0eb-d1ba76a4b67f::0002,e89a10d3-004f-4c15-b0eb-d1ba76a4b67f
3585,stockpile,43,0.0003,40,0.9,stockpile::eddc8f03-f930-41e7-95ba-33fb87bfed74::0001,eddc8f03-f930-41e7-95ba-33fb87bfed74
3586,stockpile,43,0.0003,40,0.9,stockpile::eddc8f03-f930-41e7-95ba-33fb87bfed74::0002,eddc8f03-f930-41e7-95ba-33fb87bfed74
3587,stockpile,43,0.0003,40,0.9,stockpile::ef4d997c-a0d1-4067-9efa-87c58682db71::0001,ef4d997c-a0d1-4067-9efa-87c58682db71
3588,stockpile,43,0.0003,40,0.9,stockpile::ef4d997c-a0d1-4067-9efa-87c58682db71::0002,ef4d997c-a0d1-4067-9efa-87c58682db71
3589,stockpile,43,0.0003,40,0.9,stockpile::ef4d997c-a0d1-4067-9efa-87c58682db71::0003,ef4d997c-a0d1-4067-9efa-87c58682db71
3590,stockpile,43,0.0003,40,0.9,stockpile::f98193a0-8b5b-4b5e-a5aa-e8c3adfcd4e6::0001,f98193a0-8b5b-4b5e-a5aa-e8c3adfcd4e6
3591,stockpile,43,0.0003,40,0.9,stockpile::fbc41624-1052-490c-b5ec-4fd718e2501d::0001,fbc41624-1052-490c-b5ec-4fd718e2501d
3592,stockpile,43,0.0003,40,0.9,stockpile::fbc41624-1052-490c-b5ec-4fd718e2501d::0002,fbc41624-1052-490c-b5ec-4fd718e2501d
3593,stockpile,44,0.0003,40,0.9,stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0001,01c96671-afd3-47d4-8d31-8c116cc0221a
3594,stockpile,44,0.0003,40,0.9,stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0002,01c96671-afd3-47d4-8d31-8c116cc0221a
3595,stockpile,44,0.0003,40,0.9,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0001,01d77744-2515-401a-a497-d9f7241aac3c
3596,stockpile,44,0.0003,40,0.9,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0002,01d77744-2515-401a-a497-d9f7241aac3c
3597,stockpile,44,0.0003,40,0.9,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0003,01d77744-2515-401a-a497-d9f7241aac3c
3598,stockpile,44,0.0003,40,0.9,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0004,01d77744-2515-401a-a497-d9f7241aac3c
