sample_id,source,campaign_id,prefix_len,prefix,raw_prefix,true_label,target_raw_id,flow,source_action,target_action
Hancitor DLL::14,attack_flow,Hancitor DLL,1,"[""T1105""]","[""T1105""]",T1059,T1059.001,Hancitor DLL,75aac24f-ecf5-4981-9349-2e1d9c9eb38a,858fd8b8-6914-4c92-9a7d-66277e7224e4
Hancitor DLL::15,attack_flow,Hancitor DLL,1,"[""T1059""]","[""T1059.005""]",T1218,T1218.011,Hancitor DLL,7f226db5-d7a2-4af5-aa98-b2bc3bac699a,8ec450fa-b704-40d2-8560-94d5a8fd677a
Hancitor DLL::16,attack_flow,Hancitor DLL,1,"[""T1059""]","[""T1059.001""]",T1595,T1595.001,Hancitor DLL,858fd8b8-6914-4c92-9a7d-66277e7224e4,c0a8d30d-8908-49ea-be12-61e7dc39c9a8
Hancitor DLL::17,attack_flow,Hancitor DLL,1,"[""T1027""]","[""T1027""]",T1059,T1059.001,Hancitor DLL,8c95b74c-07b8-4277-989f-ff499ff32ae4,9c595315-eb12-4643-85be-33986d8c031b
Hancitor DLL::18,attack_flow,Hancitor DLL,1,"[""T1218""]","[""T1218.011""]",T1105,T1105,Hancitor DLL,8ec450fa-b704-40d2-8560-94d5a8fd677a,5d55cc3d-c059-4937-a4c6-c1b5a48c3fc1
Hancitor DLL::19,attack_flow,Hancitor DLL,1,"[""T1059""]","[""T1059.001""]",T1105,T1105,Hancitor DLL,9c595315-eb12-4643-85be-33986d8c031b,75818fd9-2ca6-43b1-9dd7-08be16fec19c
Hancitor DLL::20,attack_flow,Hancitor DLL,1,"[""T1105""]","[""T1105""]",T1212,T1212,Hancitor DLL,ba5d97f4-f1d8-4a42-8634-a43483c57389,5c8d3aac-79ac-4ef8-81dd-7046b5355e9c
Hancitor DLL::21,attack_flow,Hancitor DLL,1,"[""T1105""]","[""T1105""]",T1497,T1497,Hancitor DLL,d53ce876-ead2-4d68-a864-e340bdc1aa31,615f4282-5407-44e4-b0e1-b68198baadd3
Hancitor DLL::22,attack_flow,Hancitor DLL,1,"[""T1087""]","[""T1087.001""]",T1105,T1105,Hancitor DLL,f6ff7411-18b2-412f-ae4b-c72f8b6def69,d53ce876-ead2-4d68-a864-e340bdc1aa31
Ivanti Vulnerabilities::0,attack_flow,Ivanti Vulnerabilities,1,"[""T1021""]","[""T1021.004""]",T1505,T1505.003,Ivanti Vulnerabilities,0eb2e6b7-88a8-4462-a3d9-9c814bbc1ade,58ea1fef-ef2d-445c-b21f-19d62f745044
Ivanti Vulnerabilities::1,attack_flow,Ivanti Vulnerabilities,1,"[""T1021""]","[""T1021.001""]",T1552,T1552.002,Ivanti Vulnerabilities,12d166be-c90d-4228-8b93-70ba5426da87,088f16ed-66d0-4b4f-8702-bae94670f96f
Ivanti Vulnerabilities::2,attack_flow,Ivanti Vulnerabilities,1,"[""T1021""]","[""T1021.001""]",T1003,T1003.003,Ivanti Vulnerabilities,12d166be-c90d-4228-8b93-70ba5426da87,55140b59-4167-4410-9269-12be8042d591
Ivanti Vulnerabilities::3,attack_flow,Ivanti Vulnerabilities,1,"[""T1021""]","[""T1021.001""]",T1003,T1003.001,Ivanti Vulnerabilities,12d166be-c90d-4228-8b93-70ba5426da87,896b159a-25f0-42a2-acd9-bd1df86da91b
Ivanti Vulnerabilities::4,attack_flow,Ivanti Vulnerabilities,1,"[""T1190""]","[""T1190""]",T1554,T1554,Ivanti Vulnerabilities,31a53687-0695-4e56-84a2-926c1d2d1027,06fe9325-edc8-4170-9456-dc8e764d0ba0
Ivanti Vulnerabilities::5,attack_flow,Ivanti Vulnerabilities,1,"[""T1190""]","[""T1190""]",T1614,T1614,Ivanti Vulnerabilities,31a53687-0695-4e56-84a2-926c1d2d1027,3b7d1c0f-debf-4f2e-80dd-63967fe9d88f
Ivanti Vulnerabilities::6,attack_flow,Ivanti Vulnerabilities,1,"[""T1190""]","[""T1190""]",T1554,T1554,Ivanti Vulnerabilities,31a53687-0695-4e56-84a2-926c1d2d1027,74055752-a732-4004-a24c-ce2f8c5660dd
Ivanti Vulnerabilities::7,attack_flow,Ivanti Vulnerabilities,1,"[""T1190""]","[""T1190""]",T1592,T1592.004,Ivanti Vulnerabilities,31a53687-0695-4e56-84a2-926c1d2d1027,7dd03660-da9b-4ca1-9215-c0b62e19b5ba
Ivanti Vulnerabilities::8,attack_flow,Ivanti Vulnerabilities,1,"[""T1190""]","[""T1190""]",T1554,T1554,Ivanti Vulnerabilities,31a53687-0695-4e56-84a2-926c1d2d1027,9215e2af-7d43-44d2-92dc-bffe18cd376d
Ivanti Vulnerabilities::9,attack_flow,Ivanti Vulnerabilities,1,"[""T1190""]","[""T1190""]",T1562,T1562,Ivanti Vulnerabilities,31a53687-0695-4e56-84a2-926c1d2d1027,aed98895-3781-4198-a103-93cebf5cb013
Ivanti Vulnerabilities::10,attack_flow,Ivanti Vulnerabilities,1,"[""T1190""]","[""T1190""]",T1070,T1070.002,Ivanti Vulnerabilities,31a53687-0695-4e56-84a2-926c1d2d1027,f3ecd4a2-a40b-41ee-bb3d-8a47724a10e4
Ivanti Vulnerabilities::11,attack_flow,Ivanti Vulnerabilities,1,"[""T1056""]","[""T1056.003""]",T1021,T1021.004,Ivanti Vulnerabilities,33d36b98-79ec-4e83-9fb6-ff6f57ccef7e,0eb2e6b7-88a8-4462-a3d9-9c814bbc1ade
Ivanti Vulnerabilities::12,attack_flow,Ivanti Vulnerabilities,1,"[""T1056""]","[""T1056.003""]",T1021,T1021.001,Ivanti Vulnerabilities,33d36b98-79ec-4e83-9fb6-ff6f57ccef7e,12d166be-c90d-4228-8b93-70ba5426da87
Ivanti Vulnerabilities::13,attack_flow,Ivanti Vulnerabilities,1,"[""T1056""]","[""T1056.003""]",T1021,T1021.002,Ivanti Vulnerabilities,33d36b98-79ec-4e83-9fb6-ff6f57ccef7e,7e2ad047-22c2-4462-9988-dc10e83bebf0
Ivanti Vulnerabilities::14,attack_flow,Ivanti Vulnerabilities,1,"[""T1056""]","[""T1056.003""]",T1090,T1090.001,Ivanti Vulnerabilities,33d36b98-79ec-4e83-9fb6-ff6f57ccef7e,a5077335-57c2-4bf4-9226-205782a6cb7e
Ivanti Vulnerabilities::15,attack_flow,Ivanti Vulnerabilities,1,"[""T1003""]","[""T1003.003""]",T1560,T1560.001,Ivanti Vulnerabilities,55140b59-4167-4410-9269-12be8042d591,9bd0a0d1-d4fe-47b5-931b-3158c7878bff
Ivanti Vulnerabilities::16,attack_flow,Ivanti Vulnerabilities,1,"[""T1003""]","[""T1003.001""]",T1021,T1021.001,Ivanti Vulnerabilities,896b159a-25f0-42a2-acd9-bd1df86da91b,12d166be-c90d-4228-8b93-70ba5426da87
Ivanti Vulnerabilities::17,attack_flow,Ivanti Vulnerabilities,1,"[""T1554""]","[""T1554""]",T1056,T1056.003,Ivanti Vulnerabilities,9215e2af-7d43-44d2-92dc-bffe18cd376d,33d36b98-79ec-4e83-9fb6-ff6f57ccef7e
JP Morgan Breach::0,attack_flow,JP Morgan Breach,1,"[""T1090""]","[""T1090.003""]",T1090,T1090.002,JP Morgan Breach,15f080d7-77c0-4583-ba2c-a866de1f2d9a,4219a30c-6b2c-48a0-98f6-d864448210b9
JP Morgan Breach::1,attack_flow,JP Morgan Breach,1,"[""T1056""]","[""T1056""]",T1030,T1030,JP Morgan Breach,22366a07-5595-46c6-a246-8713fca3724e,72910b74-d081-4b61-a66b-b0affd2d783d
JP Morgan Breach::2,attack_flow,JP Morgan Breach,1,"[""T1090""]","[""T1090.002""]",T1070,T1070,JP Morgan Breach,4219a30c-6b2c-48a0-98f6-d864448210b9,7a4cae41-8364-43cf-adb1-5a8f2376c833
JP Morgan Breach::3,attack_flow,JP Morgan Breach,1,"[""T1587""]","[""T1587.001""]",T1056,T1056,JP Morgan Breach,436b5d27-34fc-45af-a0c4-6c5ac071dbf4,22366a07-5595-46c6-a246-8713fca3724e
JP Morgan Breach::4,attack_flow,JP Morgan Breach,1,"[""T1030""]","[""T1030""]",T1090,T1090.003,JP Morgan Breach,72910b74-d081-4b61-a66b-b0affd2d783d,15f080d7-77c0-4583-ba2c-a866de1f2d9a
JP Morgan Breach::5,attack_flow,JP Morgan Breach,1,"[""T1070""]","[""T1070""]",T1190,T1190,JP Morgan Breach,7a4cae41-8364-43cf-adb1-5a8f2376c833,7d4a94af-cd71-42fd-8aa1-c27322d79997
JP Morgan Breach::6,attack_flow,JP Morgan Breach,1,"[""T1056""]","[""T1056""]",T1190,T1190,JP Morgan Breach,b47629f7-445c-4605-a0a3-126bfad7d133,f6428576-e9f7-4702-9914-a4fa4c9793d7
JP Morgan Breach::7,attack_flow,JP Morgan Breach,1,"[""T1566""]","[""T1566""]",T1056,T1056,JP Morgan Breach,c4b5213a-588e-4f70-bb81-731b875ae7d8,b47629f7-445c-4605-a0a3-126bfad7d133
JP Morgan Breach::8,attack_flow,JP Morgan Breach,1,"[""T1068""]","[""T1068""]",T1056,T1056,JP Morgan Breach,ec2cc0ea-2b44-40ef-bc5a-53ccc45ec8b1,22366a07-5595-46c6-a246-8713fca3724e
JP Morgan Breach::9,attack_flow,JP Morgan Breach,1,"[""T1190""]","[""T1190""]",T1587,T1587.001,JP Morgan Breach,f6428576-e9f7-4702-9914-a4fa4c9793d7,436b5d27-34fc-45af-a0c4-6c5ac071dbf4
JP Morgan Breach::10,attack_flow,JP Morgan Breach,1,"[""T1190""]","[""T1190""]",T1068,T1068,JP Morgan Breach,f6428576-e9f7-4702-9914-a4fa4c9793d7,ec2cc0ea-2b44-40ef-bc5a-53ccc45ec8b1
Maastricht University Ransomware::0,attack_flow,Maastricht University Ransomware,1,"[""T1562""]","[""T1562.001""]",T1562,T1562.001,Maastricht University Ransomware,1ef2bbee-79c3-4b92-b0c8-acc139984154,75bcb6d2-a7b0-4985-81f2-8f1335f8aa12
Maastricht University Ransomware::1,attack_flow,Maastricht University Ransomware,1,"[""T1204""]","[""T1204.002""]",T1095,T1095,Maastricht University Ransomware,47ffc519-7b5c-419d-8b4d-d738abb1ef1f,337ea15a-8eff-4e01-91e9-13b4aa809986
Maastricht University Ransomware::2,attack_flow,Maastricht University Ransomware,1,"[""T1204""]","[""T1204.002""]",T1059,T1059.004,Maastricht University Ransomware,47ffc519-7b5c-419d-8b4d-d738abb1ef1f,8b19cc76-f722-4b26-8100-5f96c5437ee8
Maastricht University Ransomware::3,attack_flow,Maastricht University Ransomware,1,"[""T1204""]","[""T1204.002""]",T1547,T1547.001,Maastricht University Ransomware,47ffc519-7b5c-419d-8b4d-d738abb1ef1f,b2f0f8a2-7563-46ea-90fe-924b943e5374
Maastricht University Ransomware::4,attack_flow,Maastricht University Ransomware,1,"[""T1105""]","[""T1105""]",T1562,T1562.001,Maastricht University Ransomware,5d119bee-b5dc-4ace-b7d9-6b69d7bd1b76,1ef2bbee-79c3-4b92-b0c8-acc139984154
Maastricht University Ransomware::5,attack_flow,Maastricht University Ransomware,1,"[""T1105""]","[""T1105""]",T1562,T1562.001,Maastricht University Ransomware,5d119bee-b5dc-4ace-b7d9-6b69d7bd1b76,75bcb6d2-a7b0-4985-81f2-8f1335f8aa12
Maastricht University Ransomware::6,attack_flow,Maastricht University Ransomware,1,"[""T1059""]","[""T1059""]",T1018,T1018,Maastricht University Ransomware,694536a5-19cc-4b18-b8f4-17da494e9b3d,72b25a1c-bd74-4d2b-acce-774967a3d6d3
Maastricht University Ransomware::7,attack_flow,Maastricht University Ransomware,1,"[""T1059""]","[""T1059""]",T1046,T1046,Maastricht University Ransomware,694536a5-19cc-4b18-b8f4-17da494e9b3d,de70e8df-2907-4885-b3c2-c13dbe144030
Maastricht University Ransomware::8,attack_flow,Maastricht University Ransomware,1,"[""T1059""]","[""T1059""]",T1057,T1057,Maastricht University Ransomware,694536a5-19cc-4b18-b8f4-17da494e9b3d,e67187bf-184c-4c98-9aff-9c53cd08506b
Maastricht University Ransomware::9,attack_flow,Maastricht University Ransomware,1,"[""T1018""]","[""T1018""]",T1105,T1105,Maastricht University Ransomware,72b25a1c-bd74-4d2b-acce-774967a3d6d3,5d119bee-b5dc-4ace-b7d9-6b69d7bd1b76
Maastricht University Ransomware::10,attack_flow,Maastricht University Ransomware,1,"[""T1562""]","[""T1562.001""]",T1486,T1486,Maastricht University Ransomware,75bcb6d2-a7b0-4985-81f2-8f1335f8aa12,24aad6b2-b3ed-4a91-912c-aecc31d43dab
Maastricht University Ransomware::11,attack_flow,Maastricht University Ransomware,1,"[""T1059""]","[""T1059.004""]",T1018,T1018,Maastricht University Ransomware,8b19cc76-f722-4b26-8100-5f96c5437ee8,0db59e5b-1282-4709-ab0f-ae39ad624351
Maastricht University Ransomware::12,attack_flow,Maastricht University Ransomware,1,"[""T1059""]","[""T1059.004""]",T1595,T1595.002,Maastricht University Ransomware,8b19cc76-f722-4b26-8100-5f96c5437ee8,58f2e28f-0e34-49dc-af49-ca0906474990
Maastricht University Ransomware::13,attack_flow,Maastricht University Ransomware,1,"[""T1059""]","[""T1059.004""]",T1210,T1210,Maastricht University Ransomware,8b19cc76-f722-4b26-8100-5f96c5437ee8,986b710d-19da-4022-86fb-27df6ee27515
Maastricht University Ransomware::14,attack_flow,Maastricht University Ransomware,1,"[""T1210""]","[""T1210""]",T1068,T1068,Maastricht University Ransomware,986b710d-19da-4022-86fb-27df6ee27515,f5e02545-48d0-48ed-8452-558605dc32be
Maastricht University Ransomware::15,attack_flow,Maastricht University Ransomware,1,"[""T1003""]","[""T1003.001""]",T1059,T1059,Maastricht University Ransomware,b2302d5c-7e98-4bf2-857b-609b68bc30a7,694536a5-19cc-4b18-b8f4-17da494e9b3d
Maastricht University Ransomware::16,attack_flow,Maastricht University Ransomware,1,"[""T1046""]","[""T1046""]",T1105,T1105,Maastricht University Ransomware,de70e8df-2907-4885-b3c2-c13dbe144030,5d119bee-b5dc-4ace-b7d9-6b69d7bd1b76
Maastricht University Ransomware::17,attack_flow,Maastricht University Ransomware,1,"[""T1057""]","[""T1057""]",T1105,T1105,Maastricht University Ransomware,e67187bf-184c-4c98-9aff-9c53cd08506b,5d119bee-b5dc-4ace-b7d9-6b69d7bd1b76
Maastricht University Ransomware::18,attack_flow,Maastricht University Ransomware,1,"[""T1566""]","[""T1566.001""]",T1204,T1204.002,Maastricht University Ransomware,e846ce14-d8d4-4d87-aa1c-4581a52e0642,47ffc519-7b5c-419d-8b4d-d738abb1ef1f
Maastricht University Ransomware::19,attack_flow,Maastricht University Ransomware,1,"[""T1068""]","[""T1068""]",T1059,T1059.004,Maastricht University Ransomware,f5e02545-48d0-48ed-8452-558605dc32be,8b19cc76-f722-4b26-8100-5f96c5437ee8
Maastricht University Ransomware::20,attack_flow,Maastricht University Ransomware,1,"[""T1068""]","[""T1068""]",T1003,T1003.001,Maastricht University Ransomware,f5e02545-48d0-48ed-8452-558605dc32be,b2302d5c-7e98-4bf2-857b-609b68bc30a7
Mac Malware Steals Crypto::0,attack_flow,Mac Malware Steals Crypto,1,"[""T1105""]","[""T1105""]",T1059,T1059.006,Mac Malware Steals Crypto,5be1aafd-dc2a-4a68-aab0-745bd70b7427,f07bd6fe-b4cb-4d42-89f2-8235297b880a
Mac Malware Steals Crypto::1,attack_flow,Mac Malware Steals Crypto,1,"[""T1211""]","[""T1211""]",T1105,T1105,Mac Malware Steals Crypto,77409eed-e668-4a19-bd85-9c55b48bc59d,5be1aafd-dc2a-4a68-aab0-745bd70b7427
Mac Malware Steals Crypto::2,attack_flow,Mac Malware Steals Crypto,1,"[""T1059""]","[""T1059.004""]",T1105,T1105,Mac Malware Steals Crypto,85e081c4-ab67-472b-b3a2-ff359bc464e2,5be1aafd-dc2a-4a68-aab0-745bd70b7427
Mac Malware Steals Crypto::3,attack_flow,Mac Malware Steals Crypto,1,"[""T1059""]","[""T1059.006""]",T1211,T1211,Mac Malware Steals Crypto,9e267c9d-ab5c-446f-b1e1-b57fe510ce86,77409eed-e668-4a19-bd85-9c55b48bc59d
Mac Malware Steals Crypto::4,attack_flow,Mac Malware Steals Crypto,1,"[""T1059""]","[""T1059.006""]",T1518,T1518.001,Mac Malware Steals Crypto,f07bd6fe-b4cb-4d42-89f2-8235297b880a,afbd6c13-5d78-4812-aeb5-523ae08c3053
Marriott Breach::0,attack_flow,Marriott Breach,1,"[""T1566""]","[""T1566""]",T1219,T1219,Marriott Breach,2bf2f95c-5d35-4c50-850a-f81c31470ca9,9f740818-914e-44cc-8914-5c3cefc0e1d7
Marriott Breach::1,attack_flow,Marriott Breach,1,"[""T1566""]","[""T1566""]",T1555,T1555,Marriott Breach,2bf2f95c-5d35-4c50-850a-f81c31470ca9,ccc7e534-0ab7-4301-b666-9f86f8985863
Marriott Breach::2,attack_flow,Marriott Breach,1,"[""T1001""]","[""T1001""]",T1070,T1070.004,Marriott Breach,65436923-b069-45f9-af06-9e67998aab8b,0ed7f887-8cc8-4339-b91b-f7ace1f67ad7
Marriott Breach::3,attack_flow,Marriott Breach,1,"[""T1590""]","[""T1590.004""]",T1001,T1001,Marriott Breach,704d2b3a-4d25-41bd-9461-260e960840dc,65436923-b069-45f9-af06-9e67998aab8b
Marriott Breach::4,attack_flow,Marriott Breach,1,"[""T1590""]","[""T1590.004""]",T1560,T1560,Marriott Breach,704d2b3a-4d25-41bd-9461-260e960840dc,cb29bb1b-eee2-4457-80b7-aee3c3182517
Marriott Breach::5,attack_flow,Marriott Breach,1,"[""T1219""]","[""T1219""]",T1590,T1590.004,Marriott Breach,9f740818-914e-44cc-8914-5c3cefc0e1d7,704d2b3a-4d25-41bd-9461-260e960840dc
Marriott Breach::6,attack_flow,Marriott Breach,1,"[""T1560""]","[""T1560""]",T1070,T1070.004,Marriott Breach,cb29bb1b-eee2-4457-80b7-aee3c3182517,0ed7f887-8cc8-4339-b91b-f7ace1f67ad7
Marriott Breach::7,attack_flow,Marriott Breach,1,"[""T1555""]","[""T1555""]",T1590,T1590.004,Marriott Breach,ccc7e534-0ab7-4301-b666-9f86f8985863,704d2b3a-4d25-41bd-9461-260e960840dc
MITRE NERVE::0,attack_flow,MITRE NERVE,1,"[""T1563""]","[""T1563.002""]",T1078,T1078,MITRE NERVE,04724f7f-de70-46e0-860c-fb1165ab5b36,926e83ad-ed25-4e6b-a674-69c057928e7f
MITRE NERVE::1,attack_flow,MITRE NERVE,1,"[""T1037""]","[""T1037""]",T1071,T1071.001,MITRE NERVE,07a77101-d209-45b2-8ba5-fbabe7ab8b78,b7bdd24d-16d7-4c3f-8ac9-08e76a985a85
MITRE NERVE::2,attack_flow,MITRE NERVE,1,"[""T1190""]","[""T1190""]",T1505,T1505.003,MITRE NERVE,3211abb9-dbfa-46db-8d42-58273efd5359,77d4f01d-2333-4147-a841-45754ddf39da
MITRE NERVE::3,attack_flow,MITRE NERVE,1,"[""T1037""]","[""T1037.004""]",T1071,T1071.001,MITRE NERVE,38e9b5ff-0473-4c7a-aee9-745e9c887638,b7bdd24d-16d7-4c3f-8ac9-08e76a985a85
MITRE NERVE::4,attack_flow,MITRE NERVE,1,"[""T1083""]","[""T1083""]",T1005,T1005,MITRE NERVE,3b80bacf-acb4-4660-9483-0094e9e14243,ddee5de8-707d-4298-be81-3280d2000ce8
MITRE NERVE::5,attack_flow,MITRE NERVE,1,"[""T1074""]","[""T1074""]",T1048,T1048,MITRE NERVE,645367bc-8631-4e8f-bb58-76b415410f35,9022b397-4b68-4a55-a74e-6dbd1a95a9ee
MITRE NERVE::6,attack_flow,MITRE NERVE,1,"[""T1505""]","[""T1505.003""]",T1563,T1563.002,MITRE NERVE,77d4f01d-2333-4147-a841-45754ddf39da,04724f7f-de70-46e0-860c-fb1165ab5b36
MITRE NERVE::7,attack_flow,MITRE NERVE,1,"[""T1505""]","[""T1505.003""]",T1083,T1083,MITRE NERVE,77d4f01d-2333-4147-a841-45754ddf39da,3b80bacf-acb4-4660-9483-0094e9e14243
MITRE NERVE::8,attack_flow,MITRE NERVE,1,"[""T1505""]","[""T1505.003""]",T1573,T1573.001,MITRE NERVE,77d4f01d-2333-4147-a841-45754ddf39da,64f75253-3615-435f-b081-d31726aa5717
MITRE NERVE::9,attack_flow,MITRE NERVE,1,"[""T1505""]","[""T1505.003""]",T1036,T1036.008,MITRE NERVE,77d4f01d-2333-4147-a841-45754ddf39da,a5f63fa5-9562-4d1e-888e-59839a82c01e
MITRE NERVE::10,attack_flow,MITRE NERVE,1,"[""T1505""]","[""T1505.003""]",T1074,T1074,MITRE NERVE,77d4f01d-2333-4147-a841-45754ddf39da,a89d0430-e111-4717-aec8-5a15d0430f6c
MITRE NERVE::11,attack_flow,MITRE NERVE,1,"[""T1078""]","[""T1078""]",T1037,T1037,MITRE NERVE,926e83ad-ed25-4e6b-a674-69c057928e7f,07a77101-d209-45b2-8ba5-fbabe7ab8b78
MITRE NERVE::12,attack_flow,MITRE NERVE,1,"[""T1078""]","[""T1078""]",T1037,T1037.004,MITRE NERVE,926e83ad-ed25-4e6b-a674-69c057928e7f,38e9b5ff-0473-4c7a-aee9-745e9c887638
MITRE NERVE::13,attack_flow,MITRE NERVE,1,"[""T1078""]","[""T1078""]",T1564,T1564.006,MITRE NERVE,926e83ad-ed25-4e6b-a674-69c057928e7f,3bb64c8b-9466-4777-ad14-e30a2317e0cf
MITRE NERVE::14,attack_flow,MITRE NERVE,1,"[""T1078""]","[""T1078""]",T1021,T1021.001,MITRE NERVE,926e83ad-ed25-4e6b-a674-69c057928e7f,6c756d93-2f80-4a98-95a6-fb6efe5fe564
MITRE NERVE::15,attack_flow,MITRE NERVE,1,"[""T1078""]","[""T1078""]",T1083,T1083,MITRE NERVE,926e83ad-ed25-4e6b-a674-69c057928e7f,853f83d4-e8d1-4967-bc6c-f6b6f22237a7
MITRE NERVE::16,attack_flow,MITRE NERVE,1,"[""T1078""]","[""T1078""]",T1059,T1059.006,MITRE NERVE,926e83ad-ed25-4e6b-a674-69c057928e7f,d6b7833a-ffd5-404a-b756-5861202ee8c3
MITRE NERVE::17,attack_flow,MITRE NERVE,1,"[""T1078""]","[""T1078""]",T1021,T1021.001,MITRE NERVE,926e83ad-ed25-4e6b-a674-69c057928e7f,f5d7cebf-6d82-497b-9961-a508d0c2b7b4
MITRE NERVE::18,attack_flow,MITRE NERVE,1,"[""T1005""]","[""T1005""]",T1041,T1041,MITRE NERVE,ca65fb33-f9cc-4f6e-80bb-25f85a545934,418c0c2f-f15f-4d3d-8cd9-4db7728b50c5
MITRE NERVE::19,attack_flow,MITRE NERVE,1,"[""T1005""]","[""T1005""]",T1074,T1074,MITRE NERVE,ddee5de8-707d-4298-be81-3280d2000ce8,645367bc-8631-4e8f-bb58-76b415410f35
MITRE NERVE::20,attack_flow,MITRE NERVE,1,"[""T1119""]","[""T1119""]",T1005,T1005,MITRE NERVE,f0f30a1f-984d-498c-aaba-98798077a478,ca65fb33-f9cc-4f6e-80bb-25f85a545934
MITRE NERVE::21,attack_flow,MITRE NERVE,1,"[""T1021""]","[""T1021.001""]",T1217,T1217,MITRE NERVE,f5d7cebf-6d82-497b-9961-a508d0c2b7b4,4a9e529b-e7f9-4c0f-a7a0-9e932fb05869
MITRE NERVE::22,attack_flow,MITRE NERVE,1,"[""T1021""]","[""T1021.001""]",T1135,T1135,MITRE NERVE,f5d7cebf-6d82-497b-9961-a508d0c2b7b4,b3ffb250-20b7-41e5-aa37-15e8118f2d92
MITRE NERVE::23,attack_flow,MITRE NERVE,1,"[""T1021""]","[""T1021.001""]",T1119,T1119,MITRE NERVE,f5d7cebf-6d82-497b-9961-a508d0c2b7b4,f0f30a1f-984d-498c-aaba-98798077a478
Muddy Water::0,attack_flow,Muddy Water,1,"[""T1105""]","[""T1105""]",T1059,T1059.001,Muddy Water,096fea1d-4466-4468-970f-81a7e660ba87,c1c8d659-2a90-415a-a671-5ee7a3e1510e
Muddy Water::1,attack_flow,Muddy Water,1,"[""T1204""]","[""T1204.001""]",T1105,T1105,Muddy Water,0d651a67-cc50-45b3-a023-a6ad0b4486d5,68b96b87-8744-49dd-9028-437cea0aa4ef
Muddy Water::2,attack_flow,Muddy Water,1,"[""T1204""]","[""T1204.002""]",T1059,T1059.005,Muddy Water,1695cced-1223-43ce-87b5-4c0ed7b1a4ad,f7334146-26ec-456d-98aa-26d3cd1e2721
Muddy Water::3,attack_flow,Muddy Water,1,"[""T1140""]","[""T1140""]",T1105,T1105,Muddy Water,1b447a8a-5fb1-4636-a84e-958b7bb1d801,a3b163ef-2b16-4865-a400-044b5c659bfc
Muddy Water::4,attack_flow,Muddy Water,1,"[""T1105""]","[""T1105""]",T1547,T1547.001,Muddy Water,28dfeb21-682b-455f-8306-c9f955ef0be4,95d7e5a1-11fe-4f77-8839-87edb7454ff1
Muddy Water::5,attack_flow,Muddy Water,1,"[""T1547""]","[""T1547.001""]",T1218,T1218,Muddy Water,2bf75e39-3cc3-4ee9-aa3f-35700a2da4ba,bbbecdfe-0462-4dbe-b07a-d0c60d4a651e
Muddy Water::6,attack_flow,Muddy Water,1,"[""T1547""]","[""T1547.001""]",T1059,T1059.005,Muddy Water,2bf75e39-3cc3-4ee9-aa3f-35700a2da4ba,f867b082-394a-4951-8fcb-70d8e082d42f
Muddy Water::7,attack_flow,Muddy Water,1,"[""T1566""]","[""T1566.001""]",T1204,T1204.001,Muddy Water,2cdde459-21d7-424b-8cfe-676dee071b83,4e3f6133-4b02-47af-a50b-483944466072
Muddy Water::8,attack_flow,Muddy Water,1,"[""T1204""]","[""T1204.001""]",T1204,T1204.002,Muddy Water,4e3f6133-4b02-47af-a50b-483944466072,1695cced-1223-43ce-87b5-4c0ed7b1a4ad
Muddy Water::9,attack_flow,Muddy Water,1,"[""T1036""]","[""T1036""]",T1105,T1105,Muddy Water,6006c648-faa9-4e95-b8ec-1f70ccac597a,28dfeb21-682b-455f-8306-c9f955ef0be4
Muddy Water::10,attack_flow,Muddy Water,1,"[""T1036""]","[""T1036""]",T1105,T1105,Muddy Water,6006c648-faa9-4e95-b8ec-1f70ccac597a,9f5f5085-1c3c-474a-a23c-85c51b8b547c
Muddy Water::11,attack_flow,Muddy Water,1,"[""T1105""]","[""T1105""]",T1036,T1036,Muddy Water,68b96b87-8744-49dd-9028-437cea0aa4ef,6006c648-faa9-4e95-b8ec-1f70ccac597a
Muddy Water::12,attack_flow,Muddy Water,1,"[""T1059""]","[""T1059.001""]",T1105,T1105,Muddy Water,80364c38-1930-40ab-a6aa-7d01bc8a11ae,096fea1d-4466-4468-970f-81a7e660ba87
Muddy Water::13,attack_flow,Muddy Water,1,"[""T1547""]","[""T1547.001""]",T1140,T1140,Muddy Water,95d7e5a1-11fe-4f77-8839-87edb7454ff1,1b447a8a-5fb1-4636-a84e-958b7bb1d801
Muddy Water::14,attack_flow,Muddy Water,1,"[""T1105""]","[""T1105""]",T1547,T1547.001,Muddy Water,9f5f5085-1c3c-474a-a23c-85c51b8b547c,95d7e5a1-11fe-4f77-8839-87edb7454ff1
Muddy Water::15,attack_flow,Muddy Water,1,"[""T1105""]","[""T1105""]",T1059,T1059.001,Muddy Water,a3b163ef-2b16-4865-a400-044b5c659bfc,b7205f44-3021-4755-961b-0fd7ae6604c5
Muddy Water::16,attack_flow,Muddy Water,1,"[""T1059""]","[""T1059.001""]",T1486,T1486,Muddy Water,c1c8d659-2a90-415a-a671-5ee7a3e1510e,4e9f73e2-7198-490a-87c9-2b45cb305f48
Muddy Water::17,attack_flow,Muddy Water,1,"[""T1105""]","[""T1105""]",T1059,T1059.001,Muddy Water,e057f8fb-042b-48cb-a44e-c8993c64186b,80364c38-1930-40ab-a6aa-7d01bc8a11ae
