source,campaign_id,step_index,stable_step_id,raw_technique_id,parent_technique_id,description_clean,description_chars,has_description,description_truncated,raw_description_had_attack_id,step_name_audit_only,description_raw_audit_only,source_file_audit_only,source_file_sha256
stockpile,09ad625e-6cba-490f-afe3-5417e7edb9c6,1,stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0001::30a8cf10-73dc-497c-8261-a64cc9e91505,T1560.001,T1560,This ability packages staged files into a password-protected archive. Note - Requires 7Z for Windows and GPG version 2.1+ for Linux,131,1,0,0,Compress staged directory (Password Protected),This ability packages staged files into a password-protected archive. Note - Requires 7Z for Windows and GPG version 2.1+ for Linux,data_v2/repro_external/stockpile/data/abilities/collection/30a8cf10-73dc-497c-8261-a64cc9e91505.yml,acd33fbfec053f9828bc7309389df1b8647e3b460d5d74906d416a190c6aaa2e
stockpile,09ad625e-6cba-490f-afe3-5417e7edb9c6,2,stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0002::4a1120a5-971c-457f-bb07-60641b4723fd,T1567.001,T1567,This will exfiltrate a given compressed directory to a GitHub repository. It assumes that all the facts supplied are valid.,123,1,0,0,Exfil Compressed Archive to Github Repository,This will exfiltrate a given compressed directory to a GitHub repository. It assumes that all the facts supplied are valid.,data_v2/repro_external/stockpile/data/abilities/exfiltration/4a1120a5-971c-457f-bb07-60641b4723fd.yml,17f60683b4e5208a852a79acc29483a756e92689be8772768fe44c9b3b13fc66
stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,0,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0000::85341c8c-4ecb-4579-8f53-43e3e91d7617,T1018,T1018,Identify remote hosts from ARP cache,36,1,0,0,Collect ARP details,Identify remote hosts from ARP cache,data_v2/repro_external/stockpile/data/abilities/discovery/85341c8c-4ecb-4579-8f53-43e3e91d7617.yml,0922ece3a2bf96e9966b39df8bd1d00b68b3bbb5c29d6d0f6837fb349fa212bf
stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,1,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0001::fa4ed735-7006-4451-a578-b516f80e559f,T1018,T1018,Find hostname of remote IP in domain,36,1,0,0,Reverse nslookup IP,Find hostname of remote IP in domain,data_v2/repro_external/stockpile/data/abilities/discovery/fa4ed735-7006-4451-a578-b516f80e559f.yml,695bcffba5a1695b30fb6fa2770816feb24a1aae3f9cf42ab35a53c90be2e058
stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,2,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0002::deeac480-5c2a-42b5-90bb-41675ee53c7e,T1135,T1135,View the shares of a remote host,32,1,0,0,View remote shares,View the shares of a remote host,data_v2/repro_external/stockpile/data/abilities/discovery/deeac480-5c2a-42b5-90bb-41675ee53c7e.yml,4a2e467f7486ebea69852edcd78073d4d3739daa45b48bd89a42a1031d206877
stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,3,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0003::65048ec1-f7ca-49d3-9410-10813e472b30,T1021.002,T1021,Copy Sandcat to remote host (SMB),33,1,0,0,Copy Sandcat (SMB),Copy Sandcat to remote host (SMB),data_v2/repro_external/stockpile/data/abilities/lateral-movement/65048ec1-f7ca-49d3-9410-10813e472b30.yml,e1cf44f5a34e3189e203d0cbbe99558c91d826123ba84fad93ffc342b56dc458
stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,4,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0004::ece5dde3-d370-4c20-b213-a1f424aa8d03,T1047,T1047,Remotely executes the Sandcat Agent over WMI,44,1,0,0,Start Sandcat Agent (WMI),Remotely executes the Sandcat Agent over WMI,data_v2/repro_external/stockpile/data/abilities/execution/ece5dde3-d370-4c20-b213-a1f424aa8d03.yml,0d23a685901081fb1a1f5e2b7dc3f9890e006f7496e368f6e61cb3a4864174dc
stockpile,0b73bf34-fc5b-48f7-9194-dce993b915b1,0,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0000::43b3754c-def4-4699-a673-1d85648fda6a,T1070.003,T1070,Stop terminal from logging history,34,1,0,0,Avoid logs,Stop terminal from logging history,data_v2/repro_external/stockpile/data/abilities/defense-evasion/43b3754c-def4-4699-a673-1d85648fda6a.yml,e5f272d68cc5467658e0f8ff77829eeff706984028e4b83a5fab8d3feb11259a
stockpile,0b73bf34-fc5b-48f7-9194-dce993b915b1,1,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0001::c0da588f-79f0-4263-8998-7496b1a40596,T1033,T1033,Find user running agent,23,1,0,0,Identify active user,Find user running agent,data_v2/repro_external/stockpile/data/abilities/discovery/c0da588f-79f0-4263-8998-7496b1a40596.yml,a0ef5c9665d18a294b53c84c2857a9b43d42386b4b005521c5eddb7914c1e3c1
stockpile,0b73bf34-fc5b-48f7-9194-dce993b915b1,2,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0002::85341c8c-4ecb-4579-8f53-43e3e91d7617,T1018,T1018,Identify remote hosts from ARP cache,36,1,0,0,Collect ARP details,Identify remote hosts from ARP cache,data_v2/repro_external/stockpile/data/abilities/discovery/85341c8c-4ecb-4579-8f53-43e3e91d7617.yml,0922ece3a2bf96e9966b39df8bd1d00b68b3bbb5c29d6d0f6837fb349fa212bf
stockpile,0b73bf34-fc5b-48f7-9194-dce993b915b1,3,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0004::9a30740d-3aa8-4c23-8efa-d51215e8a5b9,T1016.002,T1016,View all potential WIFI networks on host,40,1,0,0,Scan WIFI networks,View all potential WIFI networks on host,data_v2/repro_external/stockpile/data/abilities/discovery/9a30740d-3aa8-4c23-8efa-d51215e8a5b9.yml,c798ea1d1bb0aebbe0731b4ccebef748f0307eec5ffdf768c84944d86f486b3a
stockpile,0b73bf34-fc5b-48f7-9194-dce993b915b1,4,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0005::a0676fe1-cd52-482e-8dde-349b73f9aa69,T1016.002,T1016,See the most used WIFI networks of a machine,44,1,0,0,Preferred WIFI,See the most used WIFI networks of a machine,data_v2/repro_external/stockpile/data/abilities/discovery/a0676fe1-cd52-482e-8dde-349b73f9aa69.yml,394bac3bc7d5c952adefb79746b7727c15340eb9a712ceb257adf6efb5184bbb
stockpile,0b73bf34-fc5b-48f7-9194-dce993b915b1,5,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0006::2fe2d5e6-7b06-4fc0-bf71-6966a1226731,T1499,T1499,Turn a computers WIFI off,25,1,0,0,Disrupt WIFI,Turn a computers WIFI off,data_v2/repro_external/stockpile/data/abilities/impact/2fe2d5e6-7b06-4fc0-bf71-6966a1226731.yml,f72ecfc533ae1044a0eddf8411283b6add6bb42d9279ff44cea92a319d3edf8d
stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,0,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0000::c0da588f-79f0-4263-8998-7496b1a40596,T1033,T1033,Find user running agent,23,1,0,0,Identify active user,Find user running agent,data_v2/repro_external/stockpile/data/abilities/discovery/c0da588f-79f0-4263-8998-7496b1a40596.yml,a0ef5c9665d18a294b53c84c2857a9b43d42386b4b005521c5eddb7914c1e3c1
stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,1,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0001::c1cd6388-3ced-48c7-a511-0434c6ba8f48,T1087.001,T1087,Get a list of all local users,29,1,0,0,Find local users,Get a list of all local users,data_v2/repro_external/stockpile/data/abilities/discovery/c1cd6388-3ced-48c7-a511-0434c6ba8f48.yml,50e8bdfd0326b047a19272fdc7367cd57be6d3445325beeefe0b3156ad3026c9
stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,2,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0002::feaced8f-f43f-452a-9500-a5219488abb8,T1087.001,T1087,Identify all local users,24,1,0,0,Identify local users,Identify all local users,data_v2/repro_external/stockpile/data/abilities/discovery/feaced8f-f43f-452a-9500-a5219488abb8.yml,b8654bcc5d054e5312e5526a313fa4e1ac6848e1bd401495b158968ac079d12b
stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,3,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0003::b6f545ef-f802-4537-b59d-2cb19831c8ed,T1016,T1016,Capture the local network broadcast IP address,46,1,0,0,Snag broadcast IP,Capture the local network broadcast IP address,data_v2/repro_external/stockpile/data/abilities/discovery/b6f545ef-f802-4537-b59d-2cb19831c8ed.yml,798c66f8ef726661f4406d89a7500c2a896c991e1064586008dea5483083dcfd
stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,4,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0004::3b5db901-2cb8-4df7-8043-c4628a6a5d5a,T1057,T1057,Get process info for processes running under a given user,57,1,0,0,Find user processes,Get process info for processes running under a given user,data_v2/repro_external/stockpile/data/abilities/discovery/3b5db901-2cb8-4df7-8043-c4628a6a5d5a.yml,a7d6e28269ab02f851828813d4edd100c834ed51d751a625a6bcf9c2c2868bd8
stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,5,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0005::530e47c6-8592-42bf-91df-c59ffbd8541b,T1135,T1135,Network Share Discovery,23,1,0,0,View admin shares,Network Share Discovery,data_v2/repro_external/stockpile/data/abilities/discovery/530e47c6-8592-42bf-91df-c59ffbd8541b.yml,1a7108e60e2e4a230de7370dc3541c617a1e5a4a98ceb881a948c597260723b5
stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,6,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0006::26c8b8b5-7b5b-4de1-a128-7d37fb14f517,T1018,T1018,Identify the remote domain controllers,38,1,0,0,Discover domain controller,Identify the remote domain controllers,data_v2/repro_external/stockpile/data/abilities/discovery/26c8b8b5-7b5b-4de1-a128-7d37fb14f517.yml,fb23cb9e0a637bb6473624a15fb0688c6e69ffc37bb06a1274808477fe1a0e5b
stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,7,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0007::2dece965-37a0-4f70-a391-0f30e3331aba,T1518.001,T1518,Identify AV,11,1,0,0,Discover antivirus programs,Identify AV,data_v2/repro_external/stockpile/data/abilities/discovery/2dece965-37a0-4f70-a391-0f30e3331aba.yml,d6eda121d4c5d2682acd1ac2498ef114615fc799728302f8ee9bb7a542612444
stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,8,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0008::5c4dd985-89e3-4590-9b57-71fed66ff4e2,T1069.001,T1069,Summary of permission and security groups,41,1,0,0,Permission Groups Discovery,Summary of permission and security groups,data_v2/repro_external/stockpile/data/abilities/discovery/5c4dd985-89e3-4590-9b57-71fed66ff4e2.yml,dc3c0ede2ae560375f56de22a7a8501ffc048d825ed44a5859b0bbdc3f42c63b
stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,9,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0009::8c06ebf8-bacf-486b-bd77-21ba8c5a5777,T1518.001,T1518,Identify Firewalls,18,1,0,0,Identify Firewalls,Identify Firewalls,data_v2/repro_external/stockpile/data/abilities/discovery/8c06ebf8-bacf-486b-bd77-21ba8c5a5777.yml,6a17d519a12cf3bfe1eb47f4594fc9f859f969c25ae7091ce6bac64da1e51454
stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,10,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0010::ce485320-41a4-42e8-a510-f5a8fe96a644,T1018,T1018,Identify the organizations mail server,38,1,0,0,Discover Mail Server,Identify the organizations mail server,data_v2/repro_external/stockpile/data/abilities/discovery/ce485320-41a4-42e8-a510-f5a8fe96a644.yml,70e93eebbdf9cd052a879e9a18b145d1324986f0e75f2193114c0a18e1d6572d
stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,11,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0011::b007fc38-9eb7-4320-92b3-9a3ad3e6ec25,T1217,T1217,Get Chrome Bookmarks,20,1,0,0,Get Chrome Bookmarks,Get Chrome Bookmarks,data_v2/repro_external/stockpile/data/abilities/discovery/b007fc38-9eb7-4320-92b3-9a3ad3e6ec25.yml,91aff32e3e5775661d8e7f22ff2bf72382654f7c9d92c0a952dcd8c851707588
stockpile,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e,0,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0000::6469befa-748a-4b9c-a96d-f191fde47d89,T1074.001,T1074,create a directory for exfil staging,36,1,0,0,Create local staging directory,create a directory for exfil staging,data_v2/repro_external/stockpile/data/abilities/collection/6469befa-748a-4b9c-a96d-f191fde47d89.yml,bdbf8933a70d3fe63b2c56dcf16e1e87ae6f5bba05efdea7ec7c542697cd37a7
stockpile,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e,1,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0001::90c2efaa-8205-480d-8bb6-61d90dbaf81b,T1005,T1005,Locate files deemed sensitive,29,1,0,0,Find files,Locate files deemed sensitive,data_v2/repro_external/stockpile/data/abilities/collection/90c2efaa-8205-480d-8bb6-61d90dbaf81b.yml,cdd5a70129b28b085032360b13280c80f77508853da9578d40173bc217a25f77
stockpile,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e,2,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0002::4e97e699-93d7-4040-b5a3-2e906a58199e,T1074.001,T1074,copy files to staging directory,31,1,0,0,Stage sensitive files,copy files to staging directory,data_v2/repro_external/stockpile/data/abilities/collection/4e97e699-93d7-4040-b5a3-2e906a58199e.yml,bf5c7387ce67a5e0e567728c8d4471bb051d09c44ec2cdb6df463d3900dedadc
stockpile,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e,3,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0003::300157e5-f4ad-4569-b533-9d1fa0e74d74,T1560.001,T1560,Compress a directory on the file system,39,1,0,0,Compress staged directory,Compress a directory on the file system,data_v2/repro_external/stockpile/data/abilities/collection/300157e5-f4ad-4569-b533-9d1fa0e74d74.yml,c71651924a1f5c8aa9bfb0776829dfacdc4eb8f913aa3afc38a92bd444ecef8e
stockpile,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e,4,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0004::ea713bc4-63f0-491c-9a6f-0b01d560b87e,T1041,T1041,Exfil the staged directory,26,1,0,0,Exfil staged directory,Exfil the staged directory,data_v2/repro_external/stockpile/data/abilities/exfiltration/ea713bc4-63f0-491c-9a6f-0b01d560b87e.yml,7b3493a92a5bbb13f34db9da6dd17cac426c57157a7bd33542aee8810a865779
stockpile,1bac97ca-77fc-4c9a-835e-4de1b1b7f639,0,stockpile::1bac97ca-77fc-4c9a-835e-4de1b1b7f639::0000::74d1b640-7f1e-4b36-beba-23a8228f39e0,T1082,T1082,Uses windows libraries to get FQDN of infected host,51,1,0,0,Get Local FQDN,Uses windows libraries to get FQDN of infected host,data_v2/repro_external/stockpile/data/abilities/discovery/74d1b640-7f1e-4b36-beba-23a8228f39e0.yml,022ea1ccc00bee92fa6acee639acee0eb6b779df512c67a831f337615846c302
stockpile,1bac97ca-77fc-4c9a-835e-4de1b1b7f639,1,stockpile::1bac97ca-77fc-4c9a-835e-4de1b1b7f639::0001::13379ae1-d20e-4162-91f8-320d78a35e7f,T1018,T1018,Use PowerView to query the Active Directory server for a list of computers in the Domain,88,1,0,0,Discover local hosts,Use PowerView to query the Active Directory server for a list of computers in the Domain,data_v2/repro_external/stockpile/data/abilities/discovery/13379ae1-d20e-4162-91f8-320d78a35e7f.yml,f852c6527f04c19654ab390e714999f2ba2dfc6edaf44223aa2749e5c3f28381
stockpile,1bac97ca-77fc-4c9a-835e-4de1b1b7f639,2,stockpile::1bac97ca-77fc-4c9a-835e-4de1b1b7f639::0002::22881b9d-0efa-4ef4-9704-df0f11170cc3,T1564.004,T1564,Tool transfer to lateral hosts using Alternate Data Streams to hide implant,75,1,0,0,Lateral Movement - esentutl,Tool transfer to lateral hosts using Alternate Data Streams to hide implant,data_v2/repro_external/stockpile/data/abilities/lateral-movement/22881b9d-0efa-4ef4-9704-df0f11170cc3.yml,ab89321c82aab4b9037f571708ca687510144673fdc558cb70722f5228f09e84
stockpile,4c28c132-d7d7-4a04-8908-d643b7cb1d58,0,stockpile::4c28c132-d7d7-4a04-8908-d643b7cb1d58::0000::05cda6f6-2b1b-462e-bff1-845af94343f7,T1057,T1057,Discovers processes that the current user has the ability to access and selects an injectable one,97,1,0,0,Discover injectable process,Discovers processes that the current user has the ability to access and selects an injectable one,data_v2/repro_external/stockpile/data/abilities/discovery/05cda6f6-2b1b-462e-bff1-845af94343f7.yml,f57893b30fffe27e3790eac3c5c2deca487af71733e703679b45fabfb1e7af1f
stockpile,4c28c132-d7d7-4a04-8908-d643b7cb1d58,1,stockpile::4c28c132-d7d7-4a04-8908-d643b7cb1d58::0001::a398986f-31b0-436a-87e9-c8e82c028f3c,T1055.001,T1055,Injects sandcat DLL into an available process,45,1,0,0,Inject Sandcat DLL into process,Injects sandcat DLL into an available process,data_v2/repro_external/stockpile/data/abilities/defense-evasion/a398986f-31b0-436a-87e9-c8e82c028f3c.yml,3fba2bf368952150e9e55196e44921a87b44383ac1ffb17a463f11f665e7ea8d
stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,0,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0000::13379ae1-d20e-4162-91f8-320d78a35e7f,T1018,T1018,Use PowerView to query the Active Directory server for a list of computers in the Domain,88,1,0,0,Discover local hosts,Use PowerView to query the Active Directory server for a list of computers in the Domain,data_v2/repro_external/stockpile/data/abilities/discovery/13379ae1-d20e-4162-91f8-320d78a35e7f.yml,f852c6527f04c19654ab390e714999f2ba2dfc6edaf44223aa2749e5c3f28381
stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,1,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0001::7049e3ec-b822-4fdf-a4ac-18190f9b66d1,T1003.001,T1003,Use Invoke-Mimikatz,19,1,0,0,Powerkatz (Staged),Use Invoke-Mimikatz,data_v2/repro_external/stockpile/data/abilities/credential-access/7049e3ec-b822-4fdf-a4ac-18190f9b66d1.yml,c6539b5bace0798bb1d146454417e4a45273a53003199b80063f4b23eff6cd31
stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,2,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0002::14a21534-350f-4d83-9dd7-3c56b93a0c17,T1016,T1016,Find Domain information,23,1,0,0,Find Domain,Find Domain information,data_v2/repro_external/stockpile/data/abilities/discovery/14a21534-350f-4d83-9dd7-3c56b93a0c17.yml,8f88b74a904a103aa6537a48505bbed8fd430d8ccf955e4b4ae0e4522bd2f285
stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,3,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0003::6d90e6fa-9324-4eb5-93be-9f737245bd7z,T1069.002,T1069,Use PowerView to query the Active Directory server to determine remote admins,77,1,0,0,Discover Domain Admins,Use PowerView to query the Active Directory server to determine remote admins,data_v2/repro_external/stockpile/data/abilities/discovery/6d90e6fa-9324-4eb5-93be-9f737245bd7z.yml,efc2c4a86a8c05f2b77715736e3c284581016c59ed975d2940e7fa2c6c8c7f3d
stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,4,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0004::2afae782-6d0a-4fbd-a6b6-d1ce90090eac,T1069.002,T1069,Use PowerView to query the Active Directory server to determine remote admins,77,1,0,0,Account-type Admin Enumerator,Use PowerView to query the Active Directory server to determine remote admins,data_v2/repro_external/stockpile/data/abilities/discovery/2afae782-6d0a-4fbd-a6b6-d1ce90090eac.yml,9250be084154d563e0f7047743e8435e233e33a2794dcc91ad7015916ef581f6
stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,5,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0005::921055f4-5970-4707-909e-62f594234d91,T1016,T1016,Ping a remote host to see if it is accessible,45,1,0,0,Remote Host Ping,Ping a remote host to see if it is accessible,data_v2/repro_external/stockpile/data/abilities/discovery/921055f4-5970-4707-909e-62f594234d91.yml,40c11bd9e66f1671b0237500523eef2b11a9c8fb2e064be7c00bfecf7bd0d186
stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,6,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0006::aa6ec4dd-db09-4925-b9b9-43adeb154686,T1021.002,T1021,Mount a windows share,21,1,0,0,Mount Share,Mount a windows share,data_v2/repro_external/stockpile/data/abilities/lateral-movement/aa6ec4dd-db09-4925-b9b9-43adeb154686.yml,c790496ffff3b86d48e1aa5fbf96bd20b62012061426ba3a8951efc09298f40a
stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,7,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0007::65048ec1-f7ca-49d3-9410-10813e472b30,T1021.002,T1021,Copy Sandcat to remote host (SMB),33,1,0,0,Copy Sandcat (SMB),Copy Sandcat to remote host (SMB),data_v2/repro_external/stockpile/data/abilities/lateral-movement/65048ec1-f7ca-49d3-9410-10813e472b30.yml,e1cf44f5a34e3189e203d0cbbe99558c91d826123ba84fad93ffc342b56dc458
stockpile,50855e29-3b4e-4562-aa55-b3d7f93c26b8,8,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0008::ece5dde3-d370-4c20-b213-a1f424aa8d03,T1047,T1047,Remotely executes the Sandcat Agent over WMI,44,1,0,0,Start Sandcat Agent (WMI),Remotely executes the Sandcat Agent over WMI,data_v2/repro_external/stockpile/data/abilities/execution/ece5dde3-d370-4c20-b213-a1f424aa8d03.yml,0d23a685901081fb1a1f5e2b7dc3f9890e006f7496e368f6e61cb3a4864174dc
stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,0,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0000::316251ed-6a28-4013-812b-ddf5b5b007f8,T1113,T1113,capture the contents of the screen,34,1,0,0,Screen Capture,capture the contents of the screen,data_v2/repro_external/stockpile/data/abilities/collection/316251ed-6a28-4013-812b-ddf5b5b007f8.yml,0f31a239c52f27c22d5ff669039184d5bdc9d2f87cb166c8b7d73217dfdfdf0d
stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,1,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0001::b007fe0c-c6b0-4fda-915c-255bbc070de2,T1115,T1115,copy the contents for the clipboard and print them,50,1,0,0,Copy Clipboard,copy the contents for the clipboard and print them,data_v2/repro_external/stockpile/data/abilities/collection/b007fe0c-c6b0-4fda-915c-255bbc070de2.yml,642337901854d4c1e4f09570a9590a8f0986f9e14dfe2dd5384f45aeda57f98f
stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0002::b007fc38-9eb7-4320-92b3-9a3ad3e6ec25,T1217,T1217,Get Chrome Bookmarks,20,1,0,0,Get Chrome Bookmarks,Get Chrome Bookmarks,data_v2/repro_external/stockpile/data/abilities/discovery/b007fc38-9eb7-4320-92b3-9a3ad3e6ec25.yml,91aff32e3e5775661d8e7f22ff2bf72382654f7c9d92c0a952dcd8c851707588
stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,3,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0003::78524da1-f347-4fbb-9295-209f1f408330,T1496,T1496,Install sox and record microphone for n-seconds,47,1,0,0,Record microphone,Install sox and record microphone for n-seconds,data_v2/repro_external/stockpile/data/abilities/impact/78524da1-f347-4fbb-9295-209f1f408330.yml,4d44386b96e2ee84b8922bd108c10ee0aadc132b2e7ed3b7cf8d06721e9f068a
stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,4,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0004::6469befa-748a-4b9c-a96d-f191fde47d89,T1074.001,T1074,create a directory for exfil staging,36,1,0,0,Create local staging directory,create a directory for exfil staging,data_v2/repro_external/stockpile/data/abilities/collection/6469befa-748a-4b9c-a96d-f191fde47d89.yml,bdbf8933a70d3fe63b2c56dcf16e1e87ae6f5bba05efdea7ec7c542697cd37a7
stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,5,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0005::90c2efaa-8205-480d-8bb6-61d90dbaf81b,T1005,T1005,Locate files deemed sensitive,29,1,0,0,Find files,Locate files deemed sensitive,data_v2/repro_external/stockpile/data/abilities/collection/90c2efaa-8205-480d-8bb6-61d90dbaf81b.yml,cdd5a70129b28b085032360b13280c80f77508853da9578d40173bc217a25f77
stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,6,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0006::4e97e699-93d7-4040-b5a3-2e906a58199e,T1074.001,T1074,copy files to staging directory,31,1,0,0,Stage sensitive files,copy files to staging directory,data_v2/repro_external/stockpile/data/abilities/collection/4e97e699-93d7-4040-b5a3-2e906a58199e.yml,bf5c7387ce67a5e0e567728c8d4471bb051d09c44ec2cdb6df463d3900dedadc
stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,7,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0007::300157e5-f4ad-4569-b533-9d1fa0e74d74,T1560.001,T1560,Compress a directory on the file system,39,1,0,0,Compress staged directory,Compress a directory on the file system,data_v2/repro_external/stockpile/data/abilities/collection/300157e5-f4ad-4569-b533-9d1fa0e74d74.yml,c71651924a1f5c8aa9bfb0776829dfacdc4eb8f913aa3afc38a92bd444ecef8e
stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,8,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0008::ea713bc4-63f0-491c-9a6f-0b01d560b87e,T1041,T1041,Exfil the staged directory,26,1,0,0,Exfil staged directory,Exfil the staged directory,data_v2/repro_external/stockpile/data/abilities/exfiltration/ea713bc4-63f0-491c-9a6f-0b01d560b87e.yml,7b3493a92a5bbb13f34db9da6dd17cac426c57157a7bd33542aee8810a865779
stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,9,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0009::90c2efaa-8205-480d-8bb6-61d90dbaf81b,T1005,T1005,Locate files deemed sensitive,29,1,0,0,Find files,Locate files deemed sensitive,data_v2/repro_external/stockpile/data/abilities/collection/90c2efaa-8205-480d-8bb6-61d90dbaf81b.yml,cdd5a70129b28b085032360b13280c80f77508853da9578d40173bc217a25f77
stockpile,564ae20d-778d-4965-93dc-b523be2e2ab4,10,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0010::2dece965-37a0-4f70-a391-0f30e3331aba,T1518.001,T1518,Identify AV,11,1,0,0,Discover antivirus programs,Identify AV,data_v2/repro_external/stockpile/data/abilities/discovery/2dece965-37a0-4f70-a391-0f30e3331aba.yml,d6eda121d4c5d2682acd1ac2498ef114615fc799728302f8ee9bb7a542612444
