mechanism,sample_id,source,campaign_id,top5,ndcg5,b0_ndcg5
F4_LCB_RS_oracle,ctid::wizard_spider::unknown::0030,ctid,wizard_spider::unknown,"[""T1105"",""T1489"",""T1486"",""T1078"",""T1003""]",0.7039180890341347,0.6713860725233041
F5_LCTR5_oracle,ctid::wizard_spider::unknown::0030,ctid,wizard_spider::unknown,"[""T1486"",""T1105"",""T1489"",""T1078"",""T1003""]",0.7653606369886217,0.6713860725233041
F1_RR5_oracle,ctid::wizard_spider::unknown::0031,ctid,wizard_spider::unknown,"[""T1486"",""T1021"",""T1105"",""T1078"",""T1490""]",1.0,0.9060254355346823
F2_C1R_oracle,ctid::wizard_spider::unknown::0031,ctid,wizard_spider::unknown,"[""T1486"",""T1078"",""T1021"",""T1105"",""T1490""]",0.9060254355346823,0.9060254355346823
F3_OSER_oracle,ctid::wizard_spider::unknown::0031,ctid,wizard_spider::unknown,"[""T1486"",""T1078"",""T1021"",""T1105"",""T1490""]",0.9060254355346823,0.9060254355346823
F4_LCB_RS_oracle,ctid::wizard_spider::unknown::0031,ctid,wizard_spider::unknown,"[""T1105"",""T1021"",""T1078"",""T1486"",""T1490""]",0.9674679834891693,0.9060254355346823
F5_LCTR5_oracle,ctid::wizard_spider::unknown::0031,ctid,wizard_spider::unknown,"[""T1486"",""T1078"",""T1021"",""T1105"",""T1490""]",0.9060254355346823,0.9060254355346823
F1_RR5_oracle,ctid::wizard_spider::unknown::0032,ctid,wizard_spider::unknown,"[""T1486"",""T1021"",""T1070"",""T1005"",""T1105""]",1.0,0.9197207891481876
F2_C1R_oracle,ctid::wizard_spider::unknown::0032,ctid,wizard_spider::unknown,"[""T1486"",""T1070"",""T1021"",""T1005"",""T1105""]",0.9197207891481876,0.9197207891481876
F3_OSER_oracle,ctid::wizard_spider::unknown::0032,ctid,wizard_spider::unknown,"[""T1486"",""T1070"",""T1021"",""T1005"",""T1105""]",0.9197207891481876,0.9197207891481876
F4_LCB_RS_oracle,ctid::wizard_spider::unknown::0032,ctid,wizard_spider::unknown,"[""T1486"",""T1070"",""T1021"",""T1005"",""T1105""]",0.9197207891481876,0.9197207891481876
F5_LCTR5_oracle,ctid::wizard_spider::unknown::0032,ctid,wizard_spider::unknown,"[""T1486"",""T1021"",""T1070"",""T1005"",""T1105""]",1.0,0.9197207891481876
F1_RR5_oracle,ctid::wizard_spider::unknown::0033,ctid,wizard_spider::unknown,"[""T1070"",""T1485"",""T1005"",""T1078"",""T1547""]",0.0,0.0
F2_C1R_oracle,ctid::wizard_spider::unknown::0033,ctid,wizard_spider::unknown,"[""T1070"",""T1485"",""T1005"",""T1078"",""T1021""]",0.38685280723454163,0.0
F3_OSER_oracle,ctid::wizard_spider::unknown::0033,ctid,wizard_spider::unknown,"[""T1070"",""T1485"",""T1005"",""T1078"",""T1547""]",0.0,0.0
F4_LCB_RS_oracle,ctid::wizard_spider::unknown::0033,ctid,wizard_spider::unknown,"[""T1070"",""T1485"",""T1005"",""T1078"",""T1547""]",0.0,0.0
F5_LCTR5_oracle,ctid::wizard_spider::unknown::0033,ctid,wizard_spider::unknown,"[""T1070"",""T1485"",""T1005"",""T1078"",""T1547""]",0.0,0.0
F1_RR5_oracle,stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0001,stockpile,01c96671-afd3-47d4-8d31-8c116cc0221a,"[""T1560"",""T1005"",""T1074"",""T1041"",""T1020""]",0.6131471927654584,0.3065735963827292
F2_C1R_oracle,stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0001,stockpile,01c96671-afd3-47d4-8d31-8c116cc0221a,"[""T1005"",""T1074"",""T1560"",""T1041"",""T1020""]",0.3065735963827292,0.3065735963827292
F3_OSER_oracle,stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0001,stockpile,01c96671-afd3-47d4-8d31-8c116cc0221a,"[""T1041"",""T1560"",""T1005"",""T1074"",""T1071""]",0.38685280723454163,0.3065735963827292
F4_LCB_RS_oracle,stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0001,stockpile,01c96671-afd3-47d4-8d31-8c116cc0221a,"[""T1041"",""T1560"",""T1005"",""T1074"",""T1020""]",0.38685280723454163,0.3065735963827292
F5_LCTR5_oracle,stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0001,stockpile,01c96671-afd3-47d4-8d31-8c116cc0221a,"[""T1005"",""T1074"",""T1560"",""T1041"",""T1020""]",0.3065735963827292,0.3065735963827292
F1_RR5_oracle,stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0002,stockpile,01c96671-afd3-47d4-8d31-8c116cc0221a,"[""T1005"",""T1074"",""T1560"",""T1041"",""T1105""]",0.0,0.0
F2_C1R_oracle,stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0002,stockpile,01c96671-afd3-47d4-8d31-8c116cc0221a,"[""T1005"",""T1074"",""T1560"",""T1041"",""T1567""]",0.38685280723454163,0.0
F3_OSER_oracle,stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0002,stockpile,01c96671-afd3-47d4-8d31-8c116cc0221a,"[""T1041"",""T1071"",""T1105"",""T1567"",""T1090""]",0.43067655807339306,0.0
F4_LCB_RS_oracle,stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0002,stockpile,01c96671-afd3-47d4-8d31-8c116cc0221a,"[""T1005"",""T1074"",""T1560"",""T1041"",""T1105""]",0.0,0.0
F5_LCTR5_oracle,stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0002,stockpile,01c96671-afd3-47d4-8d31-8c116cc0221a,"[""T1005"",""T1074"",""T1560"",""T1041"",""T1105""]",0.0,0.0
F1_RR5_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0001,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1082"",""T1069"",""T1057"",""T1018"",""T1078""]",0.0,0.0
F2_C1R_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0001,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1082"",""T1069"",""T1057"",""T1018"",""T1016""]",0.23719771276929622,0.0
F3_OSER_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0001,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1105"",""T1082"",""T1016"",""T1057"",""T1083""]",0.5437713091520254,0.0
F4_LCB_RS_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0001,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1082"",""T1069"",""T1057"",""T1018"",""T1078""]",0.0,0.0
F5_LCTR5_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0001,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1082"",""T1069"",""T1057"",""T1018"",""T1078""]",0.0,0.0
F1_RR5_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0002,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1016"",""T1082"",""T1057"",""T1069"",""T1007""]",0.46927872602275644,0.2960819109658652
F2_C1R_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0002,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1082"",""T1016"",""T1057"",""T1069"",""T1007""]",0.2960819109658652,0.2960819109658652
F3_OSER_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0002,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1082"",""T1016"",""T1057"",""T1069"",""T1007""]",0.2960819109658652,0.2960819109658652
F4_LCB_RS_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0002,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1082"",""T1016"",""T1057"",""T1069"",""T1007""]",0.2960819109658652,0.2960819109658652
F5_LCTR5_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0002,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1082"",""T1016"",""T1057"",""T1069"",""T1007""]",0.2960819109658652,0.2960819109658652
F1_RR5_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0003,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1083"",""T1005"",""T1012"",""T1082"",""T1057""]",0.0,0.0
F2_C1R_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0003,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1083"",""T1005"",""T1012"",""T1082"",""T1057""]",0.0,0.0
F3_OSER_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0003,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1083"",""T1005"",""T1012"",""T1082"",""T1057""]",0.0,0.0
F4_LCB_RS_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0003,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1083"",""T1005"",""T1012"",""T1082"",""T1057""]",0.0,0.0
F5_LCTR5_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0003,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1083"",""T1005"",""T1012"",""T1082"",""T1057""]",0.0,0.0
F1_RR5_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0004,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1082"",""T1057"",""T1012"",""T1069"",""T1007""]",0.0,0.0
F2_C1R_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0004,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1082"",""T1057"",""T1012"",""T1069"",""T1007""]",0.0,0.0
F3_OSER_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0004,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1082"",""T1057"",""T1012"",""T1069"",""T1007""]",0.0,0.0
F4_LCB_RS_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0004,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1082"",""T1057"",""T1012"",""T1069"",""T1007""]",0.0,0.0
F5_LCTR5_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0004,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1082"",""T1057"",""T1012"",""T1069"",""T1007""]",0.0,0.0
F1_RR5_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0005,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1082"",""T1057"",""T1069"",""T1033"",""T1012""]",0.0,0.0
F2_C1R_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0005,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1082"",""T1057"",""T1069"",""T1033"",""T1012""]",0.0,0.0
F3_OSER_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0005,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1082"",""T1057"",""T1069"",""T1033"",""T1012""]",0.0,0.0
F4_LCB_RS_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0005,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1082"",""T1057"",""T1069"",""T1033"",""T1012""]",0.0,0.0
F5_LCTR5_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0005,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1082"",""T1057"",""T1069"",""T1033"",""T1012""]",0.0,0.0
F1_RR5_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0006,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1082"",""T1057"",""T1007"",""T1012"",""T1046""]",0.0,0.0
F2_C1R_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0006,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1082"",""T1057"",""T1007"",""T1012"",""T1046""]",0.0,0.0
F3_OSER_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0006,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1082"",""T1057"",""T1007"",""T1012"",""T1046""]",0.0,0.0
F4_LCB_RS_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0006,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1082"",""T1057"",""T1007"",""T1012"",""T1046""]",0.0,0.0
F5_LCTR5_oracle,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0006,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,"[""T1082"",""T1057"",""T1007"",""T1012"",""T1046""]",0.0,0.0
F1_RR5_oracle,stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0001,stockpile,09ad625e-6cba-490f-afe3-5417e7edb9c6,"[""T1005"",""T1074"",""T1041"",""T1020"",""T1083""]",0.0,0.0
F2_C1R_oracle,stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0001,stockpile,09ad625e-6cba-490f-afe3-5417e7edb9c6,"[""T1005"",""T1074"",""T1041"",""T1020"",""T1560""]",0.23719771276929622,0.0
F3_OSER_oracle,stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0001,stockpile,09ad625e-6cba-490f-afe3-5417e7edb9c6,"[""T1041"",""T1560"",""T1005"",""T1074"",""T1071""]",0.38685280723454163,0.0
F4_LCB_RS_oracle,stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0001,stockpile,09ad625e-6cba-490f-afe3-5417e7edb9c6,"[""T1005"",""T1074"",""T1041"",""T1020"",""T1560""]",0.23719771276929622,0.0
F5_LCTR5_oracle,stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0001,stockpile,09ad625e-6cba-490f-afe3-5417e7edb9c6,"[""T1005"",""T1074"",""T1041"",""T1020"",""T1083""]",0.0,0.0
F1_RR5_oracle,stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0002,stockpile,09ad625e-6cba-490f-afe3-5417e7edb9c6,"[""T1560"",""T1005"",""T1074"",""T1041"",""T1003""]",0.0,0.0
F2_C1R_oracle,stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0002,stockpile,09ad625e-6cba-490f-afe3-5417e7edb9c6,"[""T1560"",""T1005"",""T1074"",""T1041"",""T1567""]",0.38685280723454163,0.0
F3_OSER_oracle,stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0002,stockpile,09ad625e-6cba-490f-afe3-5417e7edb9c6,"[""T1041"",""T1071"",""T1105"",""T1567"",""T1090""]",0.43067655807339306,0.0
F4_LCB_RS_oracle,stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0002,stockpile,09ad625e-6cba-490f-afe3-5417e7edb9c6,"[""T1560"",""T1005"",""T1074"",""T1041"",""T1003""]",0.0,0.0
F5_LCTR5_oracle,stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0002,stockpile,09ad625e-6cba-490f-afe3-5417e7edb9c6,"[""T1560"",""T1005"",""T1074"",""T1041"",""T1003""]",0.0,0.0
F1_RR5_oracle,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0001,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,"[""T1046"",""T1016"",""T1033"",""T1082"",""T1057""]",0.0,0.0
F2_C1R_oracle,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0001,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,"[""T1046"",""T1016"",""T1033"",""T1082"",""T1018""]",0.18154179253735267,0.0
F3_OSER_oracle,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0001,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,"[""T1105"",""T1016"",""T1021"",""T1033"",""T1550""]",0.23463936301137822,0.0
F4_LCB_RS_oracle,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0001,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,"[""T1046"",""T1016"",""T1033"",""T1082"",""T1057""]",0.0,0.0
F5_LCTR5_oracle,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0001,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,"[""T1046"",""T1016"",""T1033"",""T1082"",""T1057""]",0.0,0.0
F1_RR5_oracle,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0002,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,"[""T1016"",""T1046"",""T1033"",""T1082"",""T1057""]",0.0,0.0
F2_C1R_oracle,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0002,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,"[""T1016"",""T1046"",""T1033"",""T1082"",""T1021""]",0.18154179253735267,0.0
F3_OSER_oracle,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0002,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,"[""T1105"",""T1016"",""T1021"",""T1033"",""T1550""]",0.23463936301137822,0.0
F4_LCB_RS_oracle,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0002,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,"[""T1016"",""T1046"",""T1033"",""T1082"",""T1057""]",0.0,0.0
F5_LCTR5_oracle,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0002,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,"[""T1016"",""T1046"",""T1033"",""T1082"",""T1057""]",0.0,0.0
F1_RR5_oracle,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0003,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,"[""T1021"",""T1018"",""T1135"",""T1087"",""T1069""]",0.6131471927654584,0.23719771276929622
F2_C1R_oracle,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0003,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,"[""T1018"",""T1135"",""T1087"",""T1069"",""T1021""]",0.23719771276929622,0.23719771276929622
F3_OSER_oracle,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0003,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,"[""T1018"",""T1135"",""T1087"",""T1069"",""T1021""]",0.23719771276929622,0.23719771276929622
F4_LCB_RS_oracle,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0003,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,"[""T1018"",""T1087"",""T1021"",""T1135"",""T1069""]",0.3065735963827292,0.23719771276929622
F5_LCTR5_oracle,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0003,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,"[""T1018"",""T1135"",""T1087"",""T1069"",""T1021""]",0.23719771276929622,0.23719771276929622
F1_RR5_oracle,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0004,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,"[""T1021"",""T1135"",""T1018"",""T1078"",""T1003""]",0.0,0.0
F2_C1R_oracle,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0004,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,"[""T1021"",""T1135"",""T1018"",""T1078"",""T1003""]",0.0,0.0
F3_OSER_oracle,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0004,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,"[""T1021"",""T1135"",""T1018"",""T1078"",""T1003""]",0.0,0.0
F4_LCB_RS_oracle,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0004,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,"[""T1021"",""T1135"",""T1018"",""T1078"",""T1003""]",0.0,0.0
F5_LCTR5_oracle,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0004,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,"[""T1021"",""T1135"",""T1018"",""T1078"",""T1003""]",0.0,0.0
F1_RR5_oracle,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0001,stockpile,0b73bf34-fc5b-48f7-9194-dce993b915b1,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",0.0,0.0
F2_C1R_oracle,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0001,stockpile,0b73bf34-fc5b-48f7-9194-dce993b915b1,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1016""]",0.18154179253735267,0.0
F3_OSER_oracle,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0001,stockpile,0b73bf34-fc5b-48f7-9194-dce993b915b1,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",0.0,0.0
F4_LCB_RS_oracle,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0001,stockpile,0b73bf34-fc5b-48f7-9194-dce993b915b1,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",0.0,0.0
F5_LCTR5_oracle,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0001,stockpile,0b73bf34-fc5b-48f7-9194-dce993b915b1,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",0.0,0.0
F1_RR5_oracle,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0002,stockpile,0b73bf34-fc5b-48f7-9194-dce993b915b1,"[""T1059"",""T1082"",""T1078"",""T1136"",""T1053""]",0.0,0.0
F2_C1R_oracle,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0002,stockpile,0b73bf34-fc5b-48f7-9194-dce993b915b1,"[""T1059"",""T1082"",""T1078"",""T1136"",""T1016""]",0.23719771276929622,0.0
F3_OSER_oracle,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0002,stockpile,0b73bf34-fc5b-48f7-9194-dce993b915b1,"[""T1105"",""T1082"",""T1016"",""T1057"",""T1083""]",0.3065735963827292,0.0
F4_LCB_RS_oracle,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0002,stockpile,0b73bf34-fc5b-48f7-9194-dce993b915b1,"[""T1059"",""T1082"",""T1078"",""T1136"",""T1053""]",0.0,0.0
F5_LCTR5_oracle,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0002,stockpile,0b73bf34-fc5b-48f7-9194-dce993b915b1,"[""T1059"",""T1082"",""T1078"",""T1136"",""T1053""]",0.0,0.0
F1_RR5_oracle,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0001,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,"[""T1082"",""T1057"",""T1069"",""T1078"",""T1059""]",0.0,0.0
F2_C1R_oracle,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0001,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,"[""T1082"",""T1057"",""T1069"",""T1078"",""T1016""]",0.23719771276929622,0.0
F3_OSER_oracle,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0001,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,"[""T1105"",""T1082"",""T1016"",""T1057"",""T1083""]",0.3065735963827292,0.0
F4_LCB_RS_oracle,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0001,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,"[""T1082"",""T1057"",""T1069"",""T1078"",""T1059""]",0.0,0.0
F5_LCTR5_oracle,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0001,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,"[""T1082"",""T1057"",""T1069"",""T1078"",""T1059""]",0.0,0.0
F1_RR5_oracle,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0002,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,"[""T1057"",""T1016"",""T1069"",""T1003"",""T1078""]",0.7653606369886217,0.7653606369886217
F2_C1R_oracle,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0002,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,"[""T1057"",""T1016"",""T1069"",""T1003"",""T1078""]",0.7653606369886217,0.7653606369886217
F3_OSER_oracle,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0002,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,"[""T1057"",""T1016"",""T1069"",""T1003"",""T1078""]",0.7653606369886217,0.7653606369886217
F4_LCB_RS_oracle,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0002,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,"[""T1057"",""T1016"",""T1069"",""T1003"",""T1078""]",0.7653606369886217,0.7653606369886217
F5_LCTR5_oracle,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0002,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,"[""T1057"",""T1016"",""T1069"",""T1003"",""T1078""]",0.7653606369886217,0.7653606369886217
F1_RR5_oracle,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0003,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,"[""T1057"",""T1069"",""T1012"",""T1082"",""T1003""]",0.46927872602275644,0.2960819109658652
F2_C1R_oracle,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0003,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,"[""T1069"",""T1057"",""T1012"",""T1082"",""T1016""]",0.4776237035032179,0.2960819109658652
F3_OSER_oracle,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0003,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,"[""T1069"",""T1057"",""T1012"",""T1082"",""T1003""]",0.2960819109658652,0.2960819109658652
F4_LCB_RS_oracle,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0003,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,"[""T1069"",""T1057"",""T1012"",""T1082"",""T1003""]",0.2960819109658652,0.2960819109658652
F5_LCTR5_oracle,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0003,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,"[""T1069"",""T1057"",""T1012"",""T1082"",""T1003""]",0.2960819109658652,0.2960819109658652
F1_RR5_oracle,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0004,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,"[""T1018"",""T1069"",""T1082"",""T1033"",""T1046""]",0.46927872602275644,0.46927872602275644
F2_C1R_oracle,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0004,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,"[""T1018"",""T1069"",""T1082"",""T1033"",""T1057""]",0.6508205185601091,0.46927872602275644
F3_OSER_oracle,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0004,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,"[""T1018"",""T1069"",""T1082"",""T1033"",""T1046""]",0.46927872602275644,0.46927872602275644
F4_LCB_RS_oracle,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0004,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,"[""T1018"",""T1069"",""T1082"",""T1033"",""T1046""]",0.46927872602275644,0.46927872602275644
F5_LCTR5_oracle,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0004,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,"[""T1018"",""T1069"",""T1082"",""T1033"",""T1046""]",0.46927872602275644,0.46927872602275644
F1_RR5_oracle,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0005,stockpile,0f4c3c67-845e-49a0-927e-90ed33c044e0,"[""T1018"",""T1082"",""T1069"",""T1007"",""T1046""]",0.46927872602275644,0.23463936301137822
